Gene stable ID,Olive baboon gene stable ID,Olive baboon gene name,Olive baboon homology type,Bonobo gene stable ID,Bonobo gene name,Bonobo homology type,Gibbon gene stable ID,Gibbon gene name,Gibbon homology type,Mouse Lemur gene stable ID,Mouse Lemur gene name,Mouse Lemur homology type,Gene name
ENSG00000165629,,,,ENSPPAG00000007094,ATP5F1C,ortholog_one2one,ENSNLEG00000011917,ATP5F1C,ortholog_one2one,,,,ATP5F1C
ENSG00000165629,,,,ENSPPAG00000007094,ATP5F1C,ortholog_one2one,ENSNLEG00000011917,ATP5F1C,ortholog_one2one,,,,ATP5F1C
ENSG00000165629,,,,ENSPPAG00000007094,ATP5F1C,ortholog_one2one,ENSNLEG00000011917,ATP5F1C,ortholog_one2one,,,,ATP5F1C
ENSG00000165629,,,,ENSPPAG00000007094,ATP5F1C,ortholog_one2one,ENSNLEG00000011917,ATP5F1C,ortholog_one2one,,,,ATP5F1C
ENSG00000165629,,,,ENSPPAG00000007094,ATP5F1C,ortholog_one2one,ENSNLEG00000011917,ATP5F1C,ortholog_one2one,,,,ATP5F1C
ENSG00000165669,ENSPANG00000020620,FAM204A,ortholog_one2one,ENSPPAG00000013679,FAM204A,ortholog_one2one,ENSNLEG00000016624,FAM204A,ortholog_one2one,ENSMICG00000046536,FAM204A,ortholog_one2one,FAM204A
ENSG00000165689,ENSPANG00000026134,ENTR1,ortholog_one2one,ENSPPAG00000027715,ENTR1,ortholog_one2one,ENSNLEG00000008186,ENTR1,ortholog_one2one,,,,ENTR1
ENSG00000165689,ENSPANG00000026134,ENTR1,ortholog_one2one,ENSPPAG00000027715,ENTR1,ortholog_one2one,ENSNLEG00000008186,ENTR1,ortholog_one2one,,,,ENTR1
ENSG00000165714,ENSPANG00000041834,BORCS5,ortholog_one2one,ENSPPAG00000031668,BORCS5,ortholog_one2one,ENSNLEG00000003547,BORCS5,ortholog_one2one,ENSMICG00000004415,BORCS5,ortholog_one2one,BORCS5
ENSG00000165863,ENSPANG00000020741,SPMIP5,ortholog_one2one,ENSPPAG00000027519,SPMIP5,ortholog_one2one,ENSNLEG00000016494,SPMIP5,ortholog_one2one,ENSMICG00000015602,SPMIP5,ortholog_one2one,SPMIP5
ENSG00000166136,,,,ENSPPAG00000025513,NDUFB8,ortholog_one2one,ENSNLEG00000029318,NDUFB8,ortholog_one2one,ENSMICG00000001341,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,,,,ENSPPAG00000025513,NDUFB8,ortholog_one2one,ENSNLEG00000029318,NDUFB8,ortholog_one2one,ENSMICG00000001341,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,,,,ENSPPAG00000025513,NDUFB8,ortholog_one2one,ENSNLEG00000029318,NDUFB8,ortholog_one2one,ENSMICG00000001341,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166275,ENSPANG00000020979,BORCS7,ortholog_one2one,ENSPPAG00000038677,,ortholog_one2one,ENSNLEG00000028788,BORCS7,ortholog_one2one,,,,BORCS7
ENSG00000166275,ENSPANG00000020979,BORCS7,ortholog_one2one,ENSPPAG00000038677,,ortholog_one2one,ENSNLEG00000028788,BORCS7,ortholog_one2one,,,,BORCS7
ENSG00000166340,ENSPANG00000015782,TPP1,ortholog_one2one,ENSPPAG00000035179,TPP1,ortholog_one2one,ENSNLEG00000017460,,ortholog_one2one,ENSMICG00000002141,TPP1,ortholog_one2one,TPP1
ENSG00000166405,ENSPANG00000017945,RIC3,ortholog_one2one,ENSPPAG00000040022,RIC3,ortholog_one2one,ENSNLEG00000033404,RIC3,ortholog_one2one,ENSMICG00000005432,RIC3,ortholog_one2one,RIC3
ENSG00000166452,ENSPANG00000007044,AKIP1,ortholog_one2one,ENSPPAG00000034247,AKIP1,ortholog_one2one,ENSNLEG00000032259,AKIP1,ortholog_one2one,ENSMICG00000005291,AKIP1,ortholog_one2one,AKIP1
ENSG00000166578,ENSPANG00000017166,IQCD,ortholog_one2one,ENSPPAG00000028542,IQCD,ortholog_one2one,ENSNLEG00000000171,IQCD,ortholog_one2one,ENSMICG00000029504,IQCD,ortholog_one2one,IQCD
ENSG00000166803,ENSPANG00000016813,PCLAF,ortholog_one2one,ENSPPAG00000022409,PCLAF,ortholog_one2one,ENSNLEG00000029458,PCLAF,ortholog_one2one,ENSMICG00000008673,PCLAF,ortholog_one2one,PCLAF
ENSG00000166845,ENSPANG00000007505,C18orf54,ortholog_one2one,ENSPPAG00000015106,C18orf54,ortholog_one2one,ENSNLEG00000010541,C18orf54,ortholog_one2one,ENSMICG00000029715,C18orf54,ortholog_one2one,C18orf54
ENSG00000166922,,,,ENSPPAG00000041306,SCG5,ortholog_one2one,ENSNLEG00000010645,SCG5,ortholog_one2one,ENSMICG00000004120,SCG5,ortholog_one2one,SCG5
ENSG00000166946,ENSPANG00000018494,CCNDBP1,ortholog_one2one,ENSPPAG00000034126,CCNDBP1,ortholog_one2one,ENSNLEG00000004738,CCNDBP1,ortholog_one2one,ENSMICG00000009950,CCNDBP1,ortholog_one2one,CCNDBP1
ENSG00000166960,ENSPANG00000010024,CCDC178,ortholog_one2one,ENSPPAG00000025426,CCDC178,ortholog_one2one,ENSNLEG00000006344,CCDC178,ortholog_one2one,ENSMICG00000004751,CCDC178,ortholog_one2one,CCDC178
ENSG00000167105,,,,ENSPPAG00000030755,TMEM92,ortholog_one2one,ENSNLEG00000009007,TMEM92,ortholog_one2one,ENSMICG00000007273,TMEM92,ortholog_one2one,TMEM92
ENSG00000167118,,,,ENSPPAG00000030946,,ortholog_one2one,ENSNLEG00000031211,,ortholog_one2one,ENSMICG00000042967,URM1,ortholog_one2one,URM1
ENSG00000167173,,,,ENSPPAG00000028760,C15orf39,ortholog_one2one,ENSNLEG00000014733,C15orf39,ortholog_one2one,ENSMICG00000002853,C15orf39,ortholog_one2one,C15orf39
ENSG00000167173,,,,ENSPPAG00000028760,C15orf39,ortholog_one2one,ENSNLEG00000014733,C15orf39,ortholog_one2one,ENSMICG00000002853,C15orf39,ortholog_one2one,C15orf39
ENSG00000167194,ENSPANG00000016291,C16orf92,ortholog_one2one,ENSPPAG00000036946,,ortholog_one2one,,,,ENSMICG00000009112,C16orf92,ortholog_one2one,C16orf92
ENSG00000167280,ENSPANG00000019836,ENGASE,ortholog_one2one,ENSPPAG00000040775,ENGASE,ortholog_one2one,ENSNLEG00000000148,ENGASE,ortholog_one2one,ENSMICG00000014875,ENGASE,ortholog_one2one,ENGASE
ENSG00000167378,ENSPANG00000011862,IRGQ,ortholog_one2one,ENSPPAG00000040059,IRGQ,ortholog_one2one,ENSNLEG00000001642,IRGQ,ortholog_one2one,ENSMICG00000033325,IRGQ,ortholog_one2one,IRGQ
ENSG00000167476,ENSPANG00000001000,JSRP1,ortholog_one2one,ENSPPAG00000044072,,ortholog_one2one,ENSNLEG00000002155,JSRP1,ortholog_one2one,ENSMICG00000015467,JSRP1,ortholog_one2one,JSRP1
ENSG00000167508,ENSPANG00000022916,MVD,ortholog_one2one,ENSPPAG00000025490,MVD,ortholog_one2one,ENSNLEG00000000590,MVD,ortholog_one2one,ENSMICG00000006723,MVD,ortholog_one2one,MVD
ENSG00000167513,ENSPANG00000018841,CDT1,ortholog_one2one,ENSPPAG00000035604,CDT1,ortholog_one2one,ENSNLEG00000015601,CDT1,ortholog_one2one,ENSMICG00000046243,CDT1,ortholog_one2one,CDT1
ENSG00000167523,ENSPANG00000026304,SPATA33,ortholog_one2one,ENSPPAG00000037171,SPATA33,ortholog_one2one,ENSNLEG00000027894,SPATA33,ortholog_one2one,ENSMICG00000045677,SPATA33,ortholog_one2one,SPATA33
ENSG00000167595,ENSPANG00000007587,PROSER3,ortholog_one2one,ENSPPAG00000040527,PROSER3,ortholog_one2one,ENSNLEG00000030795,,ortholog_one2one,ENSMICG00000043899,,ortholog_one2one,PROSER3
ENSG00000167842,ENSPANG00000044544,MIS12,ortholog_one2one,ENSPPAG00000007020,MIS12,ortholog_one2one,ENSNLEG00000018256,MIS12,ortholog_one2one,,,,MIS12
ENSG00000167861,ENSPANG00000020234,HID1,ortholog_one2one,ENSPPAG00000043929,HID1,ortholog_one2one,ENSNLEG00000000527,HID1,ortholog_one2one,ENSMICG00000010626,HID1,ortholog_one2one,HID1
ENSG00000167874,,,,ENSPPAG00000035566,TMEM88,ortholog_one2one,ENSNLEG00000009773,TMEM88,ortholog_one2one,ENSMICG00000038093,TMEM88,ortholog_one2one,TMEM88
ENSG00000167881,ENSPANG00000020043,SRP68,ortholog_one2one,ENSPPAG00000029018,SRP68,ortholog_one2one,ENSNLEG00000030920,SRP68,ortholog_one2one,ENSMICG00000007726,SRP68,ortholog_one2one,SRP68
ENSG00000167900,ENSPANG00000019913,TK1,ortholog_one2one,ENSPPAG00000030854,TK1,ortholog_one2one,ENSNLEG00000000089,,ortholog_one2one,ENSMICG00000016775,TK1,ortholog_one2one,TK1
ENSG00000167962,ENSPANG00000024974,ZNF598,ortholog_one2one,ENSPPAG00000043798,ZNF598,ortholog_one2one,ENSNLEG00000008983,ZNF598,ortholog_one2one,ENSMICG00000012834,ZNF598,ortholog_one2one,ZNF598
ENSG00000167965,ENSPANG00000018612,MLST8,ortholog_one2one,ENSPPAG00000033345,MLST8,ortholog_one2one,ENSNLEG00000009208,MLST8,ortholog_one2one,ENSMICG00000047015,MLST8,ortholog_one2one,MLST8
ENSG00000168078,ENSPANG00000024523,PBK,ortholog_one2one,ENSPPAG00000036956,PBK,ortholog_one2one,ENSNLEG00000016542,PBK,ortholog_one2one,ENSMICG00000001285,PBK,ortholog_one2one,PBK
ENSG00000168096,ENSPANG00000008442,ANKS3,ortholog_one2one,ENSPPAG00000039039,ANKS3,ortholog_one2one,ENSNLEG00000009880,ANKS3,ortholog_one2one,ENSMICG00000015881,ANKS3,ortholog_one2one,ANKS3
ENSG00000168152,ENSPANG00000014746,THAP9,ortholog_one2one,ENSPPAG00000032240,THAP9,ortholog_one2one,ENSNLEG00000008931,THAP9,ortholog_one2one,ENSMICG00000043018,THAP9,ortholog_one2one,THAP9
ENSG00000168282,ENSPANG00000014315,MGAT2,ortholog_one2one,,,,,,,ENSMICG00000028396,,ortholog_one2one,MGAT2
ENSG00000168411,ENSPANG00000014554,RFWD3,ortholog_one2one,ENSPPAG00000028503,RFWD3,ortholog_one2one,ENSNLEG00000008003,RFWD3,ortholog_one2one,ENSMICG00000016400,RFWD3,ortholog_one2one,RFWD3
ENSG00000168484,ENSPANG00000020597,SFTPC,ortholog_one2one,ENSPPAG00000039784,SFTPC,ortholog_one2one,ENSNLEG00000029765,SFTPC,ortholog_one2one,ENSMICG00000001027,SFTPC,ortholog_one2one,SFTPC
ENSG00000168491,ENSPANG00000031109,CCDC110,ortholog_one2one,ENSPPAG00000041900,CCDC110,ortholog_one2one,ENSNLEG00000011236,CCDC110,ortholog_one2one,,,,CCDC110
ENSG00000168495,ENSPANG00000009440,POLR3D,ortholog_one2one,ENSPPAG00000029591,POLR3D,ortholog_one2one,ENSNLEG00000015502,,ortholog_one2one,ENSMICG00000001049,POLR3D,ortholog_one2one,POLR3D
ENSG00000168701,ENSPANG00000029479,TMEM208,ortholog_one2one,ENSPPAG00000027348,TMEM208,ortholog_one2one,ENSNLEG00000031742,,ortholog_one2one,ENSMICG00000007767,TMEM208,ortholog_one2one,TMEM208
ENSG00000168802,ENSPANG00000004980,CHTF8,ortholog_one2one,ENSPPAG00000007013,CHTF8,ortholog_one2one,ENSNLEG00000005415,CHTF8,ortholog_one2one,ENSMICG00000042897,CHTF8,ortholog_one2one,CHTF8
ENSG00000168994,ENSPANG00000037486,,ortholog_one2one,ENSPPAG00000032898,PXDC1,ortholog_one2one,ENSNLEG00000031341,,ortholog_one2one,ENSMICG00000027387,PXDC1,ortholog_one2one,PXDC1
ENSG00000169020,ENSPANG00000008603,ATP5ME,ortholog_one2one,ENSPPAG00000038486,ATP5ME,ortholog_one2one,ENSNLEG00000000887,ATP5ME,ortholog_one2one,ENSMICG00000046376,ATP5ME,ortholog_one2one,ATP5ME
ENSG00000169021,ENSPANG00000024986,UQCRFS1,ortholog_one2one,ENSPPAG00000029945,UQCRFS1,ortholog_one2one,ENSNLEG00000007588,UQCRFS1,ortholog_one2one,ENSMICG00000027906,UQCRFS1,ortholog_one2one,UQCRFS1
ENSG00000169189,ENSPANG00000019590,NSMCE1,ortholog_one2one,ENSPPAG00000043297,NSMCE1,ortholog_one2one,ENSNLEG00000011677,NSMCE1,ortholog_one2one,ENSMICG00000009548,NSMCE1,ortholog_one2one,NSMCE1
ENSG00000169217,ENSPANG00000041870,CD2BP2,ortholog_one2one,ENSPPAG00000030826,CD2BP2,ortholog_one2one,ENSNLEG00000015767,CD2BP2,ortholog_one2one,ENSMICG00000011801,CD2BP2,ortholog_one2one,CD2BP2
ENSG00000169251,ENSPANG00000006665,NMD3,ortholog_one2one,ENSPPAG00000043829,NMD3,ortholog_one2one,ENSNLEG00000004655,NMD3,ortholog_one2one,ENSMICG00000049196,NMD3,ortholog_one2one,NMD3
ENSG00000169314,ENSPANG00000019219,C22orf15,ortholog_one2one,ENSPPAG00000034815,,ortholog_one2one,ENSNLEG00000000501,,ortholog_one2one,ENSMICG00000000746,,ortholog_one2one,C22orf15
ENSG00000169442,ENSPANG00000032260,CD52,ortholog_one2one,ENSPPAG00000037302,CD52,ortholog_one2one,ENSNLEG00000009284,CD52,ortholog_one2one,,,,CD52
ENSG00000169592,ENSPANG00000032529,INO80E,ortholog_one2one,ENSPPAG00000043512,INO80E,ortholog_one2one,ENSNLEG00000007617,,ortholog_one2one,ENSMICG00000031360,INO80E,ortholog_one2one,INO80E
ENSG00000169598,ENSPANG00000016780,DFFB,ortholog_one2one,ENSPPAG00000011470,DFFB,ortholog_one2one,ENSNLEG00000008141,,ortholog_one2one,,,,DFFB
ENSG00000169598,ENSPANG00000016780,DFFB,ortholog_one2one,ENSPPAG00000011470,DFFB,ortholog_one2one,ENSNLEG00000008141,,ortholog_one2one,,,,DFFB
ENSG00000169609,ENSPANG00000020644,C15orf40,ortholog_one2one,ENSPPAG00000019101,,ortholog_one2one,ENSNLEG00000010930,,ortholog_one2one,,,,C15orf40
ENSG00000169609,ENSPANG00000020644,C15orf40,ortholog_one2one,ENSPPAG00000019101,,ortholog_one2one,ENSNLEG00000010930,,ortholog_one2one,,,,C15orf40
ENSG00000169609,ENSPANG00000020644,C15orf40,ortholog_one2one,ENSPPAG00000019101,,ortholog_one2one,ENSNLEG00000010930,,ortholog_one2one,,,,C15orf40
ENSG00000169689,ENSPANG00000019030,CENPX,ortholog_one2one,,,,,,,,,,CENPX
ENSG00000169689,ENSPANG00000019030,CENPX,ortholog_one2one,,,,,,,,,,CENPX
ENSG00000169738,ENSPANG00000030600,DCXR,ortholog_one2one,ENSPPAG00000036486,DCXR,ortholog_one2one,ENSNLEG00000030316,DCXR,ortholog_one2one,ENSMICG00000027972,DCXR,ortholog_one2one,DCXR
ENSG00000170037,ENSPANG00000023932,CNTROB,ortholog_one2one,ENSPPAG00000035938,CNTROB,ortholog_one2one,ENSNLEG00000009803,CNTROB,ortholog_one2one,ENSMICG00000008866,CNTROB,ortholog_one2one,CNTROB
ENSG00000170088,ENSPANG00000015573,TMEM192,ortholog_one2one,ENSPPAG00000030031,TMEM192,ortholog_one2one,ENSNLEG00000006475,TMEM192,ortholog_one2one,ENSMICG00000001365,TMEM192,ortholog_one2one,TMEM192
ENSG00000170222,ENSPANG00000023764,ADPRM,ortholog_one2one,ENSPPAG00000043053,ADPRM,ortholog_one2one,ENSNLEG00000010291,ADPRM,ortholog_one2one,ENSMICG00000011123,ADPRM,ortholog_one2one,ADPRM
ENSG00000170248,,,,ENSPPAG00000029413,PDCD6IP,ortholog_one2one,,,,ENSMICG00000049253,PDCD6IP,ortholog_one2one,PDCD6IP
ENSG00000170248,,,,ENSPPAG00000029413,PDCD6IP,ortholog_one2one,,,,ENSMICG00000049253,PDCD6IP,ortholog_one2one,PDCD6IP
ENSG00000170270,ENSPANG00000018556,GON7,ortholog_one2one,ENSPPAG00000042521,GON7,ortholog_one2one,ENSNLEG00000032799,GON7,ortholog_one2one,ENSMICG00000042789,GON7,ortholog_one2one,GON7
ENSG00000170291,ENSPANG00000029962,ELP5,ortholog_one2one,,,,ENSNLEG00000008053,,ortholog_one2one,ENSMICG00000026605,ELP5,ortholog_one2one,ELP5
ENSG00000170291,ENSPANG00000029962,ELP5,ortholog_one2one,,,,ENSNLEG00000008053,,ortholog_one2one,ENSMICG00000026605,ELP5,ortholog_one2one,ELP5
ENSG00000170417,ENSPANG00000040836,TMEM182,ortholog_one2one,ENSPPAG00000038490,TMEM182,ortholog_one2one,ENSNLEG00000014717,TMEM182,ortholog_one2one,ENSMICG00000008841,TMEM182,ortholog_one2one,TMEM182
ENSG00000170473,ENSPANG00000009562,PYM1,ortholog_one2one,ENSPPAG00000043630,PYM1,ortholog_one2one,ENSNLEG00000017588,PYM1,ortholog_one2one,ENSMICG00000032962,PYM1,ortholog_one2one,PYM1
ENSG00000170791,ENSPANG00000026089,CHCHD7,ortholog_one2one,ENSPPAG00000033262,,ortholog_one2one,ENSNLEG00000001238,,ortholog_one2one,ENSMICG00000007022,CHCHD7,ortholog_one2one,CHCHD7
ENSG00000170855,ENSPANG00000026352,TRIAP1,ortholog_one2one,ENSPPAG00000030127,TRIAP1,ortholog_one2one,ENSNLEG00000015649,TRIAP1,ortholog_one2one,ENSMICG00000038646,TRIAP1,ortholog_one2one,TRIAP1
ENSG00000170860,ENSPANG00000009378,LSM3,ortholog_one2one,ENSPPAG00000034074,LSM3,ortholog_one2one,,,,,,,LSM3
ENSG00000170860,ENSPANG00000009378,LSM3,ortholog_one2one,ENSPPAG00000034074,LSM3,ortholog_one2one,,,,,,,LSM3
ENSG00000170860,ENSPANG00000009378,LSM3,ortholog_one2one,ENSPPAG00000034074,LSM3,ortholog_one2one,,,,,,,LSM3
ENSG00000170860,ENSPANG00000009378,LSM3,ortholog_one2one,ENSPPAG00000034074,LSM3,ortholog_one2one,,,,,,,LSM3
ENSG00000170889,ENSPANG00000011359,RPS9,ortholog_one2one,ENSPPAG00000028401,RPS9,ortholog_one2one,ENSNLEG00000006314,RPS9,ortholog_one2one,ENSMICG00000014928,RPS9,ortholog_one2one,RPS9
ENSG00000170892,ENSPANG00000012101,TSEN34,ortholog_one2one,ENSPPAG00000036935,TSEN34,ortholog_one2one,ENSNLEG00000006309,TSEN34,ortholog_one2one,ENSMICG00000002409,TSEN34,ortholog_one2one,TSEN34
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170906,,,,,,,,,,ENSMICG00000002349,NDUFA3,ortholog_one2one,NDUFA3
ENSG00000170917,ENSPANG00000009004,NUDT6,ortholog_one2one,ENSPPAG00000041950,NUDT6,ortholog_one2one,ENSNLEG00000032258,NUDT6,ortholog_one2one,ENSMICG00000045450,NUDT6,ortholog_one2one,NUDT6
ENSG00000171148,ENSPANG00000021587,TADA3,ortholog_one2one,ENSPPAG00000042708,TADA3,ortholog_one2one,ENSNLEG00000004174,TADA3,ortholog_one2one,ENSMICG00000012205,TADA3,ortholog_one2one,TADA3
ENSG00000171169,,,,ENSPPAG00000029010,NAIF1,ortholog_one2one,ENSNLEG00000017520,NAIF1,ortholog_one2one,ENSMICG00000034966,NAIF1,ortholog_one2one,NAIF1
ENSG00000171169,,,,ENSPPAG00000029010,NAIF1,ortholog_one2one,ENSNLEG00000017520,NAIF1,ortholog_one2one,ENSMICG00000034966,NAIF1,ortholog_one2one,NAIF1
ENSG00000171307,ENSPANG00000021326,ZDHHC16,ortholog_one2one,ENSPPAG00000030292,ZDHHC16,ortholog_one2one,ENSNLEG00000013895,ZDHHC16,ortholog_one2one,ENSMICG00000007671,ZDHHC16,ortholog_one2one,ZDHHC16
ENSG00000171311,ENSPANG00000021324,EXOSC1,ortholog_one2one,ENSPPAG00000039842,EXOSC1,ortholog_one2one,ENSNLEG00000013872,EXOSC1,ortholog_one2one,ENSMICG00000007664,EXOSC1,ortholog_one2one,EXOSC1
ENSG00000171421,ENSPANG00000046315,MRPL36,ortholog_one2one,ENSPPAG00000012362,MRPL36,ortholog_one2one,ENSNLEG00000011197,MRPL36,ortholog_one2one,,,,MRPL36
ENSG00000171503,ENSPANG00000009234,ETFDH,ortholog_one2one,ENSPPAG00000033940,ETFDH,ortholog_one2one,ENSNLEG00000006389,ETFDH,ortholog_one2one,ENSMICG00000034408,ETFDH,ortholog_one2one,ETFDH
ENSG00000171757,ENSPANG00000007622,LRRC34,ortholog_one2one,ENSPPAG00000041558,LRRC34,ortholog_one2one,ENSNLEG00000005094,LRRC34,ortholog_one2one,ENSMICG00000037650,,ortholog_one2one,LRRC34
ENSG00000171792,ENSPANG00000018505,RHNO1,ortholog_one2one,ENSPPAG00000043442,RHNO1,ortholog_one2one,ENSNLEG00000002913,RHNO1,ortholog_one2one,ENSMICG00000035026,RHNO1,ortholog_one2one,RHNO1
ENSG00000171858,,,,ENSPPAG00000033323,,ortholog_one2one,,,,ENSMICG00000046562,RPS21,ortholog_one2one,RPS21
ENSG00000171858,,,,ENSPPAG00000033323,,ortholog_one2one,,,,ENSMICG00000046562,RPS21,ortholog_one2one,RPS21
ENSG00000171863,ENSPANG00000008797,,ortholog_one2one,ENSPPAG00000039898,RPS7,ortholog_one2one,ENSNLEG00000034280,RPS7,ortholog_one2one,ENSMICG00000031923,RPS7,ortholog_one2one,RPS7
ENSG00000172167,ENSPANG00000001116,MTBP,ortholog_one2one,ENSPPAG00000027580,MTBP,ortholog_one2one,ENSNLEG00000005134,MTBP,ortholog_one2one,ENSMICG00000014639,MTBP,ortholog_one2one,MTBP
ENSG00000172175,ENSPANG00000025283,MALT1,ortholog_one2one,ENSPPAG00000037274,MALT1,ortholog_one2one,ENSNLEG00000008289,MALT1,ortholog_one2one,ENSMICG00000007719,MALT1,ortholog_one2one,MALT1
ENSG00000172315,ENSPANG00000020822,TP53RK,ortholog_one2one,ENSPPAG00000038588,TP53RK,ortholog_one2one,ENSNLEG00000029775,TP53RK,ortholog_one2one,ENSMICG00000030995,TP53RK,ortholog_one2one,TP53RK
ENSG00000172500,ENSPANG00000016131,FIBP,ortholog_one2one,,,,ENSNLEG00000005927,FIBP,ortholog_one2one,ENSMICG00000043326,FIBP,ortholog_one2one,FIBP
ENSG00000172500,ENSPANG00000016131,FIBP,ortholog_one2one,,,,ENSNLEG00000005927,FIBP,ortholog_one2one,ENSMICG00000043326,FIBP,ortholog_one2one,FIBP
ENSG00000172586,ENSPANG00000022450,CHCHD1,ortholog_one2one,ENSPPAG00000034801,CHCHD1,ortholog_one2one,ENSNLEG00000029683,CHCHD1,ortholog_one2one,ENSMICG00000044470,CHCHD1,ortholog_one2one,CHCHD1
ENSG00000172590,ENSPANG00000021102,MRPL52,ortholog_one2one,ENSPPAG00000033265,MRPL52,ortholog_one2one,,,,ENSMICG00000006201,MRPL52,ortholog_one2one,MRPL52
ENSG00000172663,ENSPANG00000007007,TMEM134,ortholog_one2one,ENSPPAG00000038698,TMEM134,ortholog_one2one,ENSNLEG00000006430,TMEM134,ortholog_one2one,ENSMICG00000031454,TMEM134,ortholog_one2one,TMEM134
ENSG00000172809,,,,ENSPPAG00000032390,RPL38,ortholog_one2one,ENSNLEG00000031161,,ortholog_one2one,,,,RPL38
ENSG00000172809,,,,ENSPPAG00000032390,RPL38,ortholog_one2one,ENSNLEG00000031161,,ortholog_one2one,,,,RPL38
ENSG00000173113,,,,ENSPPAG00000039858,TRMT112,ortholog_one2one,ENSNLEG00000028260,TRMT112,ortholog_one2one,,,,TRMT112
ENSG00000173113,,,,ENSPPAG00000039858,TRMT112,ortholog_one2one,ENSNLEG00000028260,TRMT112,ortholog_one2one,,,,TRMT112
ENSG00000173113,,,,ENSPPAG00000039858,TRMT112,ortholog_one2one,ENSNLEG00000028260,TRMT112,ortholog_one2one,,,,TRMT112
ENSG00000173113,,,,ENSPPAG00000039858,TRMT112,ortholog_one2one,ENSNLEG00000028260,TRMT112,ortholog_one2one,,,,TRMT112
ENSG00000173141,,,,ENSPPAG00000031962,MRPL57,ortholog_one2one,ENSNLEG00000027945,MRPL57,ortholog_one2one,,,,MRPL57
ENSG00000173141,,,,ENSPPAG00000031962,MRPL57,ortholog_one2one,ENSNLEG00000027945,MRPL57,ortholog_one2one,,,,MRPL57
ENSG00000173226,ENSPANG00000008985,IQCB1,ortholog_one2one,ENSPPAG00000020920,IQCB1,ortholog_one2one,ENSNLEG00000000202,IQCB1,ortholog_one2one,ENSMICG00000049588,IQCB1,ortholog_one2one,IQCB1
ENSG00000173230,ENSPANG00000019976,GOLGB1,ortholog_one2one,ENSPPAG00000032862,GOLGB1,ortholog_one2one,ENSNLEG00000000187,GOLGB1,ortholog_one2one,ENSMICG00000048527,GOLGB1,ortholog_one2one,GOLGB1
ENSG00000173465,ENSPANG00000013678,ZNRD2,ortholog_one2one,ENSPPAG00000035017,ZNRD2,ortholog_one2one,ENSNLEG00000005669,ZNRD2,ortholog_one2one,ENSMICG00000008771,ZNRD2,ortholog_one2one,ZNRD2
ENSG00000173818,ENSPANG00000019621,ENDOV,ortholog_one2one,ENSPPAG00000034689,ENDOV,ortholog_one2one,ENSNLEG00000015754,ENDOV,ortholog_one2one,ENSMICG00000037907,ENDOV,ortholog_one2one,ENDOV
ENSG00000173915,,,,ENSPPAG00000031402,ATP5MK,ortholog_one2one,ENSNLEG00000032755,ATP5MK,ortholog_one2one,ENSMICG00000012417,ATP5MK,ortholog_one2one,ATP5MK
ENSG00000173915,,,,ENSPPAG00000031402,ATP5MK,ortholog_one2one,ENSNLEG00000032755,ATP5MK,ortholog_one2one,ENSMICG00000012417,ATP5MK,ortholog_one2one,ATP5MK
ENSG00000173928,ENSPANG00000029953,SWSAP1,ortholog_one2one,ENSPPAG00000037091,SWSAP1,ortholog_one2one,ENSNLEG00000012515,SWSAP1,ortholog_one2one,ENSMICG00000005683,SWSAP1,ortholog_one2one,SWSAP1
ENSG00000173947,ENSPANG00000008849,CIMAP3,ortholog_one2one,ENSPPAG00000005642,CIMAP3,ortholog_one2one,ENSNLEG00000003881,CIMAP3,ortholog_one2one,ENSMICG00000011967,CIMAP3,ortholog_one2one,CIMAP3
