Gene stable ID,Ryukyu mouse gene stable ID,Ryukyu mouse gene name,Ryukyu mouse homology type,Algerian mouse gene stable ID,Algerian mouse gene name,Algerian mouse homology type,Shrew mouse gene stable ID,Shrew mouse gene name,Shrew mouse homology type,Gene name
ENSMUSG00000075534,MGP_CAROLIEiJ_G0003120,Gm13262,ortholog_one2one,MGP_SPRETEiJ_G0003284,Gm13262,ortholog_one2one,MGP_PahariEiJ_G0002720,Gm13262,ortholog_one2one,Gm13262
ENSMUSG00000075586,MGP_CAROLIEiJ_G0013333,Gm11529,ortholog_one2one,MGP_SPRETEiJ_G0014089,Gm11529,ortholog_one2one,MGP_PahariEiJ_G0012151,Gm11529,ortholog_one2one,Gm11529
ENSMUSG00000075700,MGP_CAROLIEiJ_G0025010,Selenot,ortholog_one2one,MGP_SPRETEiJ_G0025950,,ortholog_one2one,,,,Selenot
ENSMUSG00000075701,MGP_CAROLIEiJ_G0029839,Selenos,ortholog_one2one,MGP_SPRETEiJ_G0030942,Selenos,ortholog_one2one,MGP_PahariEiJ_G0013064,Selenos,ortholog_one2one,Selenos
ENSMUSG00000076052,MGP_CAROLIEiJ_G0007297,Mir541,ortholog_one2one,MGP_SPRETEiJ_G0007642,Mir541,ortholog_one2one,MGP_PahariEiJ_G0007688,Mir541,ortholog_one2one,Mir541
ENSMUSG00000076063,MGP_CAROLIEiJ_G0007286,Mir539,ortholog_one2one,MGP_SPRETEiJ_G0007631,Mir539,ortholog_one2one,MGP_PahariEiJ_G0007677,Mir539,ortholog_one2one,Mir539
ENSMUSG00000076216,MGP_CAROLIEiJ_G0007765,Mir695,ortholog_one2one,MGP_SPRETEiJ_G0008154,Mir695,ortholog_one2one,MGP_PahariEiJ_G0007371,,ortholog_one2one,Mir695
ENSMUSG00000076218,MGP_CAROLIEiJ_G0007419,,ortholog_one2one,MGP_SPRETEiJ_G0007779,,ortholog_one2one,,,,Mir692-1
ENSMUSG00000076219,MGP_CAROLIEiJ_G0007284,Mir487b,ortholog_one2one,MGP_SPRETEiJ_G0007629,Mir487b,ortholog_one2one,MGP_PahariEiJ_G0007675,Mir487b,ortholog_one2one,Mir487b
ENSMUSG00000076275,MGP_CAROLIEiJ_G0008159,Mir675,ortholog_one2one,MGP_SPRETEiJ_G0008586,Mir675,ortholog_one2one,MGP_PahariEiJ_G0006597,Mir675,ortholog_one2one,Mir675
ENSMUSG00000076450,MGP_CAROLIEiJ_G0007099,Mir804,ortholog_one2one,MGP_SPRETEiJ_G0007442,Mir804,ortholog_one2one,MGP_PahariEiJ_G0006820,Mir804,ortholog_one2one,Mir804
ENSMUSG00000076456,MGP_CAROLIEiJ_G0007834,Mir760,ortholog_one2one,MGP_SPRETEiJ_G0008227,Mir760,ortholog_one2one,MGP_PahariEiJ_G0007439,,ortholog_one2one,Mir760
ENSMUSG00000077323,MGP_CAROLIEiJ_G0035322,Rnu11,ortholog_one2one,MGP_SPRETEiJ_G0036213,Rnu11,ortholog_one2one,MGP_PahariEiJ_G0033746,Rnu11,ortholog_one2one,Rnu11
ENSMUSG00000077440,MGP_CAROLIEiJ_G0035781,Gm23130,ortholog_one2one,MGP_SPRETEiJ_G0036712,Gm23130,ortholog_one2one,MGP_PahariEiJ_G0034466,Gm23130,ortholog_one2one,Gm23130
ENSMUSG00000077457,MGP_CAROLIEiJ_G0035864,Snord65,ortholog_one2one,MGP_SPRETEiJ_G0036799,Snord65,ortholog_one2one,,,,Snord65
ENSMUSG00000077815,MGP_CAROLIEiJ_G0008060,Mir290a,ortholog_one2one,MGP_SPRETEiJ_G0008480,Mir290a,ortholog_one2one,MGP_PahariEiJ_G0007065,,ortholog_one2one,Mir290a
ENSMUSG00000078008,MGP_CAROLIEiJ_G0008062,,ortholog_one2one,MGP_SPRETEiJ_G0008482,Mir291a,ortholog_one2one,MGP_PahariEiJ_G0007067,Mir291a,ortholog_one2one,Mir291a
ENSMUSG00000078057,MGP_CAROLIEiJ_G0007862,Mir873a,ortholog_one2one,MGP_SPRETEiJ_G0008256,Mir873a,ortholog_one2one,MGP_PahariEiJ_G0007260,Mir873a,ortholog_one2one,Mir873a
ENSMUSG00000078201,MGP_CAROLIEiJ_G0023260,Tmem203,ortholog_one2one,MGP_SPRETEiJ_G0024177,Tmem203,ortholog_one2one,MGP_PahariEiJ_G0024718,Tmem203,ortholog_one2one,Tmem203
ENSMUSG00000078307,MGP_CAROLIEiJ_G0032211,AI593442,ortholog_one2one,MGP_SPRETEiJ_G0033351,AI593442,ortholog_one2one,MGP_PahariEiJ_G0015079,AI593442,ortholog_one2one,AI593442
ENSMUSG00000078350,MGP_CAROLIEiJ_G0026865,Smim1,ortholog_one2one,MGP_SPRETEiJ_G0027858,Smim1,ortholog_one2one,MGP_PahariEiJ_G0029213,Smim1,ortholog_one2one,Smim1
ENSMUSG00000078517,MGP_CAROLIEiJ_G0026712,Emc1,ortholog_one2one,MGP_SPRETEiJ_G0027692,Emc1,ortholog_one2one,MGP_PahariEiJ_G0029043,Emc1,ortholog_one2one,Emc1
ENSMUSG00000078570,MGP_CAROLIEiJ_G0026452,1110065P20Rik,ortholog_one2one,MGP_SPRETEiJ_G0027431,1110065P20Rik,ortholog_one2one,MGP_PahariEiJ_G0028783,1110065P20Rik,ortholog_one2one,1110065P20Rik
ENSMUSG00000078572,MGP_CAROLIEiJ_G0017508,Ndufaf8,ortholog_one2one,MGP_SPRETEiJ_G0018352,Ndufaf8,ortholog_one2one,,,,Ndufaf8
ENSMUSG00000078618,MGP_CAROLIEiJ_G0005892,4930456L15Rik,ortholog_one2one,MGP_SPRETEiJ_G0006176,,ortholog_one2one,MGP_PahariEiJ_G0006210,,ortholog_one2one,4930456L15Rik
ENSMUSG00000078622,MGP_CAROLIEiJ_G0017313,Ccdc47,ortholog_one2one,MGP_SPRETEiJ_G0018157,Ccdc47,ortholog_one2one,MGP_PahariEiJ_G0018443,Ccdc47,ortholog_one2one,Ccdc47
ENSMUSG00000078653,MGP_CAROLIEiJ_G0017209,Cntd1,ortholog_one2one,MGP_SPRETEiJ_G0018052,Cntd1,ortholog_one2one,MGP_PahariEiJ_G0018339,Cntd1,ortholog_one2one,Cntd1
ENSMUSG00000078670,MGP_CAROLIEiJ_G0029861,Fam174b,ortholog_one2one,MGP_SPRETEiJ_G0030963,Fam174b,ortholog_one2one,MGP_PahariEiJ_G0013083,Fam174b,ortholog_one2one,Fam174b
ENSMUSG00000078700,MGP_CAROLIEiJ_G0013335,D030028A08Rik,ortholog_one2one,MGP_SPRETEiJ_G0014091,D030028A08Rik,ortholog_one2one,MGP_PahariEiJ_G0012153,D030028A08Rik,ortholog_one2one,D030028A08Rik
ENSMUSG00000078784,MGP_CAROLIEiJ_G0024854,Rbis,ortholog_one2one,MGP_SPRETEiJ_G0025784,Rbis,ortholog_one2one,MGP_PahariEiJ_G0026301,,ortholog_one2one,Rbis
ENSMUSG00000078786,MGP_CAROLIEiJ_G0029403,Actmap,ortholog_one2one,MGP_SPRETEiJ_G0030501,Actmap,ortholog_one2one,MGP_PahariEiJ_G0012640,Actmap,ortholog_one2one,Actmap
ENSMUSG00000078907,MGP_CAROLIEiJ_G0020262,Fam186b,ortholog_one2one,MGP_SPRETEiJ_G0021157,Fam186b,ortholog_one2one,MGP_PahariEiJ_G0020265,Fam186b,ortholog_one2one,Fam186b
ENSMUSG00000079000,MGP_CAROLIEiJ_G0003286,Dnmt3bos,ortholog_one2one,MGP_SPRETEiJ_G0003449,Dnmt3bos,ortholog_one2one,MGP_PahariEiJ_G0003381,Dnmt3bos,ortholog_one2one,Dnmt3bos
ENSMUSG00000079019,MGP_CAROLIEiJ_G0031200,Insl3,ortholog_one2one,MGP_SPRETEiJ_G0032319,Insl3,ortholog_one2one,MGP_PahariEiJ_G0021665,Insl3,ortholog_one2one,Insl3
ENSMUSG00000079084,MGP_CAROLIEiJ_G0031773,Ccdc82,ortholog_one2one,MGP_SPRETEiJ_G0032893,Ccdc82,ortholog_one2one,MGP_PahariEiJ_G0014649,Ccdc82,ortholog_one2one,Ccdc82
ENSMUSG00000079165,MGP_CAROLIEiJ_G0027886,Sap25,ortholog_one2one,MGP_SPRETEiJ_G0028891,Sap25,ortholog_one2one,,,,Sap25
ENSMUSG00000079426,MGP_CAROLIEiJ_G0028723,Arpc4,ortholog_one2one,MGP_SPRETEiJ_G0029751,Arpc4,ortholog_one2one,MGP_PahariEiJ_G0022474,Arpc4,ortholog_one2one,Arpc4
ENSMUSG00000079467,MGP_CAROLIEiJ_G0003086,Gm14966,ortholog_one2one,MGP_SPRETEiJ_G0003249,Gm14966,ortholog_one2one,,,,Gm14966
ENSMUSG00000079523,MGP_CAROLIEiJ_G0028513,Tmsb10,ortholog_one2one,MGP_SPRETEiJ_G0029518,,ortholog_one2one,MGP_PahariEiJ_G0022248,Tmsb10,ortholog_one2one,Tmsb10
ENSMUSG00000079658,MGP_CAROLIEiJ_G0013969,Eloc,ortholog_one2one,MGP_SPRETEiJ_G0014774,Eloc,ortholog_one2one,,,,Eloc
ENSMUSG00000080356,MGP_CAROLIEiJ_G0007304,Mir1247,ortholog_one2one,MGP_SPRETEiJ_G0007649,Mir1247,ortholog_one2one,MGP_PahariEiJ_G0007695,Mir1247,ortholog_one2one,Mir1247
ENSMUSG00000080517,,,,MGP_SPRETEiJ_G0035635,Gm23109,ortholog_one2one,,,,Gm23109
ENSMUSG00000080538,MGP_CAROLIEiJ_G0035142,Gm25541,ortholog_one2one,MGP_SPRETEiJ_G0036018,Gm25541,ortholog_one2one,MGP_PahariEiJ_G0033552,Gm25541,ortholog_one2one,Gm25541
ENSMUSG00000080615,MGP_CAROLIEiJ_G0036457,Snord99,ortholog_one2one,MGP_SPRETEiJ_G0037440,Snord99,ortholog_one2one,MGP_PahariEiJ_G0034754,Snord99,ortholog_one2one,Snord99
ENSMUSG00000080662,MGP_CAROLIEiJ_G0007581,,ortholog_one2one,,,,MGP_PahariEiJ_G0006914,,ortholog_one2one,Mir1b
ENSMUSG00000080669,MGP_CAROLIEiJ_G0007494,Mir1224,ortholog_one2one,MGP_SPRETEiJ_G0007858,Mir1224,ortholog_one2one,MGP_PahariEiJ_G0006746,Mir1224,ortholog_one2one,Mir1224
ENSMUSG00000081534,MGP_CAROLIEiJ_G0020215,Slc48a1,ortholog_one2one,MGP_SPRETEiJ_G0021111,Slc48a1,ortholog_one2one,MGP_PahariEiJ_G0020218,Slc48a1,ortholog_one2one,Slc48a1
ENSMUSG00000084514,MGP_CAROLIEiJ_G0007578,Mir1893,ortholog_one2one,MGP_SPRETEiJ_G0007950,Mir1893,ortholog_one2one,MGP_PahariEiJ_G0006912,Mir1893,ortholog_one2one,Mir1893
ENSMUSG00000084663,MGP_CAROLIEiJ_G0008251,Mir1900,ortholog_one2one,MGP_SPRETEiJ_G0008689,Mir1900,ortholog_one2one,MGP_PahariEiJ_G0006653,Mir1900,ortholog_one2one,Mir1900
ENSMUSG00000084761,MGP_CAROLIEiJ_G0003495,Gm12406,ortholog_one2one,MGP_SPRETEiJ_G0003666,,ortholog_one2one,MGP_PahariEiJ_G0003133,Gm12406,ortholog_one2one,Gm12406
ENSMUSG00000084769,MGP_CAROLIEiJ_G0002576,Gm12061,ortholog_one2one,MGP_SPRETEiJ_G0002726,Gm12061,ortholog_one2one,MGP_PahariEiJ_G0002418,Gm12061,ortholog_one2one,Gm12061
ENSMUSG00000084771,MGP_CAROLIEiJ_G0004294,A230072E10Rik,ortholog_one2one,MGP_SPRETEiJ_G0004498,,ortholog_one2one,MGP_PahariEiJ_G0004024,,ortholog_one2one,A230072E10Rik
ENSMUSG00000084785,MGP_CAROLIEiJ_G0013589,Gm13972,ortholog_one2one,MGP_SPRETEiJ_G0014347,Gm13972,ortholog_one2one,MGP_PahariEiJ_G0012394,Gm13972,ortholog_one2one,Gm13972
ENSMUSG00000084790,MGP_CAROLIEiJ_G0002948,,ortholog_one2one,MGP_SPRETEiJ_G0003108,,ortholog_one2one,MGP_PahariEiJ_G0002377,,ortholog_one2one,Gm15879
ENSMUSG00000084809,MGP_CAROLIEiJ_G0003520,,ortholog_one2one,MGP_SPRETEiJ_G0003693,,ortholog_one2one,MGP_PahariEiJ_G0003742,Gm12631,ortholog_one2one,Gm12631
ENSMUSG00000084822,MGP_CAROLIEiJ_G0002759,Myadml2os,ortholog_one2one,MGP_SPRETEiJ_G0002909,Myadml2os,ortholog_one2one,MGP_PahariEiJ_G0002670,Myadml2os,ortholog_one2one,Myadml2os
ENSMUSG00000084835,MGP_CAROLIEiJ_G0002697,Gm12352,ortholog_one2one,MGP_SPRETEiJ_G0002846,Gm12352,ortholog_one2one,MGP_PahariEiJ_G0002612,Gm12352,ortholog_one2one,Gm12352
ENSMUSG00000084837,MGP_CAROLIEiJ_G0003273,1700108N11Rik,ortholog_one2one,MGP_SPRETEiJ_G0003435,1700108N11Rik,ortholog_one2one,MGP_PahariEiJ_G0003367,1700108N11Rik,ortholog_one2one,1700108N11Rik
ENSMUSG00000084845,MGP_CAROLIEiJ_G0026899,Tmem240,ortholog_one2one,MGP_SPRETEiJ_G0027893,Tmem240,ortholog_one2one,MGP_PahariEiJ_G0029247,Tmem240,ortholog_one2one,Tmem240
ENSMUSG00000084861,,,,MGP_SPRETEiJ_G0006599,1700095J07Rik,ortholog_one2one,,,,1700095J07Rik
ENSMUSG00000084863,MGP_CAROLIEiJ_G0003428,Gm12523,ortholog_one2one,MGP_SPRETEiJ_G0003594,Gm12523,ortholog_one2one,MGP_PahariEiJ_G0003510,Gm12523,ortholog_one2one,Gm12523
ENSMUSG00000084864,MGP_CAROLIEiJ_G0002923,1700027A07Rik,ortholog_one2one,MGP_SPRETEiJ_G0003081,1700027A07Rik,ortholog_one2one,MGP_PahariEiJ_G0002758,1700027A07Rik,ortholog_one2one,1700027A07Rik
ENSMUSG00000084873,MGP_CAROLIEiJ_G0013425,,ortholog_one2one,MGP_SPRETEiJ_G0014183,C030047K22Rik,ortholog_one2one,,,,C030047K22Rik
ENSMUSG00000084876,MGP_CAROLIEiJ_G0013511,Gm14965,ortholog_one2one,MGP_SPRETEiJ_G0014268,Gm14965,ortholog_one2one,MGP_PahariEiJ_G0012010,Gm14965,ortholog_one2one,Gm14965
ENSMUSG00000084925,MGP_CAROLIEiJ_G0002855,1810062O18Rik,ortholog_one2one,MGP_SPRETEiJ_G0003012,1810062O18Rik,ortholog_one2one,,,,1810062O18Rik
ENSMUSG00000084938,MGP_CAROLIEiJ_G0013552,,ortholog_one2one,MGP_SPRETEiJ_G0014309,BB557941,ortholog_one2one,MGP_PahariEiJ_G0012359,,ortholog_one2one,BB557941
ENSMUSG00000084948,MGP_CAROLIEiJ_G0003077,1700061H18Rik,ortholog_one2one,MGP_SPRETEiJ_G0003238,,ortholog_one2one,MGP_PahariEiJ_G0002703,1700061H18Rik,ortholog_one2one,1700061H18Rik
ENSMUSG00000084949,,,,MGP_SPRETEiJ_G0002978,,ortholog_one2one,,,,Gm16249
ENSMUSG00000084950,MGP_CAROLIEiJ_G0003896,,ortholog_one2one,MGP_SPRETEiJ_G0004083,,ortholog_one2one,MGP_PahariEiJ_G0002965,,ortholog_one2one,Gm5577
ENSMUSG00000084951,MGP_CAROLIEiJ_G0002886,Mipepos,ortholog_one2one,MGP_SPRETEiJ_G0003043,Mipepos,ortholog_one2one,MGP_PahariEiJ_G0003915,Mipepos,ortholog_one2one,Mipepos
ENSMUSG00000084957,MGP_CAROLIEiJ_G0023077,Bbip1,ortholog_one2one,MGP_SPRETEiJ_G0023998,Bbip1,ortholog_one2one,MGP_PahariEiJ_G0014565,Bbip1,ortholog_one2one,Bbip1
ENSMUSG00000084959,MGP_CAROLIEiJ_G0003070,4933407I08Rik,ortholog_one2one,MGP_SPRETEiJ_G0003231,4933407I08Rik,ortholog_one2one,,,,4933407I08Rik
ENSMUSG00000084967,,,,MGP_SPRETEiJ_G0014070,Gm12296,ortholog_one2one,MGP_PahariEiJ_G0012132,Gm12296,ortholog_one2one,Gm12296
ENSMUSG00000084968,MGP_CAROLIEiJ_G0013693,Gm12743,ortholog_one2one,MGP_SPRETEiJ_G0014455,Gm12743,ortholog_one2one,MGP_PahariEiJ_G0012522,Gm12743,ortholog_one2one,Gm12743
ENSMUSG00000084998,MGP_CAROLIEiJ_G0003025,,ortholog_one2one,MGP_SPRETEiJ_G0003187,Gm16279,ortholog_one2one,MGP_PahariEiJ_G0002793,,ortholog_one2one,Gm16279
ENSMUSG00000085002,MGP_CAROLIEiJ_G0003575,Gm12984,ortholog_one2one,MGP_SPRETEiJ_G0003750,,ortholog_one2one,MGP_PahariEiJ_G0003792,,ortholog_one2one,Gm12984
ENSMUSG00000085012,MGP_CAROLIEiJ_G0003918,Gm15492,ortholog_one2one,MGP_SPRETEiJ_G0004107,Gm15492,ortholog_one2one,MGP_PahariEiJ_G0002988,Gm15492,ortholog_one2one,Gm15492
ENSMUSG00000085016,MGP_CAROLIEiJ_G0013385,Gm11335,ortholog_one2one,MGP_SPRETEiJ_G0014142,,ortholog_one2one,MGP_PahariEiJ_G0012201,,ortholog_one2one,Gm11335
ENSMUSG00000085034,MGP_CAROLIEiJ_G0013679,,ortholog_one2one,MGP_SPRETEiJ_G0014441,,ortholog_one2one,MGP_PahariEiJ_G0012510,,ortholog_one2one,Gm11240
ENSMUSG00000085037,MGP_CAROLIEiJ_G0013666,,ortholog_one2one,MGP_SPRETEiJ_G0014428,,ortholog_one2one,MGP_PahariEiJ_G0012319,,ortholog_one2one,4933421O10Rik
ENSMUSG00000085039,MGP_CAROLIEiJ_G0013777,Gm15927,ortholog_one2one,MGP_SPRETEiJ_G0014540,Gm15927,ortholog_one2one,MGP_PahariEiJ_G0012236,Gm15927,ortholog_one2one,Gm15927
ENSMUSG00000085048,MGP_CAROLIEiJ_G0002947,,ortholog_one2one,MGP_SPRETEiJ_G0003107,,ortholog_one2one,MGP_PahariEiJ_G0002376,,ortholog_one2one,Gm15537
ENSMUSG00000085051,MGP_CAROLIEiJ_G0013331,Gm11542,ortholog_one2one,MGP_SPRETEiJ_G0014087,Gm11542,ortholog_one2one,MGP_PahariEiJ_G0012149,Gm11542,ortholog_one2one,Gm11542
ENSMUSG00000085054,MGP_CAROLIEiJ_G0004381,,ortholog_one2one,MGP_SPRETEiJ_G0004583,Gm15834,ortholog_one2one,MGP_PahariEiJ_G0005930,,ortholog_one2one,Gm15834
ENSMUSG00000085069,MGP_CAROLIEiJ_G0003614,Prdm16os,ortholog_one2one,MGP_SPRETEiJ_G0003793,Prdm16os,ortholog_one2one,MGP_PahariEiJ_G0003833,Prdm16os,ortholog_one2one,Prdm16os
ENSMUSG00000085084,MGP_CAROLIEiJ_G0005800,,ortholog_one2one,MGP_SPRETEiJ_G0006076,,ortholog_one2one,MGP_PahariEiJ_G0005874,,ortholog_one2one,4930570G19Rik
ENSMUSG00000085102,MGP_CAROLIEiJ_G0003427,,ortholog_one2one,MGP_SPRETEiJ_G0003593,1700010K24Rik,ortholog_one2one,,,,1700010K24Rik
ENSMUSG00000085105,MGP_CAROLIEiJ_G0004010,Gm12758,ortholog_one2one,MGP_SPRETEiJ_G0004208,Gm12758,ortholog_one2one,MGP_PahariEiJ_G0002148,,ortholog_one2one,Gm12758
ENSMUSG00000085125,MGP_CAROLIEiJ_G0002303,,ortholog_one2one,MGP_SPRETEiJ_G0002455,Gm16070,ortholog_one2one,MGP_PahariEiJ_G0003107,,ortholog_one2one,Gm16070
ENSMUSG00000085143,MGP_CAROLIEiJ_G0002683,Gm11520,ortholog_one2one,MGP_SPRETEiJ_G0002832,,ortholog_one2one,MGP_PahariEiJ_G0002598,,ortholog_one2one,Gm11520
ENSMUSG00000085157,MGP_CAROLIEiJ_G0004273,,ortholog_one2one,MGP_SPRETEiJ_G0004477,4930515L19Rik,ortholog_one2one,MGP_PahariEiJ_G0004005,,ortholog_one2one,4930515L19Rik
ENSMUSG00000085165,MGP_CAROLIEiJ_G0002580,Gm12089,ortholog_one2one,MGP_SPRETEiJ_G0002730,Gm12089,ortholog_one2one,MGP_PahariEiJ_G0002415,,ortholog_one2one,Gm12089
ENSMUSG00000085185,MGP_CAROLIEiJ_G0013473,BC028777,ortholog_one2one,MGP_SPRETEiJ_G0014230,BC028777,ortholog_one2one,MGP_PahariEiJ_G0012300,BC028777,ortholog_one2one,BC028777
ENSMUSG00000085196,MGP_CAROLIEiJ_G0013510,Gm14963,ortholog_one2one,MGP_SPRETEiJ_G0014267,Gm14963,ortholog_one2one,,,,Gm14963
ENSMUSG00000085198,MGP_CAROLIEiJ_G0013618,4933416E03Rik,ortholog_one2one,MGP_SPRETEiJ_G0014377,4933416E03Rik,ortholog_one2one,MGP_PahariEiJ_G0012422,,ortholog_one2one,4933416E03Rik
ENSMUSG00000085204,MGP_CAROLIEiJ_G0013398,,ortholog_one2one,MGP_SPRETEiJ_G0014155,,ortholog_one2one,MGP_PahariEiJ_G0012065,,ortholog_one2one,Gm15327
ENSMUSG00000085221,,,,MGP_SPRETEiJ_G0002963,,ortholog_one2one,,,,Gm11309
ENSMUSG00000085224,MGP_CAROLIEiJ_G0003156,Gm13425,ortholog_one2one,MGP_SPRETEiJ_G0003319,Gm13425,ortholog_one2one,MGP_PahariEiJ_G0003258,,ortholog_one2one,Gm13425
ENSMUSG00000085225,MGP_CAROLIEiJ_G0003321,Gm14637,ortholog_one2one,MGP_SPRETEiJ_G0003484,Gm14637,ortholog_one2one,MGP_PahariEiJ_G0003414,,ortholog_one2one,Gm14637
ENSMUSG00000085227,MGP_CAROLIEiJ_G0003795,6330418K02Rik,ortholog_one2one,MGP_SPRETEiJ_G0003979,6330418K02Rik,ortholog_one2one,MGP_PahariEiJ_G0003207,6330418K02Rik,ortholog_one2one,6330418K02Rik
ENSMUSG00000085236,MGP_CAROLIEiJ_G0013803,,ortholog_one2one,MGP_SPRETEiJ_G0014567,,ortholog_one2one,MGP_PahariEiJ_G0011982,,ortholog_one2one,2610206C17Rik
ENSMUSG00000085242,MGP_CAROLIEiJ_G0002692,Gm11537,ortholog_one2one,MGP_SPRETEiJ_G0002841,Gm11537,ortholog_one2one,MGP_PahariEiJ_G0002607,,ortholog_one2one,Gm11537
ENSMUSG00000085255,MGP_CAROLIEiJ_G0002723,,ortholog_one2one,MGP_SPRETEiJ_G0002872,,ortholog_one2one,MGP_PahariEiJ_G0002638,,ortholog_one2one,Taco1os
ENSMUSG00000085256,MGP_CAROLIEiJ_G0003539,,ortholog_one2one,MGP_SPRETEiJ_G0003713,,ortholog_one2one,MGP_PahariEiJ_G0003760,,ortholog_one2one,Dmrta2os
ENSMUSG00000085260,MGP_CAROLIEiJ_G0002622,Med9os,ortholog_one2one,MGP_SPRETEiJ_G0002771,Med9os,ortholog_one2one,MGP_PahariEiJ_G0002541,,ortholog_one2one,Med9os
ENSMUSG00000085261,MGP_CAROLIEiJ_G0005426,Gm13814,ortholog_one2one,MGP_SPRETEiJ_G0005678,,ortholog_one2one,MGP_PahariEiJ_G0005499,Gm13814,ortholog_one2one,Gm13814
ENSMUSG00000085262,MGP_CAROLIEiJ_G0013337,Gm11574,ortholog_one2one,MGP_SPRETEiJ_G0014093,Gm11574,ortholog_one2one,MGP_PahariEiJ_G0012155,Gm11574,ortholog_one2one,Gm11574
ENSMUSG00000085278,MGP_CAROLIEiJ_G0003546,Gm12841,ortholog_one2one,MGP_SPRETEiJ_G0003720,Gm12841,ortholog_one2one,MGP_PahariEiJ_G0003767,Gm12841,ortholog_one2one,Gm12841
ENSMUSG00000085293,MGP_CAROLIEiJ_G0005427,Gm13817,ortholog_one2one,MGP_SPRETEiJ_G0005679,,ortholog_one2one,MGP_PahariEiJ_G0005500,Gm13817,ortholog_one2one,Gm13817
ENSMUSG00000085310,,,,MGP_SPRETEiJ_G0002823,Gm11491,ortholog_one2one,MGP_PahariEiJ_G0002590,,ortholog_one2one,Gm11491
ENSMUSG00000085314,MGP_CAROLIEiJ_G0013899,Gm14866,ortholog_one2one,MGP_SPRETEiJ_G0014666,,ortholog_one2one,MGP_PahariEiJ_G0012611,,ortholog_one2one,Gm14866
ENSMUSG00000085315,MGP_CAROLIEiJ_G0013551,A430018G15Rik,ortholog_one2one,MGP_SPRETEiJ_G0014308,A430018G15Rik,ortholog_one2one,MGP_PahariEiJ_G0012358,A430018G15Rik,ortholog_one2one,A430018G15Rik
ENSMUSG00000085348,MGP_CAROLIEiJ_G0002642,Myhas,ortholog_one2one,MGP_SPRETEiJ_G0002791,Myhas,ortholog_one2one,MGP_PahariEiJ_G0002557,Myhas,ortholog_one2one,Myhas
ENSMUSG00000085353,MGP_CAROLIEiJ_G0005342,1700092C17Rik,ortholog_one2one,MGP_SPRETEiJ_G0005591,1700092C17Rik,ortholog_one2one,,,,1700092C17Rik
ENSMUSG00000085379,MGP_CAROLIEiJ_G0013310,2310058D17Rik,ortholog_one2one,MGP_SPRETEiJ_G0014065,2310058D17Rik,ortholog_one2one,MGP_PahariEiJ_G0012128,2310058D17Rik,ortholog_one2one,2310058D17Rik
ENSMUSG00000085380,MGP_CAROLIEiJ_G0005032,E130120K24Rik,ortholog_one2one,MGP_SPRETEiJ_G0005265,E130120K24Rik,ortholog_one2one,MGP_PahariEiJ_G0006388,E130120K24Rik,ortholog_one2one,E130120K24Rik
ENSMUSG00000085393,MGP_CAROLIEiJ_G0002808,Gm11280,ortholog_one2one,MGP_SPRETEiJ_G0002960,Gm11280,ortholog_one2one,MGP_PahariEiJ_G0002725,Gm11280,ortholog_one2one,Gm11280
ENSMUSG00000085398,MGP_CAROLIEiJ_G0013461,4931406G06Rik,ortholog_one2one,MGP_SPRETEiJ_G0014218,4931406G06Rik,ortholog_one2one,MGP_PahariEiJ_G0012083,4931406G06Rik,ortholog_one2one,4931406G06Rik
ENSMUSG00000085399,MGP_CAROLIEiJ_G0013696,Foxd2os,ortholog_one2one,MGP_SPRETEiJ_G0014458,Foxd2os,ortholog_one2one,MGP_PahariEiJ_G0012525,Foxd2os,ortholog_one2one,Foxd2os
ENSMUSG00000085413,MGP_CAROLIEiJ_G0003906,Kbtbd8os,ortholog_one2one,MGP_SPRETEiJ_G0004095,Kbtbd8os,ortholog_one2one,MGP_PahariEiJ_G0002977,,ortholog_one2one,Kbtbd8os
ENSMUSG00000085433,MGP_CAROLIEiJ_G0006195,,ortholog_one2one,MGP_SPRETEiJ_G0006488,,ortholog_one2one,MGP_PahariEiJ_G0005341,,ortholog_one2one,Gm16001
ENSMUSG00000085436,MGP_CAROLIEiJ_G0003310,Zfp335os,ortholog_one2one,MGP_SPRETEiJ_G0003473,,ortholog_one2one,MGP_PahariEiJ_G0003404,Zfp335os,ortholog_one2one,Zfp335os
ENSMUSG00000085445,MGP_CAROLIEiJ_G0013834,Gm16348,ortholog_one2one,MGP_SPRETEiJ_G0014598,,ortholog_one2one,,,,Gm16348
ENSMUSG00000085464,MGP_CAROLIEiJ_G0004145,,ortholog_one2one,MGP_SPRETEiJ_G0004346,Gm16208,ortholog_one2one,,,,Gm16208
ENSMUSG00000085479,MGP_CAROLIEiJ_G0002641,9430073C21Rik,ortholog_one2one,MGP_SPRETEiJ_G0002790,9430073C21Rik,ortholog_one2one,MGP_PahariEiJ_G0002556,9430073C21Rik,ortholog_one2one,9430073C21Rik
ENSMUSG00000085485,MGP_CAROLIEiJ_G0003253,Gm14024,ortholog_one2one,MGP_SPRETEiJ_G0003414,Gm14024,ortholog_one2one,MGP_PahariEiJ_G0003350,Gm14024,ortholog_one2one,Gm14024
ENSMUSG00000085491,MGP_CAROLIEiJ_G0003154,4930527E20Rik,ortholog_one2one,MGP_SPRETEiJ_G0003317,4930527E20Rik,ortholog_one2one,MGP_PahariEiJ_G0003256,4930527E20Rik,ortholog_one2one,4930527E20Rik
