Gene stable ID,Turkey gene stable ID,Turkey gene name,Turkey homology type,Duck gene stable ID,Duck gene name,Duck homology type,Golden eagle gene stable ID,Golden eagle gene name,Golden eagle homology type,Japanese quail gene stable ID,Japanese quail gene name,Japanese quail homology type,Collared flycatcher gene stable ID,Collared flycatcher gene name,Collared flycatcher homology type,Gene name
ENSGALG00010019094,,,,,,,ENSACCG00020013121,SNRNP25,ortholog_one2one,ENSCJPG00005016280,SNRNP25,ortholog_one2one,ENSFALG00000027692,SNRNP25,ortholog_one2one,SNRNP25
ENSGALG00010019144,ENSMGAG00000010263,IFT122,ortholog_one2one,ENSAPLG00000004234,IFT122,ortholog_one2one,ENSACCG00020010690,IFT122,ortholog_one2one,ENSCJPG00005020797,IFT122,ortholog_one2one,ENSFALG00000013670,IFT122,ortholog_one2one,IFT122
ENSGALG00010019157,,,,,,,ENSACCG00020009023,,ortholog_one2one,,,,,,,
ENSGALG00010019166,ENSMGAG00000001952,PNPT1,ortholog_one2one,ENSAPLG00000002885,PNPT1,ortholog_one2one,ENSACCG00020004991,PNPT1,ortholog_one2one,ENSCJPG00005016570,PNPT1,ortholog_one2one,ENSFALG00000011214,PNPT1,ortholog_one2one,PNPT1
ENSGALG00010019172,ENSMGAG00000013725,NEMF,ortholog_one2one,,,,ENSACCG00020001915,NEMF,ortholog_one2one,ENSCJPG00005006660,NEMF,ortholog_one2one,ENSFALG00000001783,NEMF,ortholog_one2one,NEMF
ENSGALG00010019172,ENSMGAG00000013725,NEMF,ortholog_one2one,,,,ENSACCG00020001915,NEMF,ortholog_one2one,ENSCJPG00005006660,NEMF,ortholog_one2one,ENSFALG00000001783,NEMF,ortholog_one2one,NEMF
ENSGALG00010019189,ENSMGAG00000021716,ICMT,ortholog_one2one,ENSAPLG00000020766,ICMT,ortholog_one2one,ENSACCG00020002468,ICMT,ortholog_one2one,ENSCJPG00005007418,ICMT,ortholog_one2one,ENSFALG00000009788,ICMT,ortholog_one2one,ICMT
ENSGALG00010019205,,,,,,,ENSACCG00020009032,,ortholog_one2one,ENSCJPG00005015903,,ortholog_one2one,ENSFALG00000025194,,ortholog_one2one,
ENSGALG00010019206,ENSMGAG00000001396,RNF207,ortholog_one2one,ENSAPLG00000021521,RNF207,ortholog_one2one,ENSACCG00020002507,RNF207,ortholog_one2one,,,,ENSFALG00000009779,RNF207,ortholog_one2one,RNF207
ENSGALG00010019233,ENSMGAG00000011572,,ortholog_one2one,ENSAPLG00000004251,ARPC2,ortholog_one2one,ENSACCG00020001977,ARPC2,ortholog_one2one,ENSCJPG00005013086,ARPC2,ortholog_one2one,ENSFALG00000003999,ARPC2,ortholog_one2one,ARPC2
ENSGALG00010019266,ENSMGAG00000013736,DMAC2L,ortholog_one2one,ENSAPLG00000025056,DMAC2L,ortholog_one2one,ENSACCG00020002155,DMAC2L,ortholog_one2one,ENSCJPG00005007298,DMAC2L,ortholog_one2one,ENSFALG00000001845,DMAC2L,ortholog_one2one,ATP5S
ENSGALG00010019268,ENSMGAG00000016643,NSL1,ortholog_one2one,ENSAPLG00000024285,NSL1,ortholog_one2one,ENSACCG00020015051,NSL1,ortholog_one2one,ENSCJPG00005007465,NSL1,ortholog_one2one,ENSFALG00000012399,NSL1,ortholog_one2one,NSL1
ENSGALG00010019273,ENSMGAG00000008086,CFAP161,ortholog_one2one,ENSAPLG00000011002,CFAP161,ortholog_one2one,ENSACCG00020004738,CFAP161,ortholog_one2one,ENSCJPG00005020270,CFAP161,ortholog_one2one,ENSFALG00000005835,CFAP161,ortholog_one2one,CFAP161
ENSGALG00010019316,ENSMGAG00000008324,,ortholog_one2one,ENSAPLG00000002585,CLEC16A,ortholog_one2one,ENSACCG00020012145,CLEC16A,ortholog_one2one,ENSCJPG00005015929,CLEC16A,ortholog_one2one,ENSFALG00000003946,CLEC16A,ortholog_one2one,CLEC16A
ENSGALG00010019336,ENSMGAG00000018604,DEXI,ortholog_one2one,ENSAPLG00000002608,DEXI,ortholog_one2one,ENSACCG00020012189,DEXI,ortholog_one2one,ENSCJPG00005015940,DEXI,ortholog_one2one,ENSFALG00000023133,DEXI,ortholog_one2one,DEXI
ENSGALG00010019345,,,,,,,,,,ENSCJPG00005010782,,ortholog_one2one,,,,
ENSGALG00010019392,ENSMGAG00000013755,NIN,ortholog_one2one,ENSAPLG00000002459,NIN,ortholog_one2one,ENSACCG00020003155,NIN,ortholog_one2one,ENSCJPG00005007844,NIN,ortholog_one2one,ENSFALG00000001860,NIN,ortholog_one2one,NIN
ENSGALG00010019458,ENSMGAG00000001583,ELP4,ortholog_one2one,ENSAPLG00000022382,,ortholog_one2one,ENSACCG00020010390,ELP4,ortholog_one2one,ENSCJPG00005015383,ELP4,ortholog_one2one,ENSFALG00000010865,ELP4,ortholog_one2one,ELP4
ENSGALG00010019509,ENSMGAG00000011512,ZNF106,ortholog_one2one,,,,ENSACCG00020005529,ZNF106,ortholog_one2one,ENSCJPG00005014477,ZNF106,ortholog_one2one,ENSFALG00000005651,ZNF106,ortholog_one2one,ZNF106
ENSGALG00010019509,ENSMGAG00000011512,ZNF106,ortholog_one2one,,,,ENSACCG00020005529,ZNF106,ortholog_one2one,ENSCJPG00005014477,ZNF106,ortholog_one2one,ENSFALG00000005651,ZNF106,ortholog_one2one,ZNF106
ENSGALG00010019580,ENSMGAG00000005183,,ortholog_one2one,ENSAPLG00000018569,,ortholog_one2one,ENSACCG00020011928,,ortholog_one2one,ENSCJPG00005013177,,ortholog_one2one,ENSFALG00000012049,,ortholog_one2one,CD5
ENSGALG00010019618,ENSMGAG00000001495,NPHP4,ortholog_one2one,ENSAPLG00000002485,NPHP4,ortholog_one2one,ENSACCG00020002684,NPHP4,ortholog_one2one,ENSCJPG00005009342,NPHP4,ortholog_one2one,ENSFALG00000009668,NPHP4,ortholog_one2one,NPHP4
ENSGALG00010019621,,,,ENSAPLG00000024554,,ortholog_one2one,,,,,,,,,,
ENSGALG00010019635,ENSMGAG00000011547,LRRC57,ortholog_one2one,ENSAPLG00000011995,LRRC57,ortholog_one2one,ENSACCG00020005403,LRRC57,ortholog_one2one,ENSCJPG00005014479,LRRC57,ortholog_one2one,ENSFALG00000005637,LRRC57,ortholog_one2one,LRRC57
ENSGALG00010019643,ENSMGAG00000012443,RAB3GAP1,ortholog_one2one,ENSAPLG00000014149,RAB3GAP1,ortholog_one2one,ENSACCG00020001450,RAB3GAP1,ortholog_one2one,ENSCJPG00005020459,RAB3GAP1,ortholog_one2one,ENSFALG00000013727,RAB3GAP1,ortholog_one2one,RAB3GAP1
ENSGALG00010019655,ENSMGAG00000013784,RTRAF,ortholog_one2one,ENSAPLG00000016032,RTRAF,ortholog_one2one,ENSACCG00020004001,RTRAF,ortholog_one2one,ENSCJPG00005011331,RTRAF,ortholog_one2one,ENSFALG00000001927,RTRAF,ortholog_one2one,RTRAF
ENSGALG00010019682,,,,ENSAPLG00000030647,TMEM158,ortholog_one2one,ENSACCG00020002996,TMEM158,ortholog_one2one,ENSCJPG00005004342,TMEM158,ortholog_one2one,ENSFALG00000027242,TMEM158,ortholog_one2one,TMEM158
ENSGALG00010019693,,,,ENSAPLG00000011894,HAUS2,ortholog_one2one,ENSACCG00020005393,HAUS2,ortholog_one2one,ENSCJPG00005014480,HAUS2,ortholog_one2one,ENSFALG00000027493,HAUS2,ortholog_one2one,HAUS2
ENSGALG00010019794,ENSMGAG00000015828,,ortholog_one2one,ENSAPLG00000016326,RSPH9,ortholog_one2one,ENSACCG00020005305,RSPH9,ortholog_one2one,ENSCJPG00005011325,RSPH9,ortholog_one2one,ENSFALG00000025305,RSPH9,ortholog_one2one,RSPH9
ENSGALG00010019832,ENSMGAG00000010914,MAD2L1BP,ortholog_one2one,ENSAPLG00000016405,MAD2L1BP,ortholog_one2one,ENSACCG00020005329,MAD2L1BP,ortholog_one2one,ENSCJPG00005011328,MAD2L1BP,ortholog_one2one,ENSFALG00000012156,MAD2L1BP,ortholog_one2one,MAD2L1BP
ENSGALG00010019891,ENSMGAG00000017365,PIGH,ortholog_one2one,ENSAPLG00000001006,PIGH,ortholog_one2one,ENSACCG00020003998,PIGH,ortholog_one2one,ENSCJPG00005017380,PIGH,ortholog_one2one,ENSFALG00000022929,PIGH,ortholog_one2one,PIGH
ENSGALG00010019934,ENSMGAG00000004936,TKFC,ortholog_one2one,ENSAPLG00000017549,TKFC,ortholog_one2one,ENSACCG00020012290,TKFC,ortholog_one2one,ENSCJPG00005013183,TKFC,ortholog_one2one,ENSFALG00000011973,TKFC,ortholog_one2one,TKFC
ENSGALG00010019948,ENSMGAG00000008448,TICRR,ortholog_one2one,ENSAPLG00000015247,TICRR,ortholog_one2one,ENSACCG00020005216,,ortholog_one2one,ENSCJPG00005020330,TICRR,ortholog_one2one,ENSFALG00000010524,TICRR,ortholog_one2one,TICRR
ENSGALG00010019980,ENSMGAG00000000250,,ortholog_one2one,ENSAPLG00000000337,MIR217,ortholog_one2one,,,,,,,,,,gga-mir-217
ENSGALG00010019991,ENSMGAG00000002719,,ortholog_one2one,ENSAPLG00000016062,EIF3B,ortholog_one2one,ENSACCG00020014099,EIF3B,ortholog_one2one,ENSCJPG00005014171,EIF3B,ortholog_one2one,ENSFALG00000013907,EIF3B,ortholog_one2one,EIF3B
ENSGALG00010020008,ENSMGAG00000011974,EIF2S1,ortholog_one2one,ENSAPLG00000025236,EIF2S1,ortholog_one2one,ENSACCG00020003895,EIF2S1,ortholog_one2one,ENSCJPG00005017286,EIF2S1,ortholog_one2one,ENSFALG00000028199,EIF2S1,ortholog_one2one,EIF2S1
ENSGALG00010020015,ENSMGAG00000011984,ATP6V1D,ortholog_one2one,ENSAPLG00000015308,ATP6V1D,ortholog_one2one,ENSACCG00020003884,ATP6V1D,ortholog_one2one,ENSCJPG00005017285,ATP6V1D,ortholog_one2one,ENSFALG00000005264,ATP6V1D,ortholog_one2one,ATP6V1D
ENSGALG00010020019,ENSMGAG00000002184,,ortholog_one2one,ENSAPLG00000009410,PEX10,ortholog_one2one,ENSACCG00020003870,PEX10,ortholog_one2one,ENSCJPG00005009505,PEX10,ortholog_one2one,ENSFALG00000009501,PEX10,ortholog_one2one,PEX10
ENSGALG00010020027,ENSMGAG00000002196,,ortholog_one2one,ENSAPLG00000025171,RER1,ortholog_one2one,ENSACCG00020003911,RER1,ortholog_one2one,ENSCJPG00005009506,RER1,ortholog_one2one,ENSFALG00000024490,RER1,ortholog_one2one,RER1
ENSGALG00010020048,ENSMGAG00000021938,,ortholog_one2one,ENSAPLG00000017661,,ortholog_one2one,ENSACCG00020003938,,ortholog_one2one,ENSCJPG00005009509,,ortholog_one2one,ENSFALG00000016612,,ortholog_one2one,
ENSGALG00010020070,ENSMGAG00000009453,ARL6IP5,ortholog_one2one,ENSAPLG00000017744,ARL6IP5,ortholog_one2one,ENSACCG00020008195,ARL6IP5,ortholog_one2one,ENSCJPG00005018138,ARL6IP5,ortholog_one2one,ENSFALG00000028538,ARL6IP5,ortholog_one2one,ARL6IP5
ENSGALG00010020075,ENSMGAG00000004876,,ortholog_one2one,ENSAPLG00000006963,CPSF7,ortholog_one2one,ENSACCG00020012497,,ortholog_one2one,ENSCJPG00005013187,CPSF7,ortholog_one2one,ENSFALG00000011927,,ortholog_one2one,CPSF7
ENSGALG00010020091,ENSMGAG00000010520,,ortholog_one2one,ENSAPLG00000013086,SUPT7L,ortholog_one2one,ENSACCG00020010597,SUPT7L,ortholog_one2one,ENSCJPG00005010190,SUPT7L,ortholog_one2one,ENSFALG00000024859,SUPT7L,ortholog_one2one,SUPT7L
ENSGALG00010020102,,,,,,,ENSACCG00020009644,TMEM127,ortholog_one2one,ENSCJPG00005011843,TMEM127,ortholog_one2one,,,,TMEM127
ENSGALG00010020113,ENSMGAG00000001920,,ortholog_one2one,,,,ENSACCG00020009659,CIAO1,ortholog_one2one,ENSCJPG00005011844,CIAO1,ortholog_one2one,ENSFALG00000024960,,ortholog_one2one,CIAO1
ENSGALG00010020129,,,,ENSAPLG00000029220,MGAT2,ortholog_one2one,ENSACCG00020001766,MGAT2,ortholog_one2one,ENSCJPG00005006389,MGAT2,ortholog_one2one,ENSFALG00000001742,MGAT2,ortholog_one2one,MGAT2
ENSGALG00010020137,ENSMGAG00000000830,,ortholog_one2one,ENSAPLG00000004890,NTAN1,ortholog_one2one,ENSACCG00020011364,NTAN1,ortholog_one2one,ENSCJPG00005013478,NTAN1,ortholog_one2one,ENSFALG00000003852,,ortholog_one2one,NTAN1
ENSGALG00010020138,ENSMGAG00000022336,,ortholog_one2one,,,,ENSACCG00020011525,,ortholog_one2one,ENSCJPG00005010111,,ortholog_one2one,,,,
ENSGALG00010020141,ENSMGAG00000009059,THOC7,ortholog_one2one,ENSAPLG00000003317,THOC7,ortholog_one2one,ENSACCG00020016628,THOC7,ortholog_one2one,ENSCJPG00005018032,THOC7,ortholog_one2one,ENSFALG00000013245,THOC7,ortholog_one2one,THOC7
ENSGALG00010020248,ENSMGAG00000007197,NOLC1,ortholog_one2one,ENSAPLG00000011816,NOLC1,ortholog_one2one,ENSACCG00020010582,NOLC1,ortholog_one2one,ENSCJPG00005018313,NOLC1,ortholog_one2one,ENSFALG00000007233,NOLC1,ortholog_one2one,NOLC1
ENSGALG00010020261,ENSMGAG00000002702,,ortholog_one2one,ENSAPLG00000008354,,ortholog_one2one,ENSACCG00020011811,,ortholog_one2one,ENSCJPG00005010122,,ortholog_one2one,ENSFALG00000009357,,ortholog_one2one,SSU72
ENSGALG00010020284,ENSMGAG00000012150,,ortholog_one2one,ENSAPLG00000021885,HEG1,ortholog_one2one,ENSACCG00020004278,HEG1,ortholog_one2one,ENSCJPG00005021046,HEG1,ortholog_one2one,ENSFALG00000013509,HEG1,ortholog_one2one,HEG1
ENSGALG00010020298,,,,ENSAPLG00000013569,PBDC1,ortholog_one2one,ENSACCG00020005671,PBDC1,ortholog_one2one,,,,,,,
ENSGALG00010020321,ENSMGAG00000004940,SZRD1,ortholog_one2one,ENSAPLG00000021047,SZRD1,ortholog_one2one,ENSACCG00020003305,SZRD1,ortholog_one2one,ENSCJPG00005017786,SZRD1,ortholog_one2one,ENSFALG00000003325,SZRD1,ortholog_one2one,SZRD1
ENSGALG00010020364,ENSMGAG00000003328,,ortholog_one2one,,,,ENSACCG00020011506,MRPL16,ortholog_one2one,ENSCJPG00005013154,MRPL16,ortholog_one2one,ENSFALG00000012123,MRPL16,ortholog_one2one,MRPL16
ENSGALG00010020370,ENSMGAG00000008857,CEP55,ortholog_one2one,ENSAPLG00000015799,CEP55,ortholog_one2one,ENSACCG00020005830,CEP55,ortholog_one2one,ENSCJPG00005019185,CEP55,ortholog_one2one,ENSFALG00000026956,CEP55,ortholog_one2one,CEP55
ENSGALG00010020374,ENSMGAG00000000684,,ortholog_one2one,ENSAPLG00000022945,PCNA,ortholog_one2one,ENSACCG00020005669,PCNA,ortholog_one2one,ENSCJPG00005011978,PCNA,ortholog_one2one,ENSFALG00000000240,PCNA,ortholog_one2one,PCNA
ENSGALG00010020375,ENSMGAG00000010201,LRPPRC,ortholog_one2one,,,,ENSACCG00020010050,LRPPRC,ortholog_one2one,ENSCJPG00005010045,LRPPRC,ortholog_one2one,ENSFALG00000012738,LRPPRC,ortholog_one2one,LRPPRC
ENSGALG00010020375,ENSMGAG00000010201,LRPPRC,ortholog_one2one,,,,ENSACCG00020010050,LRPPRC,ortholog_one2one,ENSCJPG00005010045,LRPPRC,ortholog_one2one,ENSFALG00000012738,LRPPRC,ortholog_one2one,LRPPRC
ENSGALG00010020415,ENSMGAG00000006894,,ortholog_one2one,ENSAPLG00000016165,TSR3,ortholog_one2one,ENSACCG00020011190,TSR3,ortholog_one2one,ENSCJPG00005010257,TSR3,ortholog_one2one,ENSFALG00000014075,,ortholog_one2one,TSR3
ENSGALG00010020433,ENSMGAG00000006901,GNPTG,ortholog_one2one,ENSAPLG00000016179,GNPTG,ortholog_one2one,ENSACCG00020011185,GNPTG,ortholog_one2one,ENSCJPG00005010258,GNPTG,ortholog_one2one,ENSFALG00000014076,GNPTG,ortholog_one2one,GNPTG
ENSGALG00010020473,ENSMGAG00000003167,TMEM109,ortholog_one2one,,,,,,,ENSCJPG00005013174,TMEM109,ortholog_one2one,ENSFALG00000012077,TMEM109,ortholog_one2one,TMEM109
ENSGALG00010020481,ENSMGAG00000008452,RPP30,ortholog_one2one,ENSAPLG00000009959,RPP30,ortholog_one2one,ENSACCG00020007257,RPP30,ortholog_one2one,ENSCJPG00005018926,RPP30,ortholog_one2one,ENSFALG00000007711,RPP30,ortholog_one2one,RPP30
ENSGALG00010020484,ENSMGAG00000009971,TRNT1,ortholog_one2one,ENSAPLG00000004258,TRNT1,ortholog_one2one,ENSACCG00020009728,TRNT1,ortholog_one2one,ENSCJPG00005018681,TRNT1,ortholog_one2one,ENSFALG00000013539,TRNT1,ortholog_one2one,TRNT1
ENSGALG00010020509,ENSMGAG00000010013,CRBN,ortholog_one2one,ENSAPLG00000003897,CRBN,ortholog_one2one,ENSACCG00020009742,CRBN,ortholog_one2one,ENSCJPG00005018682,CRBN,ortholog_one2one,ENSFALG00000013540,CRBN,ortholog_one2one,CRBN
ENSGALG00010020546,ENSMGAG00000005310,LRRC20,ortholog_one2one,ENSAPLG00000002003,LRRC20,ortholog_one2one,ENSACCG00020000730,LRRC20,ortholog_one2one,ENSCJPG00005009678,LRRC20,ortholog_one2one,ENSFALG00000012614,LRRC20,ortholog_one2one,LRRC20
ENSGALG00010020556,ENSMGAG00000005312,EMC1,ortholog_one2one,,,,ENSACCG00020001534,EMC1,ortholog_one2one,ENSCJPG00005018273,EMC1,ortholog_one2one,ENSFALG00000010623,EMC1,ortholog_one2one,EMC1
ENSGALG00010020571,ENSMGAG00000005361,,ortholog_one2one,ENSAPLG00000013861,MRTO4,ortholog_one2one,ENSACCG00020001513,MRTO4,ortholog_one2one,ENSCJPG00005018697,MRTO4,ortholog_one2one,ENSFALG00000027816,MRTO4,ortholog_one2one,MRTO4
ENSGALG00010020574,ENSMGAG00000009764,DTL,ortholog_one2one,ENSAPLG00000016053,DTL,ortholog_one2one,ENSACCG00020008681,DTL,ortholog_one2one,ENSCJPG00005007484,DTL,ortholog_one2one,ENSFALG00000012431,DTL,ortholog_one2one,DTL
ENSGALG00010020590,ENSMGAG00000009791,INTS7,ortholog_one2one,ENSAPLG00000016233,INTS7,ortholog_one2one,ENSACCG00020008723,INTS7,ortholog_one2one,ENSCJPG00005007485,INTS7,ortholog_one2one,ENSFALG00000012450,INTS7,ortholog_one2one,INTS7
ENSGALG00010020595,ENSMGAG00000009699,ZFYVE27,ortholog_one2one,ENSAPLG00000028815,ZFYVE27,ortholog_one2one,ENSACCG00020000789,ZFYVE27,ortholog_one2one,ENSCJPG00005019545,ZFYVE27,ortholog_one2one,ENSFALG00000008374,ZFYVE27,ortholog_one2one,ZFYVE27
ENSGALG00010020596,ENSMGAG00000010033,SUMF1,ortholog_one2one,ENSAPLG00000003538,SUMF1,ortholog_one2one,ENSACCG00020009793,SUMF1,ortholog_one2one,ENSCJPG00005018685,SUMF1,ortholog_one2one,ENSFALG00000013555,SUMF1,ortholog_one2one,SUMF1
ENSGALG00010020601,,,,,,,,,,ENSCJPG00005004648,AKIP1,ortholog_one2one,,,,AKIP1
ENSGALG00010020609,,,,,,,ENSACCG00020000729,AVPI1,ortholog_one2one,,,,,,,AVPI1
ENSGALG00010020614,ENSMGAG00000012268,FAIM,ortholog_one2one,ENSAPLG00000010169,FAIM,ortholog_one2one,ENSACCG00020000368,FAIM,ortholog_one2one,ENSCJPG00005021033,FAIM,ortholog_one2one,ENSFALG00000023897,FAIM,ortholog_one2one,FAIM
ENSGALG00010020620,ENSMGAG00000006956,MARF1,ortholog_one2one,ENSAPLG00000005447,MARF1,ortholog_one2one,ENSACCG00020011270,MARF1,ortholog_one2one,ENSCJPG00005010262,MARF1,ortholog_one2one,ENSFALG00000014058,MARF1,ortholog_one2one,MARF1
ENSGALG00010020624,ENSMGAG00000022192,MICOS10,ortholog_one2one,ENSAPLG00000020033,MICOS10,ortholog_one2one,ENSACCG00020001368,MICOS10,ortholog_one2one,ENSCJPG00005018701,MICOS10,ortholog_one2one,ENSFALG00000010599,MICOS10,ortholog_one2one,MINOS1
ENSGALG00010020626,ENSMGAG00000009733,MORN4,ortholog_one2one,,,,ENSACCG00020000670,MORN4,ortholog_one2one,ENSCJPG00005019551,MORN4,ortholog_one2one,ENSFALG00000008422,MORN4,ortholog_one2one,MORN4
ENSGALG00010020646,ENSMGAG00000012271,,ortholog_one2one,ENSAPLG00000009891,CEP70,ortholog_one2one,ENSACCG00020000412,CEP70,ortholog_one2one,ENSCJPG00005021032,CEP70,ortholog_one2one,ENSFALG00000013561,,ortholog_one2one,CEP70
ENSGALG00010020653,ENSMGAG00000019024,NDUFAF3,ortholog_one2one,ENSAPLG00000024636,NDUFAF3,ortholog_one2one,ENSACCG00020012422,NDUFAF3,ortholog_one2one,ENSCJPG00005016740,NDUFAF3,ortholog_one2one,ENSFALG00000023042,,ortholog_one2one,NDUFAF3
ENSGALG00010020657,ENSMGAG00000008545,DALRD3,ortholog_one2one,ENSAPLG00000006918,DALRD3,ortholog_one2one,ENSACCG00020012461,DALRD3,ortholog_one2one,ENSCJPG00005016741,DALRD3,ortholog_one2one,ENSFALG00000023740,DALRD3,ortholog_one2one,DALRD3
ENSGALG00010020662,ENSMGAG00000001067,,ortholog_one2one,ENSAPLG00000013901,BFAR,ortholog_one2one,ENSACCG00020011867,BFAR,ortholog_one2one,ENSCJPG00005013492,BFAR,ortholog_one2one,ENSFALG00000003919,BFAR,ortholog_one2one,BFAR
ENSGALG00010020666,ENSMGAG00000005480,TMCO4,ortholog_one2one,ENSAPLG00000005788,TMCO4,ortholog_one2one,ENSACCG00020001295,TMCO4,ortholog_one2one,ENSCJPG00005018704,TMCO4,ortholog_one2one,ENSFALG00000010586,TMCO4,ortholog_one2one,TMCO4
ENSGALG00010020670,ENSMGAG00000008550,,ortholog_one2one,ENSAPLG00000025697,WDR6,ortholog_one2one,ENSACCG00020012507,,ortholog_one2one,ENSCJPG00005016742,WDR6,ortholog_one2one,ENSFALG00000023573,,ortholog_one2one,
ENSGALG00010020673,ENSMGAG00000009774,MMS19,ortholog_one2one,ENSAPLG00000015404,,ortholog_one2one,ENSACCG00020000544,MMS19,ortholog_one2one,,,,ENSFALG00000008442,MMS19,ortholog_one2one,MMS19
ENSGALG00010020682,ENSMGAG00000009803,ZDHHC16,ortholog_one2one,ENSAPLG00000012896,ZDHHC16,ortholog_one2one,ENSACCG00020000500,ZDHHC16,ortholog_one2one,ENSCJPG00005019580,ZDHHC16,ortholog_one2one,ENSFALG00000008446,ZDHHC16,ortholog_one2one,ZDHHC16
ENSGALG00010020685,ENSMGAG00000005710,RPL6,ortholog_one2one,ENSAPLG00000015787,RPL6,ortholog_one2one,ENSACCG00020003779,RPL6,ortholog_one2one,ENSCJPG00005007341,RPL6,ortholog_one2one,ENSFALG00000008951,RPL6,ortholog_one2one,RPL6
ENSGALG00010020705,ENSMGAG00000018256,EXOSC1,ortholog_one2one,,,,ENSACCG00020000443,EXOSC1,ortholog_one2one,ENSCJPG00005019603,EXOSC1,ortholog_one2one,ENSFALG00000008450,EXOSC1,ortholog_one2one,EXOSC1
ENSGALG00010020723,,,,ENSAPLG00000016258,RPS24,ortholog_one2one,,,,,,,,,,RPS24
ENSGALG00010020730,ENSMGAG00000009829,RRP12,ortholog_one2one,ENSAPLG00000014387,RRP12,ortholog_one2one,ENSACCG00020009977,RRP12,ortholog_one2one,,,,ENSFALG00000008458,RRP12,ortholog_one2one,RRP12
ENSGALG00010020781,ENSMGAG00000015525,,ortholog_one2one,ENSAPLG00000001403,SNN,ortholog_one2one,ENSACCG00020012002,SNN,ortholog_one2one,ENSCJPG00005013498,SNN,ortholog_one2one,ENSFALG00000014750,SNN,ortholog_one2one,SNN
ENSGALG00010020827,ENSMGAG00000007582,,ortholog_one2one,ENSAPLG00000010079,,ortholog_one2one,ENSACCG00020010822,,ortholog_one2one,ENSCJPG00005015275,,ortholog_one2one,ENSFALG00000014052,,ortholog_one2one,
ENSGALG00010020935,ENSMGAG00000002625,,ortholog_one2one,ENSAPLG00000009873,BRI3BP,ortholog_one2one,ENSACCG00020001188,BRI3BP,ortholog_one2one,ENSCJPG00005019653,BRI3BP,ortholog_one2one,ENSFALG00000023178,BRI3BP,ortholog_one2one,BRI3BP
ENSGALG00010020987,ENSMGAG00000002415,,ortholog_one2one,ENSAPLG00000003062,NADSYN1,ortholog_one2one,ENSACCG00020013624,NADSYN1,ortholog_one2one,ENSCJPG00005013780,NADSYN1,ortholog_one2one,ENSFALG00000008807,,ortholog_one2one,NADSYN1
ENSGALG00010020991,ENSMGAG00000007387,,ortholog_one2one,,,,,,,ENSCJPG00005000415,ALG14,ortholog_one2one,,,,ALG14
ENSGALG00010021006,ENSMGAG00000020526,,ortholog_one2one,,,,ENSACCG00020005337,,ortholog_one2one,,,,,,,
ENSGALG00010021052,ENSMGAG00000008896,CEP15,ortholog_one2one,ENSAPLG00000013146,CEP15,ortholog_one2one,ENSACCG00020014772,CEP15,ortholog_one2one,ENSCJPG00005016824,CEP15,ortholog_one2one,ENSFALG00000013220,CEP15,ortholog_one2one,C12H3orf14
ENSGALG00010021058,,,,ENSAPLG00000012915,CCP110,ortholog_one2one,ENSACCG00020010212,CCP110,ortholog_one2one,ENSCJPG00005015446,CCP110,ortholog_one2one,ENSFALG00000014038,CCP110,ortholog_one2one,CCP110
ENSGALG00010021058,,,,ENSAPLG00000012915,CCP110,ortholog_one2one,ENSACCG00020010212,CCP110,ortholog_one2one,ENSCJPG00005015446,CCP110,ortholog_one2one,ENSFALG00000014038,CCP110,ortholog_one2one,CCP110
ENSGALG00010021069,ENSMGAG00000001648,PGAM5,ortholog_one2one,ENSAPLG00000003722,PGAM5,ortholog_one2one,ENSACCG00020003198,PGAM5,ortholog_one2one,ENSCJPG00005019163,PGAM5,ortholog_one2one,,,,PGAM5
ENSGALG00010021069,ENSMGAG00000001648,PGAM5,ortholog_one2one,ENSAPLG00000003722,PGAM5,ortholog_one2one,ENSACCG00020003198,PGAM5,ortholog_one2one,ENSCJPG00005019163,PGAM5,ortholog_one2one,,,,PGAM5
ENSGALG00010021073,ENSMGAG00000007315,NDUFB8,ortholog_one2one,ENSAPLG00000015152,NDUFB8,ortholog_one2one,ENSACCG00020009970,NDUFB8,ortholog_one2one,ENSCJPG00005018850,NDUFB8,ortholog_one2one,ENSFALG00000007321,NDUFB8,ortholog_one2one,NDUFB8
ENSGALG00010021088,ENSMGAG00000017380,ANKLE2,ortholog_one2one,ENSAPLG00000003408,ANKLE2,ortholog_one2one,ENSACCG00020003179,ANKLE2,ortholog_one2one,ENSCJPG00005019164,ANKLE2,ortholog_one2one,ENSFALG00000008217,ANKLE2,ortholog_one2one,ANKLE2
ENSGALG00010021101,ENSMGAG00000002736,TMEM240,ortholog_one2one,ENSAPLG00000008351,TMEM240,ortholog_one2one,ENSACCG00020011836,TMEM240,ortholog_one2one,ENSCJPG00005010123,TMEM240,ortholog_one2one,ENSFALG00000025182,TMEM240,ortholog_one2one,TMEM240
ENSGALG00010021118,ENSMGAG00000022024,,ortholog_one2one,ENSAPLG00000019499,,ortholog_one2one,,,,ENSCJPG00005019998,,ortholog_one2one,ENSFALG00000008772,,ortholog_one2one,USMG5
ENSGALG00010021120,ENSMGAG00000010482,PDCD11,ortholog_one2one,ENSAPLG00000010301,PDCD11,ortholog_one2one,ENSACCG00020008722,PDCD11,ortholog_one2one,ENSCJPG00005019999,PDCD11,ortholog_one2one,ENSFALG00000008775,PDCD11,ortholog_one2one,PDCD11
