Gene stable ID,Domestic yak gene stable ID,Domestic yak gene name,Domestic yak homology type,Goat gene stable ID,Goat gene name,Goat homology type,Sheep gene stable ID,Sheep gene name,Sheep homology type,Yarkand deer gene stable ID,Yarkand deer gene name,Yarkand deer homology type,Gene name
ENSBTAG00000020999,ENSBGRG00000016037,DDB2,ortholog_one2one,ENSCHIG00000021645,DDB2,ortholog_one2one,ENSOARG00020010497,DDB2,ortholog_one2one,ENSCHYG00000002377,DDB2,ortholog_one2one,DDB2
ENSBTAG00000021021,ENSBGRG00000024963,C15orf39,ortholog_one2one,ENSCHIG00000012103,C15orf39,ortholog_one2one,ENSOARG00020023227,C15orf39,ortholog_one2one,ENSCHYG00000016449,C15orf39,ortholog_one2one,C21H15orf39
ENSBTAG00000021102,ENSBGRG00000017137,GALM,ortholog_one2one,ENSCHIG00000015168,GALM,ortholog_one2one,ENSOARG00020000365,GALM,ortholog_one2one,ENSCHYG00000008271,GALM,ortholog_one2one,GALM
ENSBTAG00000021141,ENSBGRG00000018381,,ortholog_one2one,ENSCHIG00000026907,CD8A,ortholog_one2one,ENSOARG00020000717,CD8A,ortholog_one2one,ENSCHYG00000007118,CD8A,ortholog_one2one,CD8A
ENSBTAG00000021227,ENSBGRG00000016084,ATP5PD,ortholog_one2one,ENSCHIG00000026001,,ortholog_one2one,ENSOARG00020005322,ATP5PD,ortholog_one2one,,,,ATP5PD
ENSBTAG00000021227,ENSBGRG00000016084,ATP5PD,ortholog_one2one,ENSCHIG00000026001,,ortholog_one2one,ENSOARG00020005322,ATP5PD,ortholog_one2one,,,,ATP5PD
ENSBTAG00000021303,ENSBGRG00000006561,RSAD1,ortholog_one2one,ENSCHIG00000024657,RSAD1,ortholog_one2one,ENSOARG00020013799,RSAD1,ortholog_one2one,ENSCHYG00000002873,RSAD1,ortholog_one2one,RSAD1
ENSBTAG00000021304,ENSBGRG00000010090,TP53BP1,ortholog_one2one,ENSCHIG00000010194,TP53BP1,ortholog_one2one,ENSOARG00020008490,TP53BP1,ortholog_one2one,ENSCHYG00000010117,TP53BP1,ortholog_one2one,TP53BP1
ENSBTAG00000021319,ENSBGRG00000010966,MFF,ortholog_one2one,,,,,,,ENSCHYG00000015386,,ortholog_one2one,MFF
ENSBTAG00000021421,ENSBGRG00000020770,,ortholog_one2one,ENSCHIG00000006805,SSR4,ortholog_one2one,ENSOARG00020024383,SSR4,ortholog_one2one,ENSCHYG00000026124,,ortholog_one2one,SSR4
ENSBTAG00000021449,ENSBGRG00000007213,DCAF13,ortholog_one2one,ENSCHIG00000020556,DCAF13,ortholog_one2one,ENSOARG00020020364,DCAF13,ortholog_one2one,ENSCHYG00000017079,DCAF13,ortholog_one2one,DCAF13
ENSBTAG00000021485,ENSBGRG00000000272,C1orf54,ortholog_one2one,,,,,,,ENSCHYG00000012611,C1orf54,ortholog_one2one,C3H1orf54
ENSBTAG00000021607,,,,,,,ENSOARG00020006873,NDUFAF2,ortholog_one2one,,,,NDUFAF2
ENSBTAG00000021607,,,,,,,ENSOARG00020006873,NDUFAF2,ortholog_one2one,,,,NDUFAF2
ENSBTAG00000021607,,,,,,,ENSOARG00020006873,NDUFAF2,ortholog_one2one,,,,NDUFAF2
ENSBTAG00000021607,,,,,,,ENSOARG00020006873,NDUFAF2,ortholog_one2one,,,,NDUFAF2
ENSBTAG00000021633,ENSBGRG00000019887,TDG,ortholog_one2one,ENSCHIG00000015426,TDG,ortholog_one2one,ENSOARG00020012922,TDG,ortholog_one2one,ENSCHYG00000005191,TDG,ortholog_one2one,TDG
ENSBTAG00000021637,ENSBGRG00000013465,POLR3C,ortholog_one2one,ENSCHIG00000022431,POLR3C,ortholog_one2one,ENSOARG00020003118,POLR3C,ortholog_one2one,ENSCHYG00000005139,POLR3C,ortholog_one2one,POLR3C
ENSBTAG00000021660,ENSBGRG00000005194,IKBIP,ortholog_one2one,ENSCHIG00000018224,IKBIP,ortholog_one2one,ENSOARG00020011666,IKBIP,ortholog_one2one,ENSCHYG00000019783,IKBIP,ortholog_one2one,IKBIP
ENSBTAG00000021661,ENSBGRG00000004769,APAF1,ortholog_one2one,ENSCHIG00000026050,APAF1,ortholog_one2one,ENSOARG00020011843,APAF1,ortholog_one2one,ENSCHYG00000019906,APAF1,ortholog_one2one,APAF1
ENSBTAG00000021671,ENSBGRG00000004907,METTL18,ortholog_one2one,ENSCHIG00000008379,METTL18,ortholog_one2one,ENSOARG00020027182,METTL18,ortholog_one2one,ENSCHYG00000015908,METTL18,ortholog_one2one,METTL18
ENSBTAG00000021695,ENSBGRG00000007824,GLYCTK,ortholog_one2one,ENSCHIG00000008125,GLYCTK,ortholog_one2one,ENSOARG00020025825,GLYCTK,ortholog_one2one,ENSCHYG00000016533,GLYCTK,ortholog_one2one,GLYCTK
ENSBTAG00000021720,ENSBGRG00000006073,MRPL27,ortholog_one2one,ENSCHIG00000007881,MRPL27,ortholog_one2one,ENSOARG00020038421,MRPL27,ortholog_one2one,ENSCHYG00000003106,MRPL27,ortholog_one2one,MRPL27
ENSBTAG00000021796,ENSBGRG00000026435,C12orf43,ortholog_one2one,ENSCHIG00000023049,C12orf43,ortholog_one2one,ENSOARG00020022838,C12orf43,ortholog_one2one,ENSCHYG00000002408,C12orf43,ortholog_one2one,C17H12orf43
ENSBTAG00000021829,ENSBGRG00000007223,GM2A,ortholog_one2one,ENSCHIG00000026255,GM2A,ortholog_one2one,ENSOARG00020015724,GM2A,ortholog_one2one,ENSCHYG00000010332,GM2A,ortholog_one2one,GM2A
ENSBTAG00000021931,ENSBGRG00000024751,C17orf49,ortholog_one2one,ENSCHIG00000019869,C17orf49,ortholog_one2one,ENSOARG00020021294,C17orf49,ortholog_one2one,ENSCHYG00000019976,C17orf49,ortholog_one2one,C19H17orf49
ENSBTAG00000021944,ENSBGRG00000022794,RTRAF,ortholog_one2one,ENSCHIG00000018490,RTRAF,ortholog_one2one,ENSOARG00020023533,RTRAF,ortholog_one2one,ENSCHYG00000015342,,ortholog_one2one,RTRAF
ENSBTAG00000022022,ENSBGRG00000023185,GUCD1,ortholog_one2one,ENSCHIG00000000093,GUCD1,ortholog_one2one,ENSOARG00020025677,GUCD1,ortholog_one2one,ENSCHYG00000013574,GUCD1,ortholog_one2one,GUCD1
ENSBTAG00000022030,ENSBGRG00000020883,,ortholog_one2one,,,,ENSOARG00020040291,,ortholog_one2one,ENSCHYG00000000963,,ortholog_one2one,C17H22orf15
ENSBTAG00000022114,ENSBGRG00000013926,TMEM65,ortholog_one2one,ENSCHIG00000010204,TMEM65,ortholog_one2one,,,,ENSCHYG00000026513,TMEM65,ortholog_one2one,TMEM65
ENSBTAG00000022520,ENSBGRG00000005881,BRCA1,ortholog_one2one,ENSCHIG00000026740,BRCA1,ortholog_one2one,ENSOARG00020021029,BRCA1,ortholog_one2one,,,,BRCA1
ENSBTAG00000022632,ENSBGRG00000020134,TCTA,ortholog_one2one,ENSCHIG00000014306,TCTA,ortholog_one2one,ENSOARG00020020854,TCTA,ortholog_one2one,ENSCHYG00000020985,TCTA,ortholog_one2one,TCTA
ENSBTAG00000022986,ENSBGRG00000001883,,ortholog_one2one,ENSCHIG00000025679,TAFA5,ortholog_one2one,ENSOARG00020005539,TAFA5,ortholog_one2one,ENSCHYG00000020156,,ortholog_one2one,TAFA5
ENSBTAG00000023453,,,,ENSCHIG00000026330,ACTMAP,ortholog_one2one,ENSOARG00020011754,ACTMAP,ortholog_one2one,ENSCHYG00000027166,ACTMAP,ortholog_one2one,ACTMAP
ENSBTAG00000023632,ENSBGRG00000026881,FBXL8,ortholog_one2one,ENSCHIG00000015480,FBXL8,ortholog_one2one,ENSOARG00020018825,FBXL8,ortholog_one2one,,,,FBXL8
ENSBTAG00000023814,ENSBGRG00000003533,ECT2,ortholog_one2one,ENSCHIG00000025581,ECT2,ortholog_one2one,ENSOARG00020000567,ECT2,ortholog_one2one,ENSCHYG00000005081,ECT2,ortholog_one2one,ECT2
ENSBTAG00000023831,ENSBGRG00000012623,ELP4,ortholog_one2one,ENSCHIG00000011057,ELP4,ortholog_one2one,ENSOARG00020011687,ELP4,ortholog_one2one,ENSCHYG00000007588,ELP4,ortholog_one2one,ELP4
ENSBTAG00000023989,ENSBGRG00000021125,MSANTD4,ortholog_one2one,ENSCHIG00000021603,,ortholog_one2one,ENSOARG00020012278,MSANTD4,ortholog_one2one,ENSCHYG00000000065,MSANTD4,ortholog_one2one,MSANTD4
ENSBTAG00000024701,ENSBGRG00000005632,TIMM10,ortholog_one2one,,,,,,,ENSCHYG00000008584,TIMM10,ortholog_one2one,TIMM10
ENSBTAG00000024701,ENSBGRG00000005632,TIMM10,ortholog_one2one,,,,,,,ENSCHYG00000008584,TIMM10,ortholog_one2one,TIMM10
ENSBTAG00000024701,ENSBGRG00000005632,TIMM10,ortholog_one2one,,,,,,,ENSCHYG00000008584,TIMM10,ortholog_one2one,TIMM10
ENSBTAG00000024701,ENSBGRG00000005632,TIMM10,ortholog_one2one,,,,,,,ENSCHYG00000008584,TIMM10,ortholog_one2one,TIMM10
ENSBTAG00000024803,ENSBGRG00000011722,ENDOD1,ortholog_one2one,ENSCHIG00000013572,ENDOD1,ortholog_one2one,ENSOARG00020034492,ENDOD1,ortholog_one2one,ENSCHYG00000002117,ENDOD1,ortholog_one2one,ENDOD1
ENSBTAG00000025078,ENSBGRG00000013964,LRRC75A,ortholog_one2one,ENSCHIG00000016430,LRRC75A,ortholog_one2one,ENSOARG00020011464,LRRC75A,ortholog_one2one,ENSCHYG00000015441,LRRC75A,ortholog_one2one,LRRC75A
ENSBTAG00000025149,ENSBGRG00000010922,RPAIN,ortholog_one2one,ENSCHIG00000026155,RPAIN,ortholog_one2one,ENSOARG00020010132,RPAIN,ortholog_one2one,ENSCHYG00000010883,RPAIN,ortholog_one2one,RPAIN
ENSBTAG00000025233,ENSBGRG00000014157,CBARP,ortholog_one2one,ENSCHIG00000019571,CBARP,ortholog_one2one,ENSOARG00020015344,CBARP,ortholog_one2one,ENSCHYG00000008768,CBARP,ortholog_one2one,CBARP
ENSBTAG00000025452,ENSBGRG00000001773,,ortholog_one2one,ENSCHIG00000018323,SF3A2,ortholog_one2one,ENSOARG00020022551,SF3A2,ortholog_one2one,ENSCHYG00000000893,SF3A2,ortholog_one2one,SF3A2
ENSBTAG00000025540,ENSBGRG00000000719,ALKBH7,ortholog_one2one,ENSCHIG00000024761,ALKBH7,ortholog_one2one,ENSOARG00020019744,ALKBH7,ortholog_one2one,ENSCHYG00000019961,ALKBH7,ortholog_one2one,ALKBH7
ENSBTAG00000025632,ENSBGRG00000007282,NOP10,ortholog_one2one,ENSCHIG00000011845,NOP10,ortholog_one2one,ENSOARG00020003490,NOP10,ortholog_one2one,ENSCHYG00000004728,,ortholog_one2one,NOP10
ENSBTAG00000025755,ENSBGRG00000006773,RNF212B,ortholog_one2one,ENSCHIG00000019974,RNF212B,ortholog_one2one,ENSOARG00020014957,RNF212B,ortholog_one2one,ENSCHYG00000014629,RNF212B,ortholog_one2one,RNF212B
ENSBTAG00000025817,ENSBGRG00000001503,,ortholog_one2one,ENSCHIG00000023514,BORCS8,ortholog_one2one,ENSOARG00020020354,BORCS8,ortholog_one2one,ENSCHYG00000013210,BORCS8,ortholog_one2one,BORCS8
ENSBTAG00000026008,ENSBGRG00000006819,METTL5,ortholog_one2one,ENSCHIG00000013448,METTL5,ortholog_one2one,ENSOARG00020004372,METTL5,ortholog_one2one,,,,METTL5
ENSBTAG00000026008,ENSBGRG00000006819,METTL5,ortholog_one2one,ENSCHIG00000013448,METTL5,ortholog_one2one,ENSOARG00020004372,METTL5,ortholog_one2one,,,,METTL5
ENSBTAG00000026624,,,,ENSCHIG00000023135,ETFRF1,ortholog_one2one,ENSOARG00020039732,ETFRF1,ortholog_one2one,,,,ETFRF1
ENSBTAG00000026684,ENSBGRG00000014170,SYNC,ortholog_one2one,ENSCHIG00000022336,SYNC,ortholog_one2one,ENSOARG00020020320,SYNC,ortholog_one2one,ENSCHYG00000015942,SYNC,ortholog_one2one,SYNC
ENSBTAG00000026716,ENSBGRG00000003635,IBTK,ortholog_one2one,ENSCHIG00000013319,IBTK,ortholog_one2one,ENSOARG00020015424,IBTK,ortholog_one2one,ENSCHYG00000026567,IBTK,ortholog_one2one,IBTK
ENSBTAG00000026825,ENSBGRG00000002915,TMEM37,ortholog_one2one,ENSCHIG00000008579,TMEM37,ortholog_one2one,ENSOARG00020023172,TMEM37,ortholog_one2one,ENSCHYG00000021886,,ortholog_one2one,TMEM37
ENSBTAG00000026962,ENSBGRG00000016168,XPOT,ortholog_one2one,ENSCHIG00000018310,XPOT,ortholog_one2one,ENSOARG00020008846,XPOT,ortholog_one2one,ENSCHYG00000003835,XPOT,ortholog_one2one,XPOT
ENSBTAG00000027159,ENSBGRG00000013592,ZBTB8OS,ortholog_one2one,ENSCHIG00000016408,ZBTB8OS,ortholog_one2one,ENSOARG00020020534,ZBTB8OS,ortholog_one2one,,,,ZBTB8OS
ENSBTAG00000027159,ENSBGRG00000013592,ZBTB8OS,ortholog_one2one,ENSCHIG00000016408,ZBTB8OS,ortholog_one2one,ENSOARG00020020534,ZBTB8OS,ortholog_one2one,,,,ZBTB8OS
ENSBTAG00000027361,ENSBGRG00000012641,ROMO1,ortholog_one2one,ENSCHIG00000010377,ROMO1,ortholog_one2one,ENSOARG00020005455,ROMO1,ortholog_one2one,ENSCHYG00000004783,,ortholog_one2one,ROMO1
ENSBTAG00000027562,ENSBGRG00000009996,FREY1,ortholog_one2one,,,,ENSOARG00020021284,FREY1,ortholog_one2one,ENSCHYG00000000819,FREY1,ortholog_one2one,FREY1
ENSBTAG00000027642,ENSBGRG00000013913,C11orf42,ortholog_one2one,ENSCHIG00000024598,C11orf42,ortholog_one2one,ENSOARG00020012085,C11orf42,ortholog_one2one,ENSCHYG00000017270,C11orf42,ortholog_one2one,C15H11orf42
ENSBTAG00000027676,ENSBGRG00000009609,IL18BP,ortholog_one2one,ENSCHIG00000011992,IL18BP,ortholog_one2one,ENSOARG00020016566,,ortholog_one2one,ENSCHYG00000000670,IL18BP,ortholog_one2one,IL18BP
ENSBTAG00000027900,ENSBGRG00000003099,LRRIQ1,ortholog_one2one,ENSCHIG00000027155,LRRIQ1,ortholog_one2one,ENSOARG00020031011,LRRIQ1,ortholog_one2one,ENSCHYG00000022133,LRRIQ1,ortholog_one2one,LRRIQ1
ENSBTAG00000029948,,,,,,,ENSOARG00020003666,,ortholog_one2one,ENSCHYG00000024577,,ortholog_one2one,
ENSBTAG00000030108,ENSBGRG00000019250,,ortholog_one2one,,,,,,,,,,bta-mir-769
ENSBTAG00000030302,ENSBGRG00000007569,EDF1,ortholog_one2one,ENSCHIG00000000124,EDF1,ortholog_one2one,ENSOARG00020000401,EDF1,ortholog_one2one,,,,EDF1
ENSBTAG00000030302,ENSBGRG00000007569,EDF1,ortholog_one2one,ENSCHIG00000000124,EDF1,ortholog_one2one,ENSOARG00020000401,EDF1,ortholog_one2one,,,,EDF1
ENSBTAG00000030557,ENSBGRG00000006226,LIN52,ortholog_one2one,ENSCHIG00000024176,LIN52,ortholog_one2one,ENSOARG00020014138,LIN52,ortholog_one2one,ENSCHYG00000023413,LIN52,ortholog_one2one,LIN52
ENSBTAG00000030589,ENSBGRG00000018091,TMCO6,ortholog_one2one,ENSCHIG00000012882,TMCO6,ortholog_one2one,ENSOARG00020022518,TMCO6,ortholog_one2one,ENSCHYG00000021515,TMCO6,ortholog_one2one,TMCO6
ENSBTAG00000030608,ENSBGRG00000010054,SWI5,ortholog_one2one,ENSCHIG00000018627,,ortholog_one2one,ENSOARG00020008915,SWI5,ortholog_one2one,ENSCHYG00000026349,SWI5,ortholog_one2one,SWI5
ENSBTAG00000030881,ENSBGRG00000004946,TMEM260,ortholog_one2one,ENSCHIG00000018277,TMEM260,ortholog_one2one,ENSOARG00020019111,TMEM260,ortholog_one2one,ENSCHYG00000006158,TMEM260,ortholog_one2one,TMEM260
ENSBTAG00000031018,ENSBGRG00000018063,,ortholog_one2one,ENSCHIG00000008775,,ortholog_one2one,ENSOARG00020005000,,ortholog_one2one,,,,
ENSBTAG00000031185,ENSBGRG00000010752,ATRAID,ortholog_one2one,ENSCHIG00000014986,ATRAID,ortholog_one2one,ENSOARG00020001459,ATRAID,ortholog_one2one,ENSCHYG00000007608,ATRAID,ortholog_one2one,ATRAID
ENSBTAG00000031433,ENSBGRG00000013941,TEX9,ortholog_one2one,ENSCHIG00000016001,TEX9,ortholog_one2one,ENSOARG00020023244,TEX9,ortholog_one2one,ENSCHYG00000018258,TEX9,ortholog_one2one,TEX9
ENSBTAG00000031473,ENSBGRG00000022926,ORC2,ortholog_one2one,ENSCHIG00000021629,ORC2,ortholog_one2one,ENSOARG00020016740,ORC2,ortholog_one2one,ENSCHYG00000004839,ORC2,ortholog_one2one,ORC2
ENSBTAG00000031544,ENSBGRG00000007918,DDIT3,ortholog_one2one,ENSCHIG00000011897,DDIT3,ortholog_one2one,ENSOARG00020034243,DDIT3,ortholog_one2one,ENSCHYG00000001190,DDIT3,ortholog_one2one,DDIT3
ENSBTAG00000031709,ENSBGRG00000009426,PDCD10,ortholog_one2one,ENSCHIG00000021309,,ortholog_one2one,ENSOARG00020002590,PDCD10,ortholog_one2one,ENSCHYG00000013200,PDCD10,ortholog_one2one,PDCD10
ENSBTAG00000031793,ENSBGRG00000002243,NUDT2,ortholog_one2one,ENSCHIG00000012596,NUDT2,ortholog_one2one,,,,ENSCHYG00000008521,NUDT2,ortholog_one2one,NUDT2
ENSBTAG00000031793,ENSBGRG00000002243,NUDT2,ortholog_one2one,ENSCHIG00000012596,NUDT2,ortholog_one2one,,,,ENSCHYG00000008521,NUDT2,ortholog_one2one,NUDT2
ENSBTAG00000031866,ENSBGRG00000023028,,ortholog_one2one,ENSCHIG00000017791,,ortholog_one2one,ENSOARG00020027789,,ortholog_one2one,ENSCHYG00000015549,,ortholog_one2one,
ENSBTAG00000031981,,,,ENSCHIG00000009365,LRRC57,ortholog_one2one,ENSOARG00020016995,LRRC57,ortholog_one2one,ENSCHYG00000018114,LRRC57,ortholog_one2one,LRRC57
ENSBTAG00000031998,ENSBGRG00000025617,,ortholog_one2one,ENSCHIG00000019133,,ortholog_one2one,ENSOARG00020024633,,ortholog_one2one,ENSCHYG00000018482,,ortholog_one2one,CXCL16
ENSBTAG00000032209,ENSBGRG00000026105,CXorf65,ortholog_one2one,ENSCHIG00000022789,CXorf65,ortholog_one2one,ENSOARG00020023392,CXHXorf65,ortholog_one2one,ENSCHYG00000025096,CXorf65,ortholog_one2one,CXHXorf65
ENSBTAG00000032292,ENSBGRG00000012091,,ortholog_one2one,ENSCHIG00000025060,CCDC159,ortholog_one2one,,,,ENSCHYG00000003786,CCDC159,ortholog_one2one,CCDC159
ENSBTAG00000032613,,,,ENSCHIG00000015606,SCG5,ortholog_one2one,ENSOARG00020005722,SCG5,ortholog_one2one,ENSCHYG00000005843,SCG5,ortholog_one2one,SCG5
ENSBTAG00000033095,ENSBGRG00000021511,WDR70,ortholog_one2one,ENSCHIG00000012219,WDR70,ortholog_one2one,ENSOARG00020011861,WDR70,ortholog_one2one,ENSCHYG00000021169,WDR70,ortholog_one2one,WDR70
ENSBTAG00000033648,ENSBGRG00000004828,INTS12,ortholog_one2one,ENSCHIG00000022093,INTS12,ortholog_one2one,ENSOARG00020025864,INTS12,ortholog_one2one,ENSCHYG00000026129,INTS12,ortholog_one2one,INTS12
ENSBTAG00000033679,ENSBGRG00000003161,HLCS,ortholog_one2one,ENSCHIG00000019377,HLCS,ortholog_one2one,ENSOARG00020015556,HLCS,ortholog_one2one,ENSCHYG00000024055,HLCS,ortholog_one2one,HLCS
ENSBTAG00000035064,ENSBGRG00000020879,C7orf57,ortholog_one2one,ENSCHIG00000013490,C7orf57,ortholog_one2one,ENSOARG00020012531,C7orf57,ortholog_one2one,ENSCHYG00000008147,C7orf57,ortholog_one2one,C7orf57
ENSBTAG00000035175,ENSBGRG00000000141,DONSON,ortholog_one2one,ENSCHIG00000020590,DONSON,ortholog_one2one,ENSOARG00020005914,DONSON,ortholog_one2one,ENSCHYG00000021010,DONSON,ortholog_one2one,DONSON
ENSBTAG00000036282,ENSBGRG00000003316,CCDC59,ortholog_one2one,,,,ENSOARG00020015621,,ortholog_one2one,ENSCHYG00000021567,CCDC59,ortholog_one2one,CCDC59
ENSBTAG00000036282,ENSBGRG00000003316,CCDC59,ortholog_one2one,,,,ENSOARG00020015621,,ortholog_one2one,ENSCHYG00000021567,CCDC59,ortholog_one2one,CCDC59
ENSBTAG00000036355,ENSBGRG00000007404,MIR671,ortholog_one2one,ENSCHIG00000009118,MIR671,ortholog_one2one,ENSOARG00020016178,MIR671,ortholog_one2one,ENSCHYG00000025767,MIR671,ortholog_one2one,bta-mir-671
ENSBTAG00000036414,ENSBGRG00000022549,MIR451A,ortholog_one2one,,,,ENSOARG00020020853,MIR451A,ortholog_one2one,,,,bta-mir-451
ENSBTAG00000038116,ENSBGRG00000006196,,ortholog_one2one,ENSCHIG00000019585,,ortholog_one2one,ENSOARG00020002845,,ortholog_one2one,ENSCHYG00000010219,,ortholog_one2one,
ENSBTAG00000038117,ENSBGRG00000002509,ATG10,ortholog_one2one,ENSCHIG00000023237,ATG10,ortholog_one2one,ENSOARG00020020709,ATG10,ortholog_one2one,ENSCHYG00000002572,ATG10,ortholog_one2one,ATG10
ENSBTAG00000038283,ENSBGRG00000023481,TMEM243,ortholog_one2one,,,,ENSOARG00020008850,,ortholog_one2one,,,,TMEM243
ENSBTAG00000038283,ENSBGRG00000023481,TMEM243,ortholog_one2one,,,,ENSOARG00020008850,,ortholog_one2one,,,,TMEM243
ENSBTAG00000038298,ENSBGRG00000021048,CCDC174,ortholog_one2one,ENSCHIG00000008286,CCDC174,ortholog_one2one,ENSOARG00020025904,CCDC174,ortholog_one2one,,,,CCDC174
ENSBTAG00000038298,ENSBGRG00000021048,CCDC174,ortholog_one2one,ENSCHIG00000008286,CCDC174,ortholog_one2one,ENSOARG00020025904,CCDC174,ortholog_one2one,,,,CCDC174
ENSBTAG00000038298,ENSBGRG00000021048,CCDC174,ortholog_one2one,ENSCHIG00000008286,CCDC174,ortholog_one2one,ENSOARG00020025904,CCDC174,ortholog_one2one,,,,CCDC174
ENSBTAG00000038462,ENSBGRG00000005547,TMEM182,ortholog_one2one,ENSCHIG00000021627,TMEM182,ortholog_one2one,ENSOARG00020026796,TMEM182,ortholog_one2one,ENSCHYG00000016473,TMEM182,ortholog_one2one,TMEM182
ENSBTAG00000038620,ENSBGRG00000014162,CIR1,ortholog_one2one,ENSCHIG00000023936,CIR1,ortholog_one2one,ENSOARG00020001547,CIR1,ortholog_one2one,ENSCHYG00000018323,CIR1,ortholog_one2one,CIR1
ENSBTAG00000038691,ENSBGRG00000010582,DPH7,ortholog_one2one,ENSCHIG00000026556,DPH7,ortholog_one2one,,,,,,,DPH7
ENSBTAG00000038691,ENSBGRG00000010582,DPH7,ortholog_one2one,ENSCHIG00000026556,DPH7,ortholog_one2one,,,,,,,DPH7
ENSBTAG00000039138,ENSBGRG00000010566,MRPL41,ortholog_one2one,ENSCHIG00000011407,MRPL41,ortholog_one2one,,,,,,,MRPL41
ENSBTAG00000039138,ENSBGRG00000010566,MRPL41,ortholog_one2one,ENSCHIG00000011407,MRPL41,ortholog_one2one,,,,,,,MRPL41
ENSBTAG00000039138,ENSBGRG00000010566,MRPL41,ortholog_one2one,ENSCHIG00000011407,MRPL41,ortholog_one2one,,,,,,,MRPL41
ENSBTAG00000039138,ENSBGRG00000010566,MRPL41,ortholog_one2one,ENSCHIG00000011407,MRPL41,ortholog_one2one,,,,,,,MRPL41
ENSBTAG00000039705,ENSBGRG00000012410,HGH1,ortholog_one2one,ENSCHIG00000024906,HGH1,ortholog_one2one,ENSOARG00020005203,HGH1,ortholog_one2one,ENSCHYG00000011319,HGH1,ortholog_one2one,HGH1
ENSBTAG00000039709,ENSBGRG00000000381,PARPBP,ortholog_one2one,ENSCHIG00000023012,PARPBP,ortholog_one2one,ENSOARG00020009495,PARPBP,ortholog_one2one,ENSCHYG00000026202,PARPBP,ortholog_one2one,PARPBP
ENSBTAG00000039770,ENSBGRG00000013169,CEBPZ,ortholog_one2one,ENSCHIG00000020789,CEBPZ,ortholog_one2one,ENSOARG00020000792,CEBPZ,ortholog_one2one,ENSCHYG00000006370,CEBPZ,ortholog_one2one,CEBPZ
ENSBTAG00000040199,ENSBGRG00000003267,POLR2H,ortholog_one2one,ENSCHIG00000006695,POLR2H,ortholog_one2one,ENSOARG00020002486,POLR2H,ortholog_one2one,ENSCHYG00000006460,POLR2H,ortholog_one2one,POLR2H
ENSBTAG00000040333,ENSBGRG00000021798,QDPR,ortholog_one2one,ENSCHIG00000010473,QDPR,ortholog_one2one,ENSOARG00020006022,QDPR,ortholog_one2one,ENSCHYG00000016124,,ortholog_one2one,QDPR
ENSBTAG00000040368,ENSBGRG00000023783,AAGAB,ortholog_one2one,ENSCHIG00000012448,,ortholog_one2one,ENSOARG00020008703,AAGAB,ortholog_one2one,ENSCHYG00000011610,AAGAB,ortholog_one2one,AAGAB
ENSBTAG00000042458,ENSBGRG00000006187,RNase_MRP,ortholog_one2one,ENSCHIG00000003734,RNase_MRP,ortholog_one2one,ENSOARG00020005812,RNase_MRP,ortholog_one2one,ENSCHYG00000017869,RNase_MRP,ortholog_one2one,RNase_MRP
ENSBTAG00000043546,ENSBGRG00000025837,,ortholog_one2one,ENSCHIG00000000033,ND6,ortholog_one2one,ENSOARG00020000032,ND6,ortholog_one2one,ENSCHYG00000010315,,ortholog_one2one,ND6
ENSBTAG00000043549,,,,ENSCHIG00000000009,,ortholog_one2one,,,,,,,
ENSBTAG00000043550,,,,ENSCHIG00000000035,CYTB,ortholog_one2one,ENSOARG00020000034,CYTB,ortholog_one2one,,,,CYTB
ENSBTAG00000043561,,,,ENSCHIG00000000016,COX1,ortholog_one2one,ENSOARG00020000017,COX1,ortholog_one2one,,,,COX1
ENSBTAG00000044029,,,,ENSCHIG00000010859,,ortholog_one2one,ENSOARG00020004325,AVEN,ortholog_one2one,ENSCHYG00000005038,AVEN,ortholog_one2one,AVEN
ENSBTAG00000044035,ENSBGRG00000015046,GPRIN1,ortholog_one2one,ENSCHIG00000009028,GPRIN1,ortholog_one2one,ENSOARG00020010249,GPRIN1,ortholog_one2one,ENSCHYG00000001429,GPRIN1,ortholog_one2one,GPRIN1
ENSBTAG00000044079,ENSBGRG00000010230,,ortholog_one2one,ENSCHIG00000010104,UQCC5,ortholog_one2one,ENSOARG00020029949,,ortholog_one2one,,,,UQCC5
ENSBTAG00000044099,ENSBGRG00000024263,ZSWIM7,ortholog_one2one,ENSCHIG00000024094,ZSWIM7,ortholog_one2one,ENSOARG00020010024,ZSWIM7,ortholog_one2one,ENSCHYG00000018889,ZSWIM7,ortholog_one2one,ZSWIM7
ENSBTAG00000044158,ENSBGRG00000023131,LDLRAD3,ortholog_one2one,ENSCHIG00000023229,LDLRAD3,ortholog_one2one,ENSOARG00020016954,LDLRAD3,ortholog_one2one,ENSCHYG00000016638,LDLRAD3,ortholog_one2one,LDLRAD3
ENSBTAG00000044175,,,,ENSCHIG00000017610,CENPK,ortholog_one2one,ENSOARG00020005638,CENPK,ortholog_one2one,,,,CENPK
ENSBTAG00000044175,,,,ENSCHIG00000017610,CENPK,ortholog_one2one,ENSOARG00020005638,CENPK,ortholog_one2one,,,,CENPK
ENSBTAG00000044178,ENSBGRG00000017914,ZMPSTE24,ortholog_one2one,ENSCHIG00000014367,ZMPSTE24,ortholog_one2one,ENSOARG00020026009,ZMPSTE24,ortholog_one2one,ENSCHYG00000017010,ZMPSTE24,ortholog_one2one,ZMPSTE24
