Gene stable ID,Vervet-AGM gene stable ID,Vervet-AGM gene name,Vervet-AGM homology type,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Gorilla gene stable ID,Gorilla gene name,Gorilla homology type,Chimpanzee gene stable ID,Chimpanzee gene name,Chimpanzee homology type,Sumatran orangutan gene stable ID,Sumatran orangutan gene name,Sumatran orangutan homology type,Gene name
ENSG00000164120,ENSCSAG00000003090,HPGD,ortholog_one2one,ENSMFAG00000041220,HPGD,ortholog_one2one,ENSGGOG00000009878,HPGD,ortholog_one2one,ENSPTRG00000016606,HPGD,ortholog_one2one,ENSPPYG00000015212,HPGD,ortholog_one2one,HPGD
ENSG00000164190,ENSCSAG00000017012,NIPBL,ortholog_one2one,ENSMFAG00000041940,NIPBL,ortholog_one2one,ENSGGOG00000026268,NIPBL,ortholog_one2one,ENSPTRG00000016801,NIPBL,ortholog_one2one,ENSPPYG00000015404,NIPBL,ortholog_one2one,NIPBL
ENSG00000164241,ENSCSAG00000014468,C5orf63,ortholog_one2one,ENSMFAG00000009790,,ortholog_one2one,ENSGGOG00000006111,,ortholog_one2one,ENSPTRG00000045835,,ortholog_one2one,ENSPPYG00000041680,,ortholog_one2one,C5orf63
ENSG00000164306,ENSCSAG00000002998,PRIMPOL,ortholog_one2one,ENSMFAG00000000469,PRIMPOL,ortholog_one2one,ENSGGOG00000011879,,ortholog_one2one,ENSPTRG00000016642,PRIMPOL,ortholog_one2one,ENSPPYG00000015237,PRIMPOL,ortholog_one2one,PRIMPOL
ENSG00000164332,ENSCSAG00000010476,UBLCP1,ortholog_one2one,ENSMFAG00000045929,UBLCP1,ortholog_one2one,ENSGGOG00000014527,UBLCP1,ortholog_one2one,ENSPTRG00000017480,UBLCP1,ortholog_one2one,ENSPPYG00000015999,UBLCP1,ortholog_one2one,UBLCP1
ENSG00000164338,ENSCSAG00000015499,UTP15,ortholog_one2one,ENSMFAG00000031908,UTP15,ortholog_one2one,ENSGGOG00000003301,UTP15,ortholog_one2one,ENSPTRG00000016982,UTP15,ortholog_one2one,ENSPPYG00000015550,UTP15,ortholog_one2one,UTP15
ENSG00000164366,ENSCSAG00000017439,CCDC127,ortholog_one2one,ENSMFAG00000033953,CCDC127,ortholog_one2one,ENSGGOG00000002664,CCDC127,ortholog_one2one,ENSPTRG00000016674,CCDC127,ortholog_one2one,ENSPPYG00000015297,CCDC127,ortholog_one2one,CCDC127
ENSG00000164405,ENSCSAG00000013694,UQCRQ,ortholog_one2one,,,,ENSGGOG00000039037,UQCRQ,ortholog_one2one,,,,ENSPPYG00000015773,UQCRQ,ortholog_one2one,UQCRQ
ENSG00000164405,ENSCSAG00000013694,UQCRQ,ortholog_one2one,,,,ENSGGOG00000039037,UQCRQ,ortholog_one2one,,,,ENSPPYG00000015773,UQCRQ,ortholog_one2one,UQCRQ
ENSG00000164406,ENSCSAG00000013689,LEAP2,ortholog_one2one,,,,ENSGGOG00000012326,LEAP2,ortholog_one2one,,,,ENSPPYG00000034587,LEAP2,ortholog_one2one,LEAP2
ENSG00000164406,ENSCSAG00000013689,LEAP2,ortholog_one2one,,,,ENSGGOG00000012326,LEAP2,ortholog_one2one,,,,ENSPPYG00000034587,LEAP2,ortholog_one2one,LEAP2
ENSG00000164530,ENSCSAG00000010367,PI16,ortholog_one2one,ENSMFAG00000043273,PI16,ortholog_one2one,ENSGGOG00000003906,PI16,ortholog_one2one,ENSPTRG00000018114,PI16,ortholog_one2one,ENSPPYG00000016556,PI16,ortholog_one2one,PI16
ENSG00000164609,ENSCSAG00000010383,SLU7,ortholog_one2one,ENSMFAG00000002001,SLU7,ortholog_one2one,ENSGGOG00000005591,SLU7,ortholog_one2one,ENSPTRG00000017491,SLU7,ortholog_one2one,ENSPPYG00000016008,SLU7,ortholog_one2one,SLU7
ENSG00000164610,ENSCSAG00000014871,RP9,ortholog_one2one,ENSMFAG00000001526,RP9,ortholog_one2one,ENSGGOG00000007614,RP9,ortholog_one2one,ENSPTRG00000019068,RP9,ortholog_one2one,ENSPPYG00000017652,RP9,ortholog_one2one,RP9
ENSG00000164620,ENSCSAG00000012463,RELL2,ortholog_one2one,ENSMFAG00000033304,RELL2,ortholog_one2one,ENSGGOG00000016383,RELL2,ortholog_one2one,ENSPTRG00000017349,RELL2,ortholog_one2one,ENSPPYG00000015890,RELL2,ortholog_one2one,RELL2
ENSG00000164654,ENSCSAG00000013106,MIOS,ortholog_one2one,ENSMFAG00000034560,MIOS,ortholog_one2one,ENSGGOG00000000652,MIOS,ortholog_one2one,ENSPTRG00000018926,MIOS,ortholog_one2one,ENSPPYG00000017788,MIOS,ortholog_one2one,MIOS
ENSG00000164713,ENSCSAG00000017754,BRI3,ortholog_one2one,ENSMFAG00000060874,BRI3,ortholog_one2one,ENSGGOG00000009646,,ortholog_one2one,,,,ENSPPYG00000037940,BRI3,ortholog_one2one,BRI3
ENSG00000164713,ENSCSAG00000017754,BRI3,ortholog_one2one,ENSMFAG00000060874,BRI3,ortholog_one2one,ENSGGOG00000009646,,ortholog_one2one,,,,ENSPPYG00000037940,BRI3,ortholog_one2one,BRI3
ENSG00000164751,ENSCSAG00000013453,PEX2,ortholog_one2one,ENSMFAG00000036908,PEX2,ortholog_one2one,ENSGGOG00000038623,PEX2,ortholog_one2one,ENSPTRG00000020359,PEX2,ortholog_one2one,ENSPPYG00000018688,PEX2,ortholog_one2one,PEX2
ENSG00000164902,ENSCSAG00000014510,PHAX,ortholog_one2one,ENSMFAG00000049514,PHAX,ortholog_one2one,ENSGGOG00000013877,PHAX,ortholog_one2one,ENSPTRG00000017186,PHAX,ortholog_one2one,ENSPPYG00000015726,PHAX,ortholog_one2one,PHAX
ENSG00000164919,ENSCSAG00000000397,,ortholog_one2one,ENSMFAG00000050069,COX6C,ortholog_one2one,ENSGGOG00000013771,COX6C,ortholog_one2one,ENSPTRG00000020467,COX6C,ortholog_one2one,ENSPPYG00000030699,COX6C,ortholog_one2one,COX6C
ENSG00000164929,ENSCSAG00000011912,BAALC,ortholog_one2one,ENSMFAG00000033705,BAALC,ortholog_one2one,ENSGGOG00000000468,,ortholog_one2one,ENSPTRG00000020488,BAALC,ortholog_one2one,ENSPPYG00000029959,,ortholog_one2one,BAALC
ENSG00000165084,ENSCSAG00000013900,C8orf34,ortholog_one2one,ENSMFAG00000045715,C8orf34,ortholog_one2one,ENSGGOG00000015731,C8orf34,ortholog_one2one,ENSPTRG00000020325,C8H8orf34,ortholog_one2one,ENSPPYG00000018653,C8H8orf34,ortholog_one2one,C8orf34
ENSG00000165131,ENSCSAG00000007372,LLCFC1,ortholog_one2one,,,,ENSGGOG00000007995,LLCFC1,ortholog_one2one,,,,ENSPPYG00000018106,,ortholog_one2one,LLCFC1
ENSG00000165131,ENSCSAG00000007372,LLCFC1,ortholog_one2one,,,,ENSGGOG00000007995,LLCFC1,ortholog_one2one,,,,ENSPPYG00000018106,,ortholog_one2one,LLCFC1
ENSG00000165131,ENSCSAG00000007372,LLCFC1,ortholog_one2one,,,,ENSGGOG00000007995,LLCFC1,ortholog_one2one,,,,ENSPPYG00000018106,,ortholog_one2one,LLCFC1
ENSG00000165131,ENSCSAG00000007372,LLCFC1,ortholog_one2one,,,,ENSGGOG00000007995,LLCFC1,ortholog_one2one,,,,ENSPPYG00000018106,,ortholog_one2one,LLCFC1
ENSG00000165233,ENSCSAG00000007137,CARD19,ortholog_one2one,ENSMFAG00000036852,CARD19,ortholog_one2one,ENSGGOG00000016790,CARD19,ortholog_one2one,ENSPTRG00000021123,CARD19,ortholog_one2one,ENSPPYG00000019386,CARD19,ortholog_one2one,CARD19
ENSG00000165282,ENSCSAG00000010287,PIGO,ortholog_one2one,ENSMFAG00000002858,PIGO,ortholog_one2one,ENSGGOG00000003209,PIGO,ortholog_one2one,ENSPTRG00000020902,PIGO,ortholog_one2one,ENSPPYG00000019103,PIGO,ortholog_one2one,PIGO
ENSG00000165355,ENSCSAG00000015375,FBXO33,ortholog_one2one,,,,ENSGGOG00000010786,FBXO33,ortholog_one2one,ENSPTRG00000006299,FBXO33,ortholog_one2one,ENSPPYG00000005770,FBXO33,ortholog_one2one,FBXO33
ENSG00000165355,ENSCSAG00000015375,FBXO33,ortholog_one2one,,,,ENSGGOG00000010786,FBXO33,ortholog_one2one,ENSPTRG00000006299,FBXO33,ortholog_one2one,ENSPPYG00000005770,FBXO33,ortholog_one2one,FBXO33
ENSG00000165355,ENSCSAG00000015375,FBXO33,ortholog_one2one,,,,ENSGGOG00000010786,FBXO33,ortholog_one2one,ENSPTRG00000006299,FBXO33,ortholog_one2one,ENSPPYG00000005770,FBXO33,ortholog_one2one,FBXO33
ENSG00000165480,ENSCSAG00000018133,SKA3,ortholog_one2one,ENSMFAG00000034383,SKA3,ortholog_one2one,ENSGGOG00000014494,SKA3,ortholog_one2one,ENSPTRG00000005693,SKA3,ortholog_one2one,ENSPPYG00000005199,SKA3,ortholog_one2one,SKA3
ENSG00000165553,ENSCSAG00000011845,NGB,ortholog_one2one,ENSMFAG00000061162,NGB,ortholog_one2one,ENSGGOG00000006195,NGB,ortholog_one2one,ENSPTRG00000006575,NGB,ortholog_one2one,ENSPPYG00000006019,NGB,ortholog_one2one,NGB
ENSG00000165629,ENSCSAG00000013445,ATP5F1C,ortholog_one2one,ENSMFAG00000030332,ATP5F1C,ortholog_one2one,ENSGGOG00000009719,ATP5F1C,ortholog_one2one,ENSPTRG00000002277,ATP5F1C,ortholog_one2one,ENSPPYG00000002076,ATP5F1C,ortholog_one2one,ATP5F1C
ENSG00000165669,ENSCSAG00000004787,FAM204A,ortholog_one2one,ENSMFAG00000031620,FAM204A,ortholog_one2one,ENSGGOG00000010566,FAM204A,ortholog_one2one,ENSPTRG00000002984,FAM204A,ortholog_one2one,ENSPPYG00000002694,FAM204A,ortholog_one2one,FAM204A
ENSG00000165689,ENSCSAG00000015805,ENTR1,ortholog_one2one,ENSMFAG00000040249,ENTR1,ortholog_one2one,ENSGGOG00000010905,ENTR1,ortholog_one2one,ENSPTRG00000021555,ENTR1,ortholog_one2one,ENSPPYG00000019772,ENTR1,ortholog_one2one,ENTR1
ENSG00000165714,ENSCSAG00000008606,BORCS5,ortholog_one2one,ENSMFAG00000033117,BORCS5,ortholog_one2one,ENSGGOG00000026065,BORCS5,ortholog_one2one,ENSPTRG00000004703,BORCS5,ortholog_one2one,ENSPPYG00000004303,BORCS5,ortholog_one2one,BORCS5
ENSG00000165863,,,,ENSMFAG00000031805,SPMIP5,ortholog_one2one,ENSGGOG00000000980,SPMIP5,ortholog_one2one,ENSPTRG00000002973,SPMIP5,ortholog_one2one,ENSPPYG00000002684,SPMIP5,ortholog_one2one,SPMIP5
ENSG00000166136,ENSCSAG00000005572,NDUFB8,ortholog_one2one,,,,ENSGGOG00000027239,NDUFB8,ortholog_one2one,,,,ENSPPYG00000002570,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,ENSCSAG00000005572,NDUFB8,ortholog_one2one,,,,ENSGGOG00000027239,NDUFB8,ortholog_one2one,,,,ENSPPYG00000002570,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,ENSCSAG00000005572,NDUFB8,ortholog_one2one,,,,ENSGGOG00000027239,NDUFB8,ortholog_one2one,,,,ENSPPYG00000002570,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,ENSCSAG00000005572,NDUFB8,ortholog_one2one,,,,ENSGGOG00000027239,NDUFB8,ortholog_one2one,,,,ENSPPYG00000002570,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,ENSCSAG00000005572,NDUFB8,ortholog_one2one,,,,ENSGGOG00000027239,NDUFB8,ortholog_one2one,,,,ENSPPYG00000002570,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,ENSCSAG00000005572,NDUFB8,ortholog_one2one,,,,ENSGGOG00000027239,NDUFB8,ortholog_one2one,,,,ENSPPYG00000002570,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,ENSCSAG00000005572,NDUFB8,ortholog_one2one,,,,ENSGGOG00000027239,NDUFB8,ortholog_one2one,,,,ENSPPYG00000002570,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166136,ENSCSAG00000005572,NDUFB8,ortholog_one2one,,,,ENSGGOG00000027239,NDUFB8,ortholog_one2one,,,,ENSPPYG00000002570,NDUFB8,ortholog_one2one,NDUFB8
ENSG00000166275,ENSCSAG00000005395,BORCS7,ortholog_one2one,ENSMFAG00000044610,BORCS7,ortholog_one2one,ENSGGOG00000027277,BORCS7,ortholog_one2one,ENSPTRG00000002902,,ortholog_one2one,ENSPPYG00000002613,BORCS7,ortholog_one2one,BORCS7
ENSG00000166340,ENSCSAG00000004358,TPP1,ortholog_one2one,ENSMFAG00000033375,TPP1,ortholog_one2one,ENSGGOG00000000398,TPP1,ortholog_one2one,ENSPTRG00000003299,TPP1,ortholog_one2one,ENSPPYG00000003535,TPP1,ortholog_one2one,TPP1
ENSG00000166405,ENSCSAG00000004439,RIC3,ortholog_one2one,ENSMFAG00000004004,RIC3,ortholog_one2one,ENSGGOG00000003742,RIC3,ortholog_one2one,ENSPTRG00000003328,RIC3,ortholog_one2one,ENSPPYG00000003509,RIC3,ortholog_one2one,RIC3
ENSG00000166452,ENSCSAG00000004456,AKIP1,ortholog_one2one,ENSMFAG00000045580,AKIP1,ortholog_one2one,ENSGGOG00000013521,AKIP1,ortholog_one2one,ENSPTRG00000003337,AKIP1,ortholog_one2one,ENSPPYG00000003503,AKIP1,ortholog_one2one,AKIP1
ENSG00000166578,ENSCSAG00000002424,IQCD,ortholog_one2one,ENSMFAG00000001483,IQCD,ortholog_one2one,ENSGGOG00000010439,IQCD,ortholog_one2one,ENSPTRG00000005485,IQCD,ortholog_one2one,ENSPPYG00000004986,IQCD,ortholog_one2one,IQCD
ENSG00000166803,ENSCSAG00000012494,PCLAF,ortholog_one2one,ENSMFAG00000064955,PCLAF,ortholog_one2one,ENSGGOG00000003697,PCLAF,ortholog_one2one,ENSPTRG00000007159,PCLAF,ortholog_one2one,ENSPPYG00000006549,PCLAF,ortholog_one2one,PCLAF
ENSG00000166845,ENSCSAG00000018117,C18orf54,ortholog_one2one,ENSMFAG00000038588,C18orf54,ortholog_one2one,ENSGGOG00000001490,C18orf54,ortholog_one2one,ENSPTRG00000010036,C18H18orf54,ortholog_one2one,ENSPPYG00000009171,C18orf54,ortholog_one2one,C18orf54
ENSG00000166922,ENSCSAG00000006872,SCG5,ortholog_one2one,,,,ENSGGOG00000016369,SCG5,ortholog_one2one,ENSPTRG00000006868,SCG5,ortholog_one2one,ENSPPYG00000006300,SCG5,ortholog_one2one,SCG5
ENSG00000166922,ENSCSAG00000006872,SCG5,ortholog_one2one,,,,ENSGGOG00000016369,SCG5,ortholog_one2one,ENSPTRG00000006868,SCG5,ortholog_one2one,ENSPPYG00000006300,SCG5,ortholog_one2one,SCG5
ENSG00000166946,ENSCSAG00000008900,CCNDBP1,ortholog_one2one,ENSMFAG00000031199,CCNDBP1,ortholog_one2one,ENSGGOG00000028557,CCNDBP1,ortholog_one2one,ENSPTRG00000006987,CCNDBP1,ortholog_one2one,ENSPPYG00000006406,CCNDBP1,ortholog_one2one,CCNDBP1
ENSG00000166960,ENSCSAG00000017889,CCDC178,ortholog_one2one,ENSMFAG00000043745,CCDC178,ortholog_one2one,ENSGGOG00000023038,CCDC178,ortholog_one2one,ENSPTRG00000009961,CCDC178,ortholog_one2one,ENSPPYG00000009098,CCDC178,ortholog_one2one,CCDC178
ENSG00000167105,ENSCSAG00000005357,TMEM92,ortholog_one2one,ENSMFAG00000040318,TMEM92,ortholog_one2one,ENSGGOG00000025886,TMEM92,ortholog_one2one,ENSPTRG00000042996,TMEM92,ortholog_one2one,ENSPPYG00000008938,TMEM92,ortholog_one2one,TMEM92
ENSG00000167118,ENSCSAG00000014200,URM1,ortholog_one2one,ENSMFAG00000035214,URM1,ortholog_one2one,ENSGGOG00000014806,URM1,ortholog_one2one,ENSPTRG00000021427,URM1,ortholog_one2one,ENSPPYG00000034351,,ortholog_one2one,URM1
ENSG00000167173,ENSCSAG00000014367,C15orf39,ortholog_one2one,ENSMFAG00000043358,C15orf39,ortholog_one2one,ENSGGOG00000014839,C15orf39,ortholog_one2one,ENSPTRG00000007294,C15H15orf39,ortholog_one2one,ENSPPYG00000006656,C15orf39,ortholog_one2one,C15orf39
ENSG00000167194,ENSCSAG00000006159,C16orf92,ortholog_one2one,ENSMFAG00000034119,C16orf92,ortholog_one2one,ENSGGOG00000012028,,ortholog_one2one,ENSPTRG00000007981,C16H16orf92,ortholog_one2one,ENSPPYG00000007247,,ortholog_one2one,C16orf92
ENSG00000167280,ENSCSAG00000002356,ENGASE,ortholog_one2one,ENSMFAG00000002759,ENGASE,ortholog_one2one,ENSGGOG00000012526,ENGASE,ortholog_one2one,ENSPTRG00000009725,ENGASE,ortholog_one2one,ENSPPYG00000008703,ENGASE,ortholog_one2one,ENGASE
ENSG00000167378,ENSCSAG00000003396,IRGQ,ortholog_one2one,,,,ENSGGOG00000009162,IRGQ,ortholog_one2one,ENSPTRG00000011087,IRGQ,ortholog_one2one,ENSPPYG00000010066,IRGQ,ortholog_one2one,IRGQ
ENSG00000167476,ENSCSAG00000011691,JSRP1,ortholog_one2one,,,,ENSGGOG00000025717,JSRP1,ortholog_one2one,ENSPTRG00000010229,JSRP1,ortholog_one2one,ENSPPYG00000040622,,ortholog_one2one,JSRP1
ENSG00000167508,ENSCSAG00000003054,MVD,ortholog_one2one,ENSMFAG00000000591,MVD,ortholog_one2one,ENSGGOG00000012548,MVD,ortholog_one2one,ENSPTRG00000008459,MVD,ortholog_one2one,ENSPPYG00000007642,MVD,ortholog_one2one,MVD
ENSG00000167513,ENSCSAG00000002900,CDT1,ortholog_one2one,ENSMFAG00000030941,CDT1,ortholog_one2one,ENSGGOG00000012628,CDT1,ortholog_one2one,ENSPTRG00000008465,CDT1,ortholog_one2one,ENSPPYG00000007651,CDT1,ortholog_one2one,CDT1
ENSG00000167523,ENSCSAG00000002801,SPATA33,ortholog_one2one,ENSMFAG00000043387,SPATA33,ortholog_one2one,ENSGGOG00000041280,SPATA33,ortholog_one2one,ENSPTRG00000043059,SPATA33,ortholog_one2one,ENSPPYG00000030101,SPATA33,ortholog_one2one,SPATA33
ENSG00000167595,ENSCSAG00000004341,PROSER3,ortholog_one2one,,,,ENSGGOG00000016847,,ortholog_one2one,ENSPTRG00000010865,PROSER3,ortholog_one2one,ENSPPYG00000009882,PROSER3,ortholog_one2one,PROSER3
ENSG00000167842,,,,ENSMFAG00000056878,MIS12,ortholog_one2one,ENSGGOG00000010632,MIS12,ortholog_one2one,ENSPTRG00000008635,MIS12,ortholog_one2one,ENSPPYG00000007873,MIS12,ortholog_one2one,MIS12
ENSG00000167842,,,,ENSMFAG00000056878,MIS12,ortholog_one2one,ENSGGOG00000010632,MIS12,ortholog_one2one,ENSPTRG00000008635,MIS12,ortholog_one2one,ENSPPYG00000007873,MIS12,ortholog_one2one,MIS12
ENSG00000167861,ENSCSAG00000004649,HID1,ortholog_one2one,ENSMFAG00000032179,HID1,ortholog_one2one,ENSGGOG00000003327,HID1,ortholog_one2one,ENSPTRG00000009625,HID1,ortholog_one2one,ENSPPYG00000008612,HID1,ortholog_one2one,HID1
ENSG00000167874,ENSCSAG00000011143,TMEM88,ortholog_one2one,ENSMFAG00000002896,TMEM88,ortholog_one2one,ENSGGOG00000015315,TMEM88,ortholog_one2one,ENSPTRG00000008711,TMEM88,ortholog_one2one,ENSPPYG00000007936,TMEM88,ortholog_one2one,TMEM88
ENSG00000167881,ENSCSAG00000004983,SRP68,ortholog_one2one,ENSMFAG00000036758,SRP68,ortholog_one2one,ENSGGOG00000013895,SRP68,ortholog_one2one,ENSPTRG00000009670,SRP68,ortholog_one2one,ENSPPYG00000036985,SRP68,ortholog_one2one,SRP68
ENSG00000167900,ENSCSAG00000002415,TK1,ortholog_one2one,ENSMFAG00000005352,TK1,ortholog_one2one,ENSGGOG00000039135,,ortholog_one2one,ENSPTRG00000009704,TK1,ortholog_one2one,ENSPPYG00000008685,TK1,ortholog_one2one,TK1
ENSG00000167962,ENSCSAG00000011129,ZNF598,ortholog_one2one,ENSMFAG00000001763,ZNF598,ortholog_one2one,ENSGGOG00000025660,ZNF598,ortholog_one2one,ENSPTRG00000007625,ZNF598,ortholog_one2one,ENSPPYG00000006982,ZNF598,ortholog_one2one,ZNF598
ENSG00000167965,ENSCSAG00000010878,MLST8,ortholog_one2one,ENSMFAG00000045584,MLST8,ortholog_one2one,ENSGGOG00000014221,MLST8,ortholog_one2one,ENSPTRG00000007637,MLST8,ortholog_one2one,ENSPPYG00000006991,MLST8,ortholog_one2one,MLST8
ENSG00000168078,ENSCSAG00000015961,PBK,ortholog_one2one,ENSMFAG00000001680,PBK,ortholog_one2one,ENSGGOG00000006648,PBK,ortholog_one2one,ENSPTRG00000020112,PBK,ortholog_one2one,ENSPPYG00000018470,PBK,ortholog_one2one,PBK
ENSG00000168096,ENSCSAG00000009043,ANKS3,ortholog_one2one,ENSMFAG00000033670,ANKS3,ortholog_one2one,ENSGGOG00000010938,ANKS3,ortholog_one2one,ENSPTRG00000007725,ANKS3,ortholog_one2one,ENSPPYG00000007067,ANKS3,ortholog_one2one,ANKS3
ENSG00000168152,ENSCSAG00000004444,,ortholog_one2one,ENSMFAG00000029274,THAP9,ortholog_one2one,ENSGGOG00000011634,THAP9,ortholog_one2one,ENSPTRG00000016222,THAP9,ortholog_one2one,ENSPPYG00000014891,THAP9,ortholog_one2one,THAP9
ENSG00000168282,ENSCSAG00000019406,MGAT2,ortholog_one2one,ENSMFAG00000043906,MGAT2,ortholog_one2one,,,,,,,ENSPPYG00000005789,MGAT2,ortholog_one2one,MGAT2
ENSG00000168411,ENSCSAG00000004544,RFWD3,ortholog_one2one,ENSMFAG00000043003,RFWD3,ortholog_one2one,ENSGGOG00000000160,RFWD3,ortholog_one2one,ENSPTRG00000008348,RFWD3,ortholog_one2one,ENSPPYG00000007550,RFWD3,ortholog_one2one,RFWD3
ENSG00000168484,ENSCSAG00000016543,SFTPC,ortholog_one2one,ENSMFAG00000003047,SFTPC,ortholog_one2one,ENSGGOG00000044090,,ortholog_one2one,ENSPTRG00000020053,SFTPC,ortholog_one2one,ENSPPYG00000018416,SFTPC,ortholog_one2one,SFTPC
ENSG00000168491,,,,ENSMFAG00000038835,CCDC110,ortholog_one2one,ENSGGOG00000027638,CCDC110,ortholog_one2one,ENSPTRG00000016653,CCDC110,ortholog_one2one,ENSPPYG00000015249,CCDC110,ortholog_one2one,CCDC110
ENSG00000168495,ENSCSAG00000016525,POLR3D,ortholog_one2one,ENSMFAG00000029141,POLR3D,ortholog_one2one,ENSGGOG00000007302,POLR3D,ortholog_one2one,ENSPTRG00000020056,POLR3D,ortholog_one2one,ENSPPYG00000018419,POLR3D,ortholog_one2one,POLR3D
ENSG00000168701,ENSCSAG00000003843,TMEM208,ortholog_one2one,ENSMFAG00000042618,TMEM208,ortholog_one2one,ENSGGOG00000001482,TMEM208,ortholog_one2one,ENSPTRG00000008222,TMEM208,ortholog_one2one,ENSPPYG00000033761,TMEM208,ortholog_one2one,TMEM208
ENSG00000168802,ENSCSAG00000004107,CHTF8,ortholog_one2one,,,,ENSGGOG00000042905,CHTF8,ortholog_one2one,ENSPTRG00000008274,CHTF8,ortholog_one2one,,,,CHTF8
ENSG00000168994,ENSCSAG00000007263,PXDC1,ortholog_one2one,ENSMFAG00000044456,PXDC1,ortholog_one2one,ENSGGOG00000000462,PXDC1,ortholog_one2one,ENSPTRG00000017679,PXDC1,ortholog_one2one,ENSPPYG00000041429,PXDC1,ortholog_one2one,PXDC1
ENSG00000169020,ENSCSAG00000015292,ATP5ME,ortholog_one2one,ENSMFAG00000052778,,ortholog_one2one,ENSGGOG00000005741,ATP5ME,ortholog_one2one,ENSPTRG00000015809,ATP5ME,ortholog_one2one,ENSPPYG00000014505,ATP5ME,ortholog_one2one,ATP5ME
ENSG00000169021,ENSCSAG00000004876,UQCRFS1,ortholog_one2one,,,,ENSGGOG00000012978,UQCRFS1,ortholog_one2one,,,,ENSPPYG00000038537,UQCRFS1,ortholog_one2one,UQCRFS1
ENSG00000169021,ENSCSAG00000004876,UQCRFS1,ortholog_one2one,,,,ENSGGOG00000012978,UQCRFS1,ortholog_one2one,,,,ENSPPYG00000038537,UQCRFS1,ortholog_one2one,UQCRFS1
ENSG00000169021,ENSCSAG00000004876,UQCRFS1,ortholog_one2one,,,,ENSGGOG00000012978,UQCRFS1,ortholog_one2one,,,,ENSPPYG00000038537,UQCRFS1,ortholog_one2one,UQCRFS1
ENSG00000169021,ENSCSAG00000004876,UQCRFS1,ortholog_one2one,,,,ENSGGOG00000012978,UQCRFS1,ortholog_one2one,,,,ENSPPYG00000038537,UQCRFS1,ortholog_one2one,UQCRFS1
ENSG00000169189,ENSCSAG00000006447,NSMCE1,ortholog_one2one,ENSMFAG00000041758,NSMCE1,ortholog_one2one,ENSGGOG00000006501,NSMCE1,ortholog_one2one,ENSPTRG00000007912,NSMCE1,ortholog_one2one,ENSPPYG00000007212,NSMCE1,ortholog_one2one,NSMCE1
ENSG00000169217,ENSCSAG00000006089,CD2BP2,ortholog_one2one,ENSMFAG00000038725,CD2BP2,ortholog_one2one,,,,ENSPTRG00000007995,CD2BP2,ortholog_one2one,ENSPPYG00000007267,CD2BP2,ortholog_one2one,CD2BP2
ENSG00000169217,ENSCSAG00000006089,CD2BP2,ortholog_one2one,ENSMFAG00000038725,CD2BP2,ortholog_one2one,,,,ENSPTRG00000007995,CD2BP2,ortholog_one2one,ENSPPYG00000007267,CD2BP2,ortholog_one2one,CD2BP2
ENSG00000169251,ENSCSAG00000012333,NMD3,ortholog_one2one,ENSMFAG00000040934,NMD3,ortholog_one2one,ENSGGOG00000007157,NMD3,ortholog_one2one,ENSPTRG00000015586,NMD3,ortholog_one2one,ENSPPYG00000014263,NMD3,ortholog_one2one,NMD3
ENSG00000169314,ENSCSAG00000011388,C22orf15,ortholog_one2one,ENSMFAG00000033915,C22orf15,ortholog_one2one,ENSGGOG00000009061,,ortholog_one2one,ENSPTRG00000014151,C22H22orf15,ortholog_one2one,ENSPPYG00000011629,,ortholog_one2one,C22orf15
ENSG00000169442,ENSCSAG00000000972,CD52,ortholog_one2one,ENSMFAG00000041646,CD52,ortholog_one2one,ENSGGOG00000007697,CD52,ortholog_one2one,ENSPTRG00000000381,CD52,ortholog_one2one,ENSPPYG00000001687,CD52,ortholog_one2one,CD52
ENSG00000169592,ENSCSAG00000006149,INO80E,ortholog_one2one,ENSMFAG00000037830,INO80E,ortholog_one2one,ENSGGOG00000012004,INO80E,ortholog_one2one,ENSPTRG00000007979,INO80E,ortholog_one2one,ENSPPYG00000007245,INO80E,ortholog_one2one,INO80E
ENSG00000169598,,,,ENSMFAG00000001539,DFFB,ortholog_one2one,ENSGGOG00000013452,DFFB,ortholog_one2one,ENSPTRG00000000070,DFFB,ortholog_one2one,ENSPPYG00000040598,DFFB,ortholog_one2one,DFFB
ENSG00000169609,ENSCSAG00000017296,C15orf40,ortholog_one2one,,,,ENSGGOG00000023062,,ortholog_one2one,ENSPTRG00000007388,C15H15orf40,ortholog_one2one,ENSPPYG00000006737,,ortholog_one2one,C15orf40
ENSG00000169689,ENSCSAG00000002172,CENPX,ortholog_one2one,,,,,,,,,,ENSPPYG00000008761,CENPX,ortholog_one2one,CENPX
ENSG00000169738,ENSCSAG00000002167,DCXR,ortholog_one2one,ENSMFAG00000030901,DCXR,ortholog_one2one,ENSGGOG00000011610,DCXR,ortholog_one2one,ENSPTRG00000009786,DCXR,ortholog_one2one,ENSPPYG00000008764,DCXR,ortholog_one2one,DCXR
