ENSEMBL gene ID	E6_Cerebellum	E4_cerebellum1	E4_cerebellum2	E4_cerebellum3
ENSBTAG00000039056	0.0	0.0	0.0	0.0
ENSBTAG00000039117	1.840623	8.692561	11.77044	9.818827
ENSBTAG00000039133	0.0	1.323142	0.551907	0.67273
ENSBTAG00000039138	62.92427	20.63358	22.66908	30.51224
ENSBTAG00000039169	0.0	0.0	0.0	0.0
ENSBTAG00000039176	0.0	0.0	0.0	0.0
ENSBTAG00000039302	1.988531	0.650352	0.361665	0.499041
ENSBTAG00000039391	5.231971	8.532957	8.603656	7.191795
ENSBTAG00000039556	3.424105	1.848244	1.459581	2.072013
ENSBTAG00000039582	3.879035	12.01461	18.3593	11.28367
ENSBTAG00000039593	4.542682	2.309219	2.55879	4.987817
ENSBTAG00000039696	7.423821	2.798605	2.358097	4.040987
ENSBTAG00000039705	11.20129	6.037498	4.931633	11.51904
ENSBTAG00000039709	0.0	0.0	0.0	0.0
ENSBTAG00000039770	10.94205	23.41833	27.04337	22.78874
ENSBTAG00000039914	0.0	0.0	0.0	0.0
ENSBTAG00000039958	23.2112	15.65458	11.57678	20.54224
ENSBTAG00000039978	6.119359	3.81412	3.485088	5.331843
ENSBTAG00000040065	0.0	0.0	0.0	0.0
ENSBTAG00000040067	28.00079	11.49628	10.54061	16.75912
ENSBTAG00000040076	19.22883	22.9631	20.48109	24.49679
ENSBTAG00000040111	0.660864	0.457693	0.860928	0.233812
ENSBTAG00000040199	16.15305	11.21476	9.435035	10.41421
ENSBTAG00000040208	0.0	0.0	0.0	0.0
ENSBTAG00000040333	67.33237	61.6185	62.35159	65.63876
ENSBTAG00000040334	24.01155	8.401339	9.445307	15.09857
ENSBTAG00000040338	12.05622	4.998351	3.672748	8.417928
ENSBTAG00000040350	5.38284	16.10639	18.93025	13.38287
ENSBTAG00000040368	12.50138	22.45186	27.394	21.4483
ENSBTAG00000040399	63.88082	23.73843	15.48327	29.10558
ENSBTAG00000040496	0.1894	0.17124	0.0	0.090008
ENSBTAG00000040512	8.652501	5.710583	5.428321	6.734439
ENSBTAG00000040573	0.0	0.0	0.0	0.0
ENSBTAG00000042099	13.3692	11.76738	5.088816	10.01802
ENSBTAG00000042310	1.09621	0.865347	1.015193	0.0
ENSBTAG00000042449	0.0	0.0	0.0	0.0
ENSBTAG00000042458	0.0	0.0	0.599076	0.0
ENSBTAG00000042483	0.0	0.0	0.0	0.0
ENSBTAG00000042614	0.0	0.209191	0.523585	1.370334
ENSBTAG00000042714	0.0	0.0	0.0	0.0
ENSBTAG00000042762	0.0	0.0	0.0	0.0
ENSBTAG00000042916	1.533408	0.049548	0.854561	2.446714
ENSBTAG00000043016	4.780932	2.680345	0.0	1.365072
ENSBTAG00000043086	0.843168	0.042519	1.569603	0.0
ENSBTAG00000043101	4.251	2.135149	0.0	0.0
ENSBTAG00000043125	0.0	0.567797	0.0	0.0
ENSBTAG00000043402	9.037375	18.20085	26.81792	18.75789
ENSBTAG00000043412	0.0	0.432386	0.0	0.0
ENSBTAG00000043545	2674.896	432.3957	562.9299	425.285
ENSBTAG00000043546	4131.662	6032.529	5512.87	4476.841
ENSBTAG00000043547	131.3204	89.94051	108.3603	112.0711
ENSBTAG00000043549	1343.532	2692.591	3291.599	2126.983
ENSBTAG00000043550	26561.82	13826.49	14864.62	14600.12
ENSBTAG00000043553	59.9304	26.08402	21.32129	29.16156
ENSBTAG00000043561	37151.4	36786.67	41353.36	33129.66
ENSBTAG00000043563	4181.631	5104.415	5345.71	4525.288
ENSBTAG00000043565	539.5539	588.1385	814.8916	563.9297
ENSBTAG00000043572	306.3839	248.4069	387.664	308.3024
ENSBTAG00000043574	604.608	909.4587	1093.754	823.1739
ENSBTAG00000043575	333.5341	516.9711	729.4774	472.8259
ENSBTAG00000043579	32.05173	181.8508	206.0522	139.9446
ENSBTAG00000043580	44.58967	46.09262	66.26346	49.58968
ENSBTAG00000043581	4.337677	1.090827	0.444317	0.696789
ENSBTAG00000043582	3150.997	3626.423	3918.829	2470.483
ENSBTAG00000043583	522.2158	1927.734	1793.382	1421.287
ENSBTAG00000043605	0.0	0.0	0.0	0.0
ENSBTAG00000043976	2.433546	1.299841	2.252599	4.470646
ENSBTAG00000044003	2.301994	3.616895	4.142273	2.865163
ENSBTAG00000044018	19.23194	10.22459	7.999771	13.14736
ENSBTAG00000044022	1.167924	0.402123	0.52497	0.723054
ENSBTAG00000044029	11.71258	12.39275	16.44245	14.65152
ENSBTAG00000044035	15.55553	23.0089	20.50414	30.13918
ENSBTAG00000044058	6.231317	26.11999	21.99369	15.33489
ENSBTAG00000044070	0.0	2.739038	2.386344	0.779846
ENSBTAG00000044079	24.99907	10.33665	13.69366	22.78055
ENSBTAG00000044091	0.0	0.316242	0.209459	0.382857
ENSBTAG00000044099	12.85344	7.133281	5.749815	7.717629
ENSBTAG00000044107	0.0	0.0	0.0	0.410675
ENSBTAG00000044138	4.224284	5.291518	5.037398	3.369281
ENSBTAG00000044146	0.0	0.0	0.0	0.0
ENSBTAG00000044150	4.649631	10.33403	8.84551	11.60187
ENSBTAG00000044158	9.389735	2.831231	4.141107	6.369555
ENSBTAG00000044173	5.393969	15.42578	16.11141	14.08493
ENSBTAG00000044175	0.043576	0.0	0.0	0.154011
ENSBTAG00000044178	2.976162	12.79732	11.30206	9.239889
ENSBTAG00000044184	7.487657	13.98719	10.92309	10.50978
ENSBTAG00000044207	20.60298	37.89299	33.33843	30.93696
ENSBTAG00000044253	0.0	0.0	0.0	0.0
ENSBTAG00000044258	0.0	0.0	0.0	0.0
ENSBTAG00000044317	0.0	0.0	0.0	0.534703
ENSBTAG00000044355	0.0	0.0	0.0	0.0
ENSBTAG00000044427	1.611169	12.92792	13.53406	13.68495
ENSBTAG00000044539	0.925831	1.145002	0.0	0.919339
ENSBTAG00000044622	0.25564	0.758156	0.165714	0.655051
ENSBTAG00000044633	16.82387	6.242939	4.225719	6.787065
ENSBTAG00000044799	0.0	0.0	0.0	0.0
ENSBTAG00000044894	0.0	0.0	0.0	0.0
ENSBTAG00000044928	0.0	0.0	0.0	0.0
ENSBTAG00000044930	0.0	0.0	0.0	0.0
ENSBTAG00000044953	0.0	0.0	0.0	0.0
ENSBTAG00000045105	0.0	0.0	0.0	0.0
ENSBTAG00000045286	0.0	0.0	0.0	0.0
ENSBTAG00000045309	24.50282	7.230228	4.499452	14.8132
ENSBTAG00000045360	0.0	1.655811	1.443693	0.0
ENSBTAG00000045498	0.493767	0.0	0.0	0.239607
ENSBTAG00000045510	152.1048	93.32995	84.20899	128.7679
ENSBTAG00000045572	4.877043	2.906607	1.918256	3.972365
ENSBTAG00000045582	30.95249	66.4432	75.83166	60.44558
ENSBTAG00000045616	0.0	0.0	0.0	0.0
ENSBTAG00000045664	22.45446	13.0333	10.94604	13.03992
ENSBTAG00000045732	0.186237	0.188932	0.0	0.33374
ENSBTAG00000045748	39.8294	17.9278	10.43954	19.57439
ENSBTAG00000045776	64.16257	21.31526	23.01741	40.4098
ENSBTAG00000045805	0.0	0.0	0.0	0.0
ENSBTAG00000045808	0.0	0.0	0.0	0.0
ENSBTAG00000045817	12.93102	6.525339	5.582139	8.40526
ENSBTAG00000045824	12.45274	4.119349	5.208548	6.537503
ENSBTAG00000045828	7.121715	25.18882	18.12945	20.65097
ENSBTAG00000045856	1.512827	0.0	0.0	1.118578
ENSBTAG00000045864	6.592477	2.838421	1.202656	4.623279
ENSBTAG00000045881	1.940085	0.624254	1.070782	3.232735
ENSBTAG00000045892	3.257894	2.199944	0.837333	1.055381
ENSBTAG00000045893	9.931435	5.946056	3.654858	13.21544
ENSBTAG00000045930	0.0	0.0	0.0	0.0
ENSBTAG00000045946	3.108776	0.554319	0.0	0.0
ENSBTAG00000046019	23.83842	28.02289	19.69912	33.13127
ENSBTAG00000046026	0.0	0.0	0.0	0.0
ENSBTAG00000046073	50.12403	14.70565	15.54513	29.5968
ENSBTAG00000046101	22.57266	8.322153	7.093013	9.114305
ENSBTAG00000046129	7.930769	3.271393	2.206826	2.521325
ENSBTAG00000046173	11.74794	3.837856	3.545214	6.677549
ENSBTAG00000046174	15.40897	8.699249	13.23981	14.38033
ENSBTAG00000046191	0.0	0.0	0.0	0.0
ENSBTAG00000046192	11.85752	31.0562	31.80247	14.24848
ENSBTAG00000046273	6.433692	4.140261	3.682473	5.6848
ENSBTAG00000046291	0.0	0.0	0.0	0.0
ENSBTAG00000046298	0.0	0.0	0.0	0.0
ENSBTAG00000046372	0.0	0.0	0.0	0.0
ENSBTAG00000046385	47.41683	81.60381	94.35841	71.22206
ENSBTAG00000046388	0.0	0.0	0.0	0.0
ENSBTAG00000046394	287.4281	151.8976	141.9023	124.2675
ENSBTAG00000046406	20.90179	11.81306	6.921851	10.7939
ENSBTAG00000046419	7.842981	3.742096	3.730851	3.799951
ENSBTAG00000046481	6.609632	18.32132	8.416644	12.38366
ENSBTAG00000046520	23.68752	19.34722	22.12657	15.10328
ENSBTAG00000046609	0.0	0.0	0.0	0.0
ENSBTAG00000046654	13.83177	7.08962	8.408393	12.79801
ENSBTAG00000046666	72.89861	18.89398	23.80537	34.4121
ENSBTAG00000046670	53.98048	36.60619	22.96607	34.88424
ENSBTAG00000046671	15.46789	8.376828	6.436463	12.68261
ENSBTAG00000046712	38.1381	37.77809	45.09755	43.57356
ENSBTAG00000046744	0.093286	0.0	0.0	0.0
ENSBTAG00000046775	9.636446	3.225491	1.6656	5.476467
ENSBTAG00000046800	0.118736	0.0	0.0	0.0
ENSBTAG00000046805	0.0	0.0	0.0	0.0
ENSBTAG00000046862	209.0399	51.02399	50.91642	82.38384
ENSBTAG00000046900	0.212138	0.0	0.0	0.0
ENSBTAG00000046919	3.42101	5.432672	6.408713	6.028717
ENSBTAG00000046959	10.98672	55.00606	62.17067	45.61401
ENSBTAG00000046984	7.359631	5.113593	4.582516	7.52055
ENSBTAG00000046989	15.55755	13.71388	11.6574	20.18123
ENSBTAG00000046990	18.36457	32.80534	39.62749	29.20476
ENSBTAG00000047004	0.0	0.0	0.0	0.0
ENSBTAG00000047035	16.06198	5.617852	5.715055	8.606111
ENSBTAG00000047111	0.0	0.0	0.0	0.0
ENSBTAG00000047138	1.292238	0.598984	0.62388	1.35186
ENSBTAG00000047139	12.94594	14.30942	16.57204	18.16237
ENSBTAG00000047166	2.466523	2.188488	2.187529	2.578061
ENSBTAG00000047203	0.0	0.0	0.0	0.0
ENSBTAG00000047217	5.395466	2.211852	1.337264	3.829405
ENSBTAG00000047254	47.64246	13.18963	9.70512	24.07311
ENSBTAG00000047268	0.0	0.0	0.0	0.0
ENSBTAG00000047293	3.804284	13.90577	17.22635	16.59885
ENSBTAG00000047299	54.04561	13.32227	11.47385	24.83191
ENSBTAG00000047314	7.330666	10.99106	7.0304	10.85253
ENSBTAG00000047357	67.95931	14.3192	15.81455	25.1861
ENSBTAG00000047358	0.0	0.0	0.0	0.0
ENSBTAG00000047424	2.337962	0.654911	0.0	0.0
ENSBTAG00000047473	0.0	0.0	0.0	0.0
ENSBTAG00000047531	1.127867	0.299843	0.546427	0.647691
ENSBTAG00000047574	0.0	0.0	0.0	0.0
ENSBTAG00000047605	0.0	0.0	0.0	0.0
ENSBTAG00000047658	0.861608	1.653392	1.636118	1.745757
ENSBTAG00000047743	0.315302	0.280301	2.256209	0.433763
ENSBTAG00000047760	14.30702	5.154769	3.324385	6.133376
ENSBTAG00000047772	1.666729	2.979247	2.860677	1.287291
ENSBTAG00000047780	20.46259	23.23757	25.23421	28.03292
ENSBTAG00000047794	0.045245	0.040482	0.0	0.074081
ENSBTAG00000047801	5.155559	1.595311	1.328603	2.119543
ENSBTAG00000047847	0.0	0.0	0.0	0.0
ENSBTAG00000047874	36.52761	60.00175	48.88277	46.62805
ENSBTAG00000047879	2.118019	5.880032	5.948578	10.6566
ENSBTAG00000047953	0.0	0.0	0.0	0.0
ENSBTAG00000047958	23.7471	4.112404	2.775419	4.805847
ENSBTAG00000047968	0.0	0.0	0.0	0.0
ENSBTAG00000047969	3.934465	2.71978	4.411314	3.220807
ENSBTAG00000048041	7.078826	3.278223	2.227393	1.197941
ENSBTAG00000048046	0.0	0.0	0.0	0.0
ENSBTAG00000048053	0.0	0.0	0.0	0.0
ENSBTAG00000048195	2.360655	7.80221	8.254426	6.083504
ENSBTAG00000048217	11.69025	12.52025	4.039777	10.66305
ENSBTAG00000048271	7.591042	6.467252	5.461085	10.07079
ENSBTAG00000048280	6.920468	26.4606	33.38341	26.29229
ENSBTAG00000048308	24.9226	48.73474	43.1683	54.07304
