ENSEMBL gene ID	E1_HEAR3770	E1_HEAR3773	E1_HEAR3842	E1_HEAR3886	E4_Heart1	E4_Heart2	E4_Heart3
ENSBTAG00000015579	121.3662	129.6143	151.3845	115.6512	3.260342	0.510935	3.648829
ENSBTAG00000015581	0.027036	0.084952	0.020988	0.0	0.0	0.0	0.0
ENSBTAG00000015591	156.4183	137.653	156.1659	162.8541	71.12572	64.61198	86.33285
ENSBTAG00000015593	0.282925	0.573867	0.262562	0.342994	0.494896	0.184184	0.253242
ENSBTAG00000015599	10.39719	17.12843	6.916629	7.278925	1.058735	0.822594	0.869604
ENSBTAG00000015602	3.527686	5.183359	4.437862	4.344833	3.274571	0.446936	0.897249
ENSBTAG00000015609	2.83822	3.955135	1.606894	1.662767	0.0	0.0	0.12029
ENSBTAG00000015611	12.84522	17.67416	10.78073	11.37526	5.195863	4.020985	7.256744
ENSBTAG00000015628	8.883136	11.29178	8.000732	7.121511	2.932847	1.996826	4.365653
ENSBTAG00000015636	10.5367	13.87349	9.137827	7.4066	0.0	0.0	0.195528
ENSBTAG00000015639	13.73424	13.4285	11.2863	12.8189	4.167342	3.215	6.514462
ENSBTAG00000015650	0.0	0.0	0.0	0.036414	0.0	0.0	0.0
ENSBTAG00000015655	13.05719	13.57062	10.86809	10.2965	0.635575	1.227946	1.668059
ENSBTAG00000015659	9.141481	11.37732	7.830152	8.420928	16.71685	13.22387	15.14664
ENSBTAG00000015667	37.74367	46.36979	32.33839	25.27978	1.725242	0.399394	1.63751
ENSBTAG00000015677	77.81776	85.45689	85.33173	87.84114	6.242558	3.634668	4.616543
ENSBTAG00000015686	19.33376	18.42013	17.15009	16.76728	13.91701	12.81223	15.56505
ENSBTAG00000015713	3.139857	4.024698	3.1341	3.106238	1.50596	2.648431	1.959908
ENSBTAG00000015718	3.997308	5.458791	2.403756	2.170676	3.967415	3.112122	3.731524
ENSBTAG00000015719	15.11685	13.99597	16.35726	19.86812	22.58931	26.33662	22.36253
ENSBTAG00000015723	44.75732	38.54803	46.48749	51.03336	35.78472	35.88813	26.96169
ENSBTAG00000015739	14.7608	30.04651	12.78335	10.25678	0.154722	0.142181	0.16386
ENSBTAG00000015753	4.843244	5.824032	5.423977	4.87578	7.793184	6.269644	5.667629
ENSBTAG00000015758	6.401897	6.866954	5.654002	5.537765	2.249377	2.060992	2.326594
ENSBTAG00000015776	7.807465	10.46358	5.544179	5.637906	8.587327	10.66833	7.618548
ENSBTAG00000015778	0.55079	1.162828	0.390881	0.489743	1.042349	0.757354	0.971128
ENSBTAG00000015781	16.38758	14.24645	23.03159	24.38812	41.72531	41.77156	37.32559
ENSBTAG00000015798	29.06712	27.07086	28.4548	25.86958	0.0	0.0	2.203486
ENSBTAG00000015825	0.206253	0.04425	0.310697	0.079631	0.238493	0.0	0.131001
ENSBTAG00000015828	9.828934	11.99483	8.76265	8.532212	0.0	0.0	2.632811
ENSBTAG00000015834	0.069492	0.158611	0.116915	0.133147	0.124996	0.0	0.0
ENSBTAG00000015853	350.2558	275.2053	347.286	389.3335	157.667	125.1353	180.3363
ENSBTAG00000015858	0.0	0.0	0.0	0.0	11.51755	9.709456	14.76095
ENSBTAG00000015860	0.0	0.0	0.0	0.0	0.952883	0.813354	2.01678
ENSBTAG00000015875	0.156443	0.545833	0.045584	0.058822	0.0	0.071259	0.0
ENSBTAG00000015878	4.111138	4.035622	1.799273	2.185377	1.296677	1.496742	2.494761
ENSBTAG00000015894	1.818175	3.243999	2.773084	2.727195	0.0	0.0	0.541663
ENSBTAG00000015896	6.660296	7.145588	4.324902	5.137969	0.763386	0.519624	1.04655
ENSBTAG00000015908	9.708966	17.55994	9.630053	8.14515	0.573795	0.121428	0.80431
ENSBTAG00000015910	75.94553	98.38753	57.3273	59.74237	92.30082	18.29999	14.06666
ENSBTAG00000015911	2.500929	4.482233	1.485562	0.993665	0.391389	1.195008	1.501174
ENSBTAG00000015912	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015915	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015920	414.0977	381.131	457.0705	406.0416	0.0	5.294023	19.61207
ENSBTAG00000015930	2.781772	2.428736	1.906186	2.482423	2.46009	1.407491	2.208424
ENSBTAG00000015946	5.989272	7.914966	4.54979	6.178098	6.579605	5.81913	6.848549
ENSBTAG00000015950	214.0833	169.9847	354.0497	181.7686	10.66725	5.380533	15.05658
ENSBTAG00000015974	1.258228	1.828817	0.977622	1.146742	0.770935	0.568853	1.067648
ENSBTAG00000016014	3.299913	5.715182	3.82757	3.207587	4.67021	2.544918	2.434937
ENSBTAG00000016017	0.299859	0.321757	0.349009	0.323798	0.0	0.0	0.225771
ENSBTAG00000016034	9.379183	9.349651	10.17474	9.285568	0.0	0.0	0.0
ENSBTAG00000016037	58.59295	58.41414	57.63079	74.48929	8.313808	6.247787	11.59013
ENSBTAG00000016043	5.132151	3.120964	5.069543	5.827785	0.878146	0.082048	0.381384
ENSBTAG00000016050	40.35475	35.98143	40.81864	36.3709	2.562691	1.07361	3.792709
ENSBTAG00000016075	44.84678	39.74238	40.80174	39.01042	12.07639	7.781847	10.54617
ENSBTAG00000016076	84.64722	99.14129	56.62463	84.04355	27.0997	26.27368	42.30547
ENSBTAG00000016078	0.624741	1.191193	0.479896	1.036493	0.0	0.112492	0.25535
ENSBTAG00000016079	5959.609	4947.714	6477.428	6630.579	106.7569	97.58223	107.942
ENSBTAG00000016093	0.0	0.0	0.0	0.0	14.37476	13.90166	25.51231
ENSBTAG00000016095	0.0	0.0	0.0	0.0	0.667057	0.611091	0.650255
ENSBTAG00000016122	10.08439	12.45067	8.243726	9.718822	2.158925	2.513342	2.10021
ENSBTAG00000016126	10.72883	11.7038	9.717606	8.630389	0.545518	0.958816	1.072429
ENSBTAG00000016127	0.72089	0.82558	0.52353	0.74946	0.0	1.415586	0.605741
ENSBTAG00000016128	5.827858	10.00895	4.576467	5.116094	3.66064	2.812157	4.39713
ENSBTAG00000016133	49.11207	43.71436	55.38351	53.59591	12.05023	7.82038	15.48913
ENSBTAG00000016161	33.76084	39.75357	30.38742	34.568	2.942363	1.377284	3.347327
ENSBTAG00000016192	0.049544	0.053076	0.061857	0.0	0.0	0.110309	0.0
ENSBTAG00000016193	9.597875	8.794197	8.82413	10.74656	3.681708	4.619835	4.419348
ENSBTAG00000016194	14.4486	19.03164	14.3613	13.32486	8.165744	7.223058	14.70561
ENSBTAG00000016202	0.040434	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016218	165.855	133.4478	139.2697	144.8281	16.66509	14.70036	26.04888
ENSBTAG00000016220	3.258413	2.536168	2.417944	2.148875	3.72327	2.958184	4.521124
ENSBTAG00000016223	0.888009	1.353361	1.00502	1.00523	0.630684	0.906866	0.745519
ENSBTAG00000016231	3.834539	5.330476	1.916352	1.945217	1.468489	1.745553	1.553364
ENSBTAG00000016239	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016243	5.560038	7.764352	4.776619	5.30871	10.85293	10.76279	9.515093
ENSBTAG00000016246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016250	16.75937	15.33971	16.60605	21.45692	0.0	1.838105	5.199902
ENSBTAG00000016252	18.49067	17.71163	16.76256	15.99131	16.1576	12.65907	15.0123
ENSBTAG00000016257	4.798837	6.264928	3.990336	3.897143	0.578069	0.60175	1.446725
ENSBTAG00000016265	74.1436	71.65291	53.605	55.88849	14.76104	10.85232	12.24629
ENSBTAG00000016266	647.3124	511.7542	633.1873	668.2052	115.2919	100.6344	128.3416
ENSBTAG00000016267	51.70702	86.30756	46.59896	48.09042	12.06056	9.554998	16.60933
ENSBTAG00000016278	1413.292	1477.499	1487.297	1351.587	4.118699	103.2877	124.7422
ENSBTAG00000016279	28.89806	33.77481	13.9671	17.82558	1.057603	0.647384	1.704911
ENSBTAG00000016287	2.203027	3.757552	1.979811	2.003851	0.801975	0.743856	0.656028
ENSBTAG00000016290	3.231372	3.64916	3.030712	3.097269	0.0	2.980657	3.096446
ENSBTAG00000016309	62.84448	46.24633	61.44924	62.75791	32.754	18.25284	29.45368
ENSBTAG00000016311	24.26987	21.64261	19.75737	25.87109	8.119405	11.54836	8.311169
ENSBTAG00000016316	1.559406	2.574921	1.343717	1.372998	0.28717	0.284176	0.668273
ENSBTAG00000016319	7.776808	8.808338	9.11838	7.761427	1.379585	0.783804	1.513458
ENSBTAG00000016352	21.28886	23.05376	18.34434	18.42837	1.143283	0.749429	2.228894
ENSBTAG00000016354	20.05816	37.41909	14.20817	16.02962	4.579479	2.808581	4.756002
ENSBTAG00000016362	1.223952	2.140409	1.054251	0.806356	0.0	0.341964	0.295915
ENSBTAG00000016363	22.08764	22.9319	20.10734	22.54297	28.72402	18.26205	19.21079
ENSBTAG00000016377	1.376219	2.166299	1.683681	2.163915	3.017073	6.686493	4.534732
ENSBTAG00000016387	2.737084	2.82741	1.46528	1.771433	2.052622	1.019221	1.268746
ENSBTAG00000016429	23.42681	17.63105	40.52622	36.2571	1.280592	0.577706	3.318088
ENSBTAG00000016430	2.201208	2.35857	1.810369	2.331106	3.221334	2.541819	1.280389
ENSBTAG00000016445	44.98859	44.98587	42.03659	47.27278	14.27319	14.51276	18.90588
ENSBTAG00000016450	8.51534	9.522014	5.592394	6.376338	16.82935	16.92328	18.11041
ENSBTAG00000016451	12.49843	13.21289	11.31234	12.74291	2.340794	2.39915	3.91002
ENSBTAG00000016456	8.788312	15.10341	7.141125	7.66561	2.371597	1.891187	3.37573
ENSBTAG00000016478	0.075204	0.021164	0.076811	0.08379	0.022149	0.0	0.050786
ENSBTAG00000016504	11.16335	10.45381	8.183221	7.351497	0.045405	0.355373	0.540277
ENSBTAG00000016511	21.12764	23.72706	16.65682	17.79712	12.1203	8.223711	17.10939
ENSBTAG00000016523	0.0	0.005686	0.008647	0.0	0.0	0.0	0.0
ENSBTAG00000016526	34.68826	32.01305	34.17499	36.2182	0.772355	1.844766	1.808975
ENSBTAG00000016534	1.208209	0.85364	0.844862	0.990047	0.67898	1.383415	0.600471
ENSBTAG00000016541	0.167915	0.065083	0.090139	0.0	0.0	0.109082	0.0
ENSBTAG00000016542	0.559644	0.769803	0.807318	0.676532	0.0	0.0	0.0
ENSBTAG00000016546	2.564118	3.29875	1.226734	2.08725	1.759478	2.890933	3.059498
ENSBTAG00000016547	5.219894	6.879121	4.808373	5.433328	1.508178	1.92308	1.753793
ENSBTAG00000016548	0.332913	0.322496	0.189931	0.435511	1.092907	0.486836	0.554652
ENSBTAG00000016557	6.334316	9.233739	4.632492	6.199467	2.644338	3.676023	2.133548
ENSBTAG00000016572	0.492779	0.955262	0.499229	0.354511	0.210705	0.170756	0.044993
ENSBTAG00000016578	26.95902	28.96814	26.87546	26.18654	25.13092	24.86158	25.52925
ENSBTAG00000016580	12.68834	20.78869	10.41091	11.69471	1.739825	0.678508	2.816196
ENSBTAG00000016589	4.354071	6.060521	4.836758	4.318712	0.647104	0.838088	2.336977
ENSBTAG00000016593	9.592275	13.18066	6.021511	6.532559	1.702193	1.371361	1.366047
ENSBTAG00000016598	20.10617	33.97568	19.18816	17.19279	3.206209	2.041285	4.697037
ENSBTAG00000016609	0.028671	0.028743	0.0	0.031309	0.0	0.096213	0.055417
ENSBTAG00000016627	0.110316	0.119989	0.030367	0.060453	0.0	0.239354	0.0
ENSBTAG00000016658	18.82398	18.04792	22.10158	20.27039	3.750104	5.515173	9.143123
ENSBTAG00000016662	0.270036	0.314082	0.01079	0.037197	0.0	0.986898	0.153282
ENSBTAG00000016694	2.396638	2.286245	1.62313	1.55464	1.341887	0.341313	1.398582
ENSBTAG00000016709	9.007119	8.453374	10.44873	9.008806	13.06548	10.28351	8.275198
ENSBTAG00000016725	14.01172	13.39177	15.39871	12.57811	12.91058	13.84877	11.17812
ENSBTAG00000016726	0.19043	0.171332	0.0	0.014699	0.0	0.0	0.039428
ENSBTAG00000016733	1.788025	2.248601	0.967856	1.593823	0.613853	0.470574	0.903153
ENSBTAG00000016734	0.0	0.0	0.0	0.109036	0.0	0.0	0.0
ENSBTAG00000016735	5.645502	6.569921	6.890567	6.262397	0.928737	0.518548	1.161426
ENSBTAG00000016736	51.26414	55.5753	43.40916	37.41965	0.0	2.95433	2.382151
ENSBTAG00000016738	6.628865	7.284524	4.882695	4.851873	0.616284	0.788612	1.421997
ENSBTAG00000016739	0.423679	0.654225	0.656761	0.394613	0.165162	0.0	0.111737
ENSBTAG00000016742	16.9421	18.74072	25.37262	22.37027	0.0	0.763411	1.4386
ENSBTAG00000016743	27.86733	26.92083	29.7288	21.98267	3.893862	1.749935	2.241985
ENSBTAG00000016751	1.157229	2.020208	1.159499	1.175678	0.387153	0.74175	0.773518
ENSBTAG00000016752	24.95404	21.61811	18.66792	23.32395	1.452078	0.0	1.564237
ENSBTAG00000016758	4.026191	5.190683	3.623905	4.224081	1.99942	0.995395	2.321625
ENSBTAG00000016761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016766	17.98324	10.63332	12.43794	8.502048	2.340987	0.803864	1.598003
ENSBTAG00000016810	75.34775	82.97982	62.64452	54.47603	5.865685	4.106673	8.809681
ENSBTAG00000016817	13.41669	13.8808	14.67958	15.8523	8.899551	7.394255	8.56311
ENSBTAG00000016818	32.54583	38.79143	34.57806	36.6887	12.07342	6.573828	12.14697
ENSBTAG00000016821	0.837478	1.102282	0.190685	0.6447	0.0	0.0	0.811863
ENSBTAG00000016822	280.633	327.4028	324.2132	260.6068	27.68046	13.05864	37.57522
ENSBTAG00000016849	0.0	0.074092	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016851	8.866659	9.940226	8.834261	12.20118	0.567346	1.332193	1.868097
ENSBTAG00000016852	5.994	5.75492	3.331875	3.621639	1.385479	2.610368	1.40836
ENSBTAG00000016900	11.17703	10.68933	10.99378	10.70987	2.183173	5.455529	5.081513
ENSBTAG00000016902	0.129895	0.4121	0.13601	0.318949	0.0	0.0	0.0
ENSBTAG00000016903	0.848125	0.73679	0.541047	0.550551	0.099262	0.0	0.643564
ENSBTAG00000016908	3.8946	4.055144	3.577978	3.390268	0.977268	0.832663	2.131092
ENSBTAG00000016910	0.357454	0.607166	0.268769	0.208562	0.0	0.360458	0.425972
ENSBTAG00000016912	50.94621	43.81874	49.30632	56.95336	11.23018	7.725866	14.41187
ENSBTAG00000016913	0.024558	0.026397	0.020786	0.023831	0.0	0.0	0.0
ENSBTAG00000016933	13.95011	16.40285	8.791429	9.599115	2.208787	0.929536	2.622452
ENSBTAG00000016967	5.723395	6.115378	6.478201	6.949948	0.300831	0.862142	0.085092
ENSBTAG00000016969	2.359041	2.689608	2.048604	2.849971	1.628908	0.976951	0.43092
ENSBTAG00000016972	0.0	0.055719	0.176467	0.148905	0.0	0.0	0.0
ENSBTAG00000016977	0.0	0.0	0.0	0.0	41.39664	32.53795	46.50902
ENSBTAG00000017009	246.3795	222.5306	270.3525	261.9691	65.94743	61.85499	72.81384
ENSBTAG00000017023	2.150354	1.847614	1.714542	1.413996	0.74024	0.0	0.024022
ENSBTAG00000017027	7.975914	7.029641	7.658454	7.598864	3.796406	2.864716	6.124601
ENSBTAG00000017029	0.0	0.0	0.0	0.06138	0.0	0.0	0.0
ENSBTAG00000017037	74.83117	97.45809	73.60194	80.04417	2.552119	1.200337	4.845376
ENSBTAG00000017038	3.548014	4.570973	2.327046	2.799822	1.125439	1.069426	1.57296
ENSBTAG00000017041	0.160942	0.501102	0.417085	0.161895	0.0	0.0	0.153235
ENSBTAG00000017051	11.92174	9.031408	11.09405	9.751661	2.870311	2.390776	3.805666
ENSBTAG00000017055	0.030841	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000017056	0.074355	0.225293	0.129865	0.119748	0.0	0.153068	0.0
ENSBTAG00000017069	17.06727	24.41282	8.763344	10.98714	5.398818	3.153573	6.243564
ENSBTAG00000017081	29.89101	29.01671	23.41568	22.71825	4.665693	2.083792	3.043207
ENSBTAG00000017087	4.454078	6.818058	3.654634	3.678106	1.382655	1.106174	2.552629
ENSBTAG00000017090	1.298238	2.306181	0.695628	0.879265	1.260226	0.616095	1.706526
ENSBTAG00000017122	74.16735	125.6986	41.91293	42.5341	1.52728	0.999167	1.727153
ENSBTAG00000017124	1.420792	2.153865	1.110682	1.000975	0.79758	1.181686	0.822447
ENSBTAG00000017129	11.60718	13.35916	9.261855	9.283875	8.975481	8.603933	8.442676
ENSBTAG00000017140	0.628928	0.399738	0.388268	0.374482	0.0	0.205941	0.156263
ENSBTAG00000017143	27.94717	37.96865	18.25348	19.85628	9.084688	7.034811	9.338068
ENSBTAG00000017165	3.258833	6.331872	3.692585	1.848586	1.43036	1.273026	1.266925
ENSBTAG00000017173	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000017184	0.0	0.0	0.0	0.0	3.853673	6.382739	4.860881
ENSBTAG00000017187	0.0	0.0	0.0	0.0	0.0	0.774129	0.56288
ENSBTAG00000017196	67.63985	104.2022	65.88604	70.10736	42.89389	34.91446	40.94697
ENSBTAG00000017201	17.14134	20.1942	22.66058	24.1243	6.123832	1.530457	4.606975
ENSBTAG00000017205	0.212009	0.0	0.059416	0.0	0.0	0.0	0.0
ENSBTAG00000017211	4.249651	5.399179	4.008548	5.255792	7.157032	5.067451	9.272714
ENSBTAG00000017212	496.7696	431.8442	662.9355	514.2734	24.10586	12.28662	36.28233
ENSBTAG00000017213	15.37346	14.82528	13.74353	14.11157	10.18258	7.805938	10.63751
ENSBTAG00000017215	1.599056	1.950541	1.274589	1.357734	0.607008	0.189234	0.842364
ENSBTAG00000017219	2.866154	4.202838	2.755254	2.964743	0.0	0.0	0.389387
ENSBTAG00000017223	12.29955	19.96614	6.393475	4.761287	1.251244	3.973214	2.485801
ENSBTAG00000017240	4.621341	8.192257	3.50795	3.196682	0.391135	0.138266	0.787631
ENSBTAG00000017252	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000017268	1.333783	2.253184	2.777352	2.243711	0.282219	0.253507	0.653299
ENSBTAG00000017271	0.216089	0.056804	0.114135	0.02547	0.0	0.0	0.0
ENSBTAG00000017281	20.71621	24.71813	16.2622	20.21382	0.570951	0.662262	1.762742
ENSBTAG00000017338	0.259519	0.710924	0.194444	0.451223	0.0	0.157805	0.153594
ENSBTAG00000017346	1.448729	1.703152	1.052692	1.099316	0.039087	0.823795	0.399255
ENSBTAG00000017355	92.44698	93.06495	95.36379	88.9813	0.863549	0.0	1.747071
ENSBTAG00000017360	18.04978	21.95731	17.49368	17.02693	0.0	0.0	2.569079
ENSBTAG00000017363	0.0	0.0	0.0	0.0	68.3806	82.68993	64.03859
ENSBTAG00000017365	20.41709	27.85997	20.39701	18.48419	6.815025	4.386269	8.702218
ENSBTAG00000017366	1.02988	1.284709	1.335198	0.467698	0.116155	0.288508	0.208765
ENSBTAG00000017371	0.475702	1.142218	0.470166	0.695107	0.667841	0.460028	0.618213
ENSBTAG00000017382	10.72128	12.14547	6.316881	6.66685	0.379776	0.53626	0.64911
ENSBTAG00000017386	27.9982	22.15463	26.03581	25.42418	8.913882	6.259395	8.42379
ENSBTAG00000017407	3.037148	2.360369	3.879822	4.309122	0.410433	0.190685	1.042688
ENSBTAG00000017418	3.294987	4.166252	2.904802	2.940632	0.993972	0.200467	0.847149
ENSBTAG00000017421	3.08685	2.918831	2.369721	2.96926	17.89678	17.40175	16.25358
ENSBTAG00000017429	8.057055	7.628812	6.451576	6.871043	14.78326	18.15374	14.52662
ENSBTAG00000017466	0.238577	0.325247	0.21449	0.09101	0.0	0.0	0.024468
ENSBTAG00000017482	17.17962	28.76899	14.63821	15.12973	1.657589	1.104547	2.643087
ENSBTAG00000017486	1.605698	4.005451	2.806638	2.378455	0.32178	0.679597	0.426843
ENSBTAG00000017492	16.07739	23.6964	18.2866	20.27152	58.45932	61.05016	50.79798
ENSBTAG00000017524	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000017525	16.51446	16.54216	17.71025	19.23134	22.42307	29.02016	21.75822
ENSBTAG00000017554	21.63953	13.9443	16.59694	18.98782	2.851828	7.27211	5.747797
ENSBTAG00000017557	6.680798	6.346212	5.056897	6.459396	7.990019	8.035189	8.493321
ENSBTAG00000017584	9.368017	15.71669	7.764464	8.961747	0.631155	1.053867	1.861309
ENSBTAG00000017595	0.436058	1.131216	0.117623	0.093804	1.046077	0.0	0.116977
ENSBTAG00000017604	59.16502	64.46755	79.9903	71.44505	8.639847	5.814915	11.13086
ENSBTAG00000017618	7.906197	9.122767	8.451733	8.192487	0.818931	0.843997	1.933283
ENSBTAG00000017624	1.09771	1.248077	1.256141	1.895391	0.0	0.0	0.0
ENSBTAG00000017629	0.121029	0.0	0.078904	0.078473	0.470431	0.0	0.250639
ENSBTAG00000017636	151.9131	185.5531	129.5759	133.6034	18.20162	12.39775	21.37974
ENSBTAG00000017674	0.251563	0.393341	0.35176	0.479687	0.0	0.0	0.0
ENSBTAG00000017678	0.062318	0.18014	0.074573	0.205954	0.0	0.0	0.0
ENSBTAG00000017680	19.68303	34.72865	15.88018	12.42643	1.307953	1.358024	1.648064
ENSBTAG00000017682	1.685256	2.738482	0.992302	1.705142	3.634988	3.829103	3.573276
ENSBTAG00000017695	0.347889	0.461082	0.206943	0.317234	0.113409	0.0	0.228467
ENSBTAG00000017719	5.309999	6.511819	4.146282	5.242051	18.72263	21.64091	21.60199
ENSBTAG00000017750	23.76052	25.70596	17.84997	19.09027	2.676275	0.694848	2.324664
ENSBTAG00000017751	0.170649	0.627242	0.407539	0.460411	0.0	0.0	0.037362
ENSBTAG00000017755	45.2434	46.31708	41.70068	37.2849	7.244142	6.860424	8.001477
ENSBTAG00000017761	0.0	0.0	0.0	0.0	0.549549	0.0	0.303943
ENSBTAG00000017769	0.0	0.0	0.0	0.0	0.251326	0.062354	0.139658
ENSBTAG00000017775	1.254859	0.739259	0.749696	0.82686	0.189545	0.187602	0.299698
ENSBTAG00000017781	4.267145	4.181203	4.716929	3.59579	2.113755	2.903095	4.661296
ENSBTAG00000017790	38.38602	28.62093	30.67507	27.65764	0.0	0.235407	0.141398
ENSBTAG00000017794	0.399638	0.801608	0.1098	0.097033	0.0	0.0	0.0
ENSBTAG00000017814	9.8023	11.75338	8.797132	6.5026	3.24019	1.700031	4.091851
ENSBTAG00000017826	6.546613	6.097494	5.49258	4.518926	0.0	0.0	0.253356
ENSBTAG00000017835	18.23753	13.55798	18.50012	22.28718	13.69264	13.84388	10.60096
ENSBTAG00000017877	0.02194	0.07083	0.111114	0.02122	0.0	0.0	0.057113
ENSBTAG00000017885	18.17482	18.03506	17.7959	18.72657	4.673542	5.023491	6.303338
ENSBTAG00000017886	0.527223	0.649322	0.616285	0.331147	0.0	0.0	0.0
ENSBTAG00000017889	53.70824	46.97691	45.82146	48.69441	17.53366	11.90994	13.46084
ENSBTAG00000017890	54.49183	38.1483	47.66969	40.90508	0.466143	0.333656	1.790245
ENSBTAG00000017907	1.594504	1.763592	1.05163	1.191022	0.327836	0.274472	0.616803
ENSBTAG00000017921	31.82169	34.01246	23.97026	25.5302	0.186232	0.318218	0.689781
ENSBTAG00000017925	20.70413	30.33019	15.77023	17.48237	1.257184	0.962777	4.370482
ENSBTAG00000017932	3.942375	3.741734	4.430893	3.546743	0.083314	0.0	0.47671
ENSBTAG00000017964	19.83355	16.89405	16.53219	18.55014	5.000248	5.654367	7.987869
ENSBTAG00000017969	1.554249	1.620288	1.731462	1.573556	1.237906	0.0	0.575005
ENSBTAG00000017970	94.94608	121.8617	73.50517	63.2486	9.555578	6.799308	13.03465
ENSBTAG00000017996	44.4626	52.43183	35.02335	34.9497	8.828314	5.070281	9.710399
ENSBTAG00000018010	0.009442	0.030076	0.00778	0.018021	0.0	0.0	0.0
ENSBTAG00000018025	0.268844	0.393259	0.374208	0.232243	0.0	0.307849	0.0
ENSBTAG00000018048	14.20962	23.29288	11.39652	10.53385	0.668072	0.4772	1.291975
ENSBTAG00000018065	11.3341	12.14851	10.07632	10.21592	7.259054	3.509094	5.705227
ENSBTAG00000018067	2.737262	3.115535	1.780343	2.198105	10.24578	7.533259	7.687877
ENSBTAG00000018070	22.63367	22.7155	26.42191	21.68725	0.0	0.50881	0.849052
ENSBTAG00000018071	1.641414	0.948959	2.119963	1.944441	0.0	0.0	0.0
ENSBTAG00000018108	19.62839	30.48975	12.27639	13.74924	0.739429	0.904602	0.881107
ENSBTAG00000018115	661.5248	600.7432	661.6458	802.0856	391.0308	343.9356	435.6881
ENSBTAG00000018116	121.0016	80.06278	83.29408	88.06175	15.38759	11.32348	21.21307
ENSBTAG00000018126	5.207357	8.486544	3.469852	3.841412	0.660666	1.128645	1.418273
ENSBTAG00000018142	0.592572	0.635098	0.284742	0.09176	0.060978	0.372672	0.360986
ENSBTAG00000018147	0.05328	0.057078	0.177242	0.051358	0.0	0.0	0.205958
ENSBTAG00000018153	24.65715	29.81902	23.26547	22.45716	2.413915	2.144201	3.848656
ENSBTAG00000018156	0.615705	2.968294	1.132275	1.776306	0.0	0.072682	0.095762
ENSBTAG00000018157	1.297746	1.718336	1.543041	1.68242	0.046624	0.022034	0.048011
ENSBTAG00000018169	2.16971	4.655402	3.092514	2.083923	0.020776	0.0	0.052372
ENSBTAG00000018172	6.473821	7.558743	6.524543	4.734743	0.0	0.0	0.786663
ENSBTAG00000018175	5.976596	7.499822	4.975482	5.407276	0.747507	0.279488	1.552893
ENSBTAG00000018185	9.193508	7.689187	9.046509	7.971322	3.652971	6.180609	6.017693
ENSBTAG00000018186	10.32883	8.681352	7.807958	7.656868	2.432208	1.040349	1.807574
ENSBTAG00000018205	5.716812	8.900789	3.711057	4.63643	1.162963	0.87441	2.223134
ENSBTAG00000018207	17.69929	25.57273	16.39087	16.01973	14.76877	16.53306	17.25835
ENSBTAG00000018236	0.77557	1.545097	1.290465	1.356813	1.460528	1.020083	1.889403
ENSBTAG00000018252	6.875331	8.121544	4.233389	3.117113	4.134135	6.452431	6.003326
ENSBTAG00000018254	12.27707	17.63407	12.87959	12.74676	16.87541	16.55339	16.64288
ENSBTAG00000018256	2.349905	3.127643	1.889381	1.55465	0.829636	1.513716	1.68664
